x	z	terrain_y	water
-288	-284	102	false
-284	-284	102	false
-280	-284	99	false
-276	-284	99	false
-272	-284	99	false
-268	-284	99	false
-264	-284	97	false
-260	-284	99	false
-256	-284	99	false
-252	-284	99	false
-248	-284	99	false
-244	-284	99	false
-240	-284	99	false
-236	-284	99	false
-232	-284	101	false
-228	-284	102	false
-224	-284	102	false
-220	-284	104	false
-216	-284	105	false
-212	-284	105	false
-208	-284	105	false
-204	-284	105	false
-200	-284	105	false
-196	-284	105	false
-192	-284	105	false
-188	-284	105	false
-184	-284	105	false
-180	-284	105	false
-176	-284	105	false
-172	-284	105	false
-168	-284	103	false
-164	-284	102	false
-160	-284	101	false
-156	-284	99	false
-152	-284	96	false
-148	-284	94	false
-144	-284	91	false
-140	-284	90	false
-136	-284	90	false
-132	-284	90	false
-128	-284	90	false
-124	-284	91	false
-120	-284	92	false
-116	-284	93	false
-112	-284	93	false
-108	-284	93	false
-104	-284	94	false
-100	-284	96	false
-96	-284	96	false
-92	-284	97	false
-88	-284	99	false
-84	-284	99	false
-80	-284	99	false
-76	-284	99	false
-72	-284	99	false
-68	-284	99	false
-64	-284	99	false
-60	-284	99	false
-56	-284	99	false
-52	-284	99	false
-48	-284	99	false
-44	-284	98	false
-40	-284	97	false
-36	-284	97	false
-32	-284	96	false
-28	-284	96	false
-24	-284	96	false
-20	-284	96	false
-16	-284	96	false
-12	-284	96	false
-8	-284	96	false
-4	-284	96	false
0	-284	96	false
4	-284	93	false
8	-284	93	false
12	-284	91	false
16	-284	90	false
20	-284	90	false
24	-284	90	false
28	-284	92	false
32	-284	93	false
36	-284	93	false
40	-284	91	false
44	-284	90	false
48	-284	90	false
52	-284	90	false
56	-284	90	false
60	-284	90	false
64	-284	90	false
68	-284	91	false
72	-284	93	false
76	-284	93	false
80	-284	95	false
84	-284	95	false
88	-284	93	false
92	-284	93	false
96	-284	93	false
100	-284	91	false
104	-284	90	false
108	-284	90	false
112	-284	90	false
116	-284	88	false
120	-284	87	false
124	-284	87	false
128	-284	87	false
132	-284	87	false
136	-284	90	false
140	-284	90	false
144	-284	90	false
148	-284	90	false
152	-284	90	false
156	-284	91	false
160	-284	93	false
164	-284	93	false
168	-284	94	false
172	-284	96	false
176	-284	96	false
180	-284	96	false
184	-284	96	false
188	-284	96	false
192	-284	96	false
196	-284	96	false
200	-284	95	false
204	-284	93	false
208	-284	93	false
212	-284	93	false
216	-284	93	false
220	-284	91	false
224	-284	90	false
228	-284	90	false
232	-284	90	false
236	-284	90	false
240	-284	90	false
244	-284	90	false
248	-284	90	false
252	-284	90	false
256	-284	90	false
260	-284	87	false
264	-284	87	false
268	-284	87	false
272	-284	87	false
276	-284	87	false
280	-284	87	false
284	-284	87	false
288	-284	87	false
-288	-280	102	false
-284	-280	101	false
-280	-280	99	false
-276	-280	99	false
-272	-280	99	false
-268	-280	99	false
-264	-280	99	false
-260	-280	99	false
-256	-280	99	false
-252	-280	99	false
-248	-280	99	false
-244	-280	99	false
-240	-280	99	false
-236	-280	99	false
-232	-280	101	false
-228	-280	102	false
-224	-280	102	false
-220	-280	104	false
-216	-280	105	false
-212	-280	105	false
-208	-280	105	false
-204	-280	105	false
-200	-280	105	false
-196	-280	105	false
-192	-280	105	false
-188	-280	105	false
-184	-280	105	false
-180	-280	105	false
-176	-280	105	false
-172	-280	105	false
-168	-280	103	false
-164	-280	102	false
-160	-280	101	false
-156	-280	99	false
-152	-280	96	false
-148	-280	94	false
-144	-280	91	false
-140	-280	90	false
-136	-280	90	false
-132	-280	90	false
-128	-280	90	false
-124	-280	91	false
-120	-280	93	false
-116	-280	93	false
-112	-280	93	false
-108	-280	93	false
-104	-280	94	false
-100	-280	96	false
-96	-280	96	false
-92	-280	97	false
-88	-280	99	false
-84	-280	99	false
-80	-280	100	false
-76	-280	99	false
-72	-280	99	false
-68	-280	99	false
-64	-280	99	false
-60	-280	99	false
-56	-280	99	false
-52	-280	99	false
-48	-280	99	false
-44	-280	99	false
-40	-280	99	false
-36	-280	98	false
-32	-280	97	false
-28	-280	96	false
-24	-280	96	false
-20	-280	96	false
-16	-280	96	false
-12	-280	96	false
-8	-280	96	false
-4	-280	96	false
0	-280	96	false
4	-280	93	false
8	-280	93	false
12	-280	92	false
16	-280	91	false
20	-280	91	false
24	-280	90	false
28	-280	92	false
32	-280	93	false
36	-280	93	false
40	-280	91	false
44	-280	90	false
48	-280	90	false
52	-280	90	false
56	-280	90	false
60	-280	90	false
64	-280	90	false
68	-280	91	false
72	-280	93	false
76	-280	93	false
80	-280	94	false
84	-280	94	false
88	-280	93	false
92	-280	93	false
96	-280	93	false
100	-280	91	false
104	-280	90	false
108	-280	90	false
112	-280	90	false
116	-280	88	false
120	-280	87	false
124	-280	87	false
128	-280	87	false
132	-280	87	false
136	-280	89	false
140	-280	90	false
144	-280	90	false
148	-280	90	false
152	-280	90	false
156	-280	91	false
160	-280	93	false
164	-280	93	false
168	-280	94	false
172	-280	96	false
176	-280	96	false
180	-280	96	false
184	-280	96	false
188	-280	96	false
192	-280	96	false
196	-280	96	false
200	-280	95	false
204	-280	93	false
208	-280	93	false
212	-280	93	false
216	-280	93	false
220	-280	91	false
224	-280	90	false
228	-280	90	false
232	-280	90	false
236	-280	90	false
240	-280	90	false
244	-280	90	false
248	-280	90	false
252	-280	90	false
256	-280	90	false
260	-280	87	false
264	-280	87	false
268	-280	87	false
272	-280	87	false
276	-280	87	false
280	-280	87	false
284	-280	87	false
288	-280	87	false
-288	-276	102	false
-284	-276	100	false
-280	-276	99	false
-276	-276	99	false
-272	-276	99	false
-268	-276	99	false
-264	-276	99	false
-260	-276	99	false
-256	-276	99	false
-252	-276	99	false
-248	-276	99	false
-244	-276	99	false
-240	-276	100	false
-236	-276	100	false
-232	-276	102	false
-228	-276	102	false
-224	-276	102	false
-220	-276	104	false
-216	-276	105	false
-212	-276	105	false
-208	-276	106	false
-204	-276	106	false
-200	-276	105	false
-196	-276	105	false
-192	-276	105	false
-188	-276	105	false
-184	-276	105	false
-180	-276	105	false
-176	-276	105	false
-172	-276	104	false
-168	-276	103	false
-164	-276	102	false
-160	-276	100	false
-156	-276	99	false
-152	-276	96	false
-148	-276	94	false
-144	-276	93	false
-140	-276	92	false
-136	-276	91	false
-132	-276	90	false
-128	-276	91	false
-124	-276	92	false
-120	-276	93	false
-116	-276	93	false
-112	-276	93	false
-108	-276	95	false
-104	-276	94	false
-100	-276	96	false
-96	-276	96	false
-92	-276	97	false
-88	-276	99	false
-84	-276	99	false
-80	-276	100	false
-76	-276	101	false
-72	-276	99	false
-68	-276	99	false
-64	-276	99	false
-60	-276	99	false
-56	-276	99	false
-52	-276	99	false
-48	-276	97	false
-44	-276	97	false
-40	-276	99	false
-36	-276	98	false
-32	-276	97	false
-28	-276	96	false
-24	-276	96	false
-20	-276	96	false
-16	-276	96	false
-12	-276	95	false
-8	-276	94	false
-4	-276	94	false
0	-276	94	false
4	-276	93	false
8	-276	93	false
12	-276	91	false
16	-276	91	false
20	-276	91	false
24	-276	91	false
28	-276	91	false
32	-276	91	false
36	-276	92	false
40	-276	92	false
44	-276	91	false
48	-276	90	false
52	-276	90	false
56	-276	90	false
60	-276	90	false
64	-276	91	false
68	-276	91	false
72	-276	93	false
76	-276	94	false
80	-276	94	false
84	-276	94	false
88	-276	93	false
92	-276	93	false
96	-276	91	false
100	-276	91	false
104	-276	90	false
108	-276	90	false
112	-276	88	false
116	-276	87	false
120	-276	87	false
124	-276	87	false
128	-276	87	false
132	-276	87	false
136	-276	88	false
140	-276	90	false
144	-276	90	false
148	-276	90	false
152	-276	90	false
156	-276	91	false
160	-276	93	false
164	-276	93	false
168	-276	94	false
172	-276	96	false
176	-276	96	false
180	-276	96	false
184	-276	96	false
188	-276	96	false
192	-276	96	false
196	-276	96	false
200	-276	95	false
204	-276	94	false
208	-276	94	false
212	-276	93	false
216	-276	93	false
220	-276	91	false
224	-276	91	false
228	-276	90	false
232	-276	90	false
236	-276	90	false
240	-276	90	false
244	-276	90	false
248	-276	90	false
252	-276	90	false
256	-276	90	false
260	-276	89	false
264	-276	88	false
268	-276	87	false
272	-276	87	false
276	-276	87	false
280	-276	87	false
284	-276	87	false
288	-276	87	false
-288	-272	100	false
-284	-272	100	false
-280	-272	99	false
-276	-272	99	false
-272	-272	99	false
-268	-272	99	false
-264	-272	99	false
-260	-272	99	false
-256	-272	99	false
-252	-272	99	false
-248	-272	99	false
-244	-272	100	false
-240	-272	102	false
-236	-272	102	false
-232	-272	102	false
-228	-272	102	false
-224	-272	103	false
-220	-272	105	false
-216	-272	105	false
-212	-272	105	false
-208	-272	105	false
-204	-272	105	false
-200	-272	105	false
-196	-272	105	false
-192	-272	105	false
-188	-272	105	false
-184	-272	105	false
-180	-272	105	false
-176	-272	104	false
-172	-272	103	false
-168	-272	103	false
-164	-272	100	false
-160	-272	99	false
-156	-272	97	false
-152	-272	96	false
-148	-272	94	false
-144	-272	93	false
-140	-272	93	false
-136	-272	93	false
-132	-272	93	false
-128	-272	93	false
-124	-272	93	false
-120	-272	93	false
-116	-272	93	false
-112	-272	93	false
-108	-272	96	false
-104	-272	95	false
-100	-272	96	false
-96	-272	96	false
-92	-272	96	false
-88	-272	98	false
-84	-272	99	false
-80	-272	99	false
-76	-272	99	false
-72	-272	99	false
-68	-272	99	false
-64	-272	99	false
-60	-272	99	false
-56	-272	99	false
-52	-272	97	false
-48	-272	97	false
-44	-272	98	false
-40	-272	97	false
-36	-272	96	false
-32	-272	96	false
-28	-272	96	false
-24	-272	95	false
-20	-272	95	false
-16	-272	94	false
-12	-272	93	false
-8	-272	93	false
-4	-272	93	false
0	-272	93	false
4	-272	91	false
8	-272	91	false
12	-272	90	false
16	-272	90	false
20	-272	90	false
24	-272	91	false
28	-272	90	false
32	-272	91	false
36	-272	90	false
40	-272	90	false
44	-272	90	false
48	-272	90	false
52	-272	90	false
56	-272	90	false
60	-272	91	false
64	-272	92	false
68	-272	92	false
72	-272	93	false
76	-272	93	false
80	-272	94	false
84	-272	93	false
88	-272	93	false
92	-272	93	false
96	-272	91	false
100	-272	91	false
104	-272	90	false
108	-272	90	false
112	-272	89	false
116	-272	89	false
120	-272	89	false
124	-272	89	false
128	-272	89	false
132	-272	90	false
136	-272	90	false
140	-272	90	false
144	-272	90	false
148	-272	90	false
152	-272	92	false
156	-272	93	false
160	-272	93	false
164	-272	94	false
168	-272	96	false
172	-272	96	false
176	-272	97	false
180	-272	97	false
184	-272	97	false
188	-272	97	false
192	-272	97	false
196	-272	96	false
200	-272	96	false
204	-272	96	false
208	-272	94	false
212	-272	93	false
216	-272	93	false
220	-272	93	false
224	-272	92	false
228	-272	90	false
232	-272	90	false
236	-272	90	false
240	-272	90	false
244	-272	90	false
248	-272	90	false
252	-272	90	false
256	-272	90	false
260	-272	90	false
264	-272	88	false
268	-272	87	false
272	-272	87	false
276	-272	87	false
280	-272	87	false
284	-272	87	false
288	-272	87	false
-288	-268	101	false
-284	-268	100	false
-280	-268	99	false
-276	-268	99	false
-272	-268	99	false
-268	-268	99	false
-264	-268	99	false
-260	-268	99	false
-256	-268	99	false
-252	-268	99	false
-248	-268	100	false
-244	-268	102	false
-240	-268	102	false
-236	-268	102	false
-232	-268	103	false
-228	-268	104	false
-224	-268	104	false
-220	-268	105	false
-216	-268	105	false
-212	-268	105	false
-208	-268	105	false
-204	-268	105	false
-200	-268	105	false
-196	-268	105	false
-192	-268	105	false
-188	-268	104	false
-184	-268	104	false
-180	-268	103	false
-176	-268	103	false
-172	-268	102	false
-168	-268	101	false
-164	-268	100	false
-160	-268	98	false
-156	-268	97	false
-152	-268	96	false
-148	-268	95	false
-144	-268	94	false
-140	-268	94	false
-136	-268	93	false
-132	-268	93	false
-128	-268	93	false
-124	-268	93	false
-120	-268	93	false
-116	-268	93	false
-112	-268	93	false
-108	-268	95	false
-104	-268	96	false
-100	-268	96	false
-96	-268	96	false
-92	-268	96	false
-88	-268	97	false
-84	-268	98	false
-80	-268	98	false
-76	-268	98	false
-72	-268	98	false
-68	-268	98	false
-64	-268	97	false
-60	-268	96	false
-56	-268	96	false
-52	-268	95	false
-48	-268	95	false
-44	-268	96	false
-40	-268	94	false
-36	-268	94	false
-32	-268	94	false
-28	-268	93	false
-24	-268	93	false
-20	-268	92	false
-16	-268	92	false
-12	-268	91	false
-8	-268	91	false
-4	-268	90	false
0	-268	90	false
4	-268	89	false
8	-268	88	false
12	-268	88	false
16	-268	88	false
20	-268	88	false
24	-268	88	false
28	-268	89	false
32	-268	90	false
36	-268	90	false
40	-268	90	false
44	-268	90	false
48	-268	90	false
52	-268	90	false
56	-268	90	false
60	-268	90	false
64	-268	90	false
68	-268	92	false
72	-268	92	false
76	-268	92	false
80	-268	92	false
84	-268	92	false
88	-268	91	false
92	-268	91	false
96	-268	90	false
100	-268	90	false
104	-268	89	false
108	-268	88	false
112	-268	88	false
116	-268	87	false
120	-268	87	false
124	-268	87	false
128	-268	87	false
132	-268	88	false
136	-268	90	false
140	-268	90	false
144	-268	90	false
148	-268	91	false
152	-268	93	false
156	-268	93	false
160	-268	93	false
164	-268	95	false
168	-268	96	false
172	-268	97	false
176	-268	98	false
180	-268	99	false
184	-268	99	false
188	-268	99	false
192	-268	98	false
196	-268	97	false
200	-268	96	false
204	-268	96	false
208	-268	94	false
212	-268	93	false
216	-268	93	false
220	-268	93	false
224	-268	92	false
228	-268	90	false
232	-268	90	false
236	-268	90	false
240	-268	90	false
244	-268	90	false
248	-268	90	false
252	-268	90	false
256	-268	90	false
260	-268	90	false
264	-268	88	false
268	-268	87	false
272	-268	87	false
276	-268	87	false
280	-268	87	false
284	-268	87	false
288	-268	87	false
-288	-264	99	false
-284	-264	99	false
-280	-264	99	false
-276	-264	100	false
-272	-264	101	false
-268	-264	101	false
-264	-264	101	false
-260	-264	101	false
-256	-264	100	false
-252	-264	100	false
-248	-264	102	false
-244	-264	102	false
-240	-264	103	false
-236	-264	104	false
-232	-264	105	false
-228	-264	105	false
-224	-264	105	false
-220	-264	105	false
-216	-264	105	false
-212	-264	105	false
-208	-264	105	false
-204	-264	105	false
-200	-264	105	false
-196	-264	105	false
-192	-264	105	false
-188	-264	104	false
-184	-264	102	false
-180	-264	102	false
-176	-264	100	false
-172	-264	100	false
-168	-264	99	false
-164	-264	98	false
-160	-264	97	false
-156	-264	97	false
-152	-264	96	false
-148	-264	96	false
-144	-264	96	false
-140	-264	96	false
-136	-264	96	false
-132	-264	96	false
-128	-264	96	false
-124	-264	95	false
-120	-264	94	false
-116	-264	93	false
-112	-264	93	false
-108	-264	95	false
-104	-264	96	false
-100	-264	95	false
-96	-264	96	false
-92	-264	96	false
-88	-264	95	false
-84	-264	96	false
-80	-264	95	false
-76	-264	95	false
-72	-264	95	false
-68	-264	94	false
-64	-264	94	false
-60	-264	93	false
-56	-264	93	false
-52	-264	93	false
-48	-264	93	false
-44	-264	93	false
-40	-264	92	false
-36	-264	90	false
-32	-264	90	false
-28	-264	90	false
-24	-264	89	false
-20	-264	89	false
-16	-264	88	false
-12	-264	87	false
-8	-264	87	false
-4	-264	87	false
0	-264	86	false
4	-264	86	false
8	-264	85	false
12	-264	85	false
16	-264	84	false
20	-264	84	false
24	-264	85	false
28	-264	85	false
32	-264	86	false
36	-264	86	false
40	-264	87	false
44	-264	87	false
48	-264	87	false
52	-264	87	false
56	-264	88	false
60	-264	88	false
64	-264	89	false
68	-264	89	false
72	-264	89	false
76	-264	89	false
80	-264	89	false
84	-264	89	false
88	-264	89	false
92	-264	88	false
96	-264	88	false
100	-264	88	false
104	-264	87	false
108	-264	87	false
112	-264	87	false
116	-264	87	false
120	-264	87	false
124	-264	87	false
128	-264	87	false
132	-264	87	false
136	-264	89	false
140	-264	90	false
144	-264	90	false
148	-264	91	false
152	-264	93	false
156	-264	93	false
160	-264	94	false
164	-264	96	false
168	-264	96	false
172	-264	97	false
176	-264	99	false
180	-264	99	false
184	-264	99	false
188	-264	99	false
192	-264	99	false
196	-264	98	false
200	-264	96	false
204	-264	96	false
208	-264	94	false
212	-264	93	false
216	-264	93	false
220	-264	93	false
224	-264	92	false
228	-264	90	false
232	-264	90	false
236	-264	90	false
240	-264	90	false
244	-264	90	false
248	-264	90	false
252	-264	90	false
256	-264	90	false
260	-264	90	false
264	-264	88	false
268	-264	87	false
272	-264	87	false
276	-264	87	false
280	-264	87	false
284	-264	88	false
288	-264	88	false
-288	-260	99	false
-284	-260	99	false
-280	-260	100	false
-276	-260	102	false
-272	-260	102	false
-268	-260	102	false
-264	-260	102	false
-260	-260	102	false
-256	-260	102	false
-252	-260	102	false
-248	-260	102	false
-244	-260	103	false
-240	-260	104	false
-236	-260	105	false
-232	-260	105	false
-228	-260	105	false
-224	-260	105	false
-220	-260	105	false
-216	-260	105	false
-212	-260	104	false
-208	-260	103	false
-204	-260	103	false
-200	-260	103	false
-196	-260	103	false
-192	-260	103	false
-188	-260	102	false
-184	-260	102	false
-180	-260	101	false
-176	-260	99	false
-172	-260	99	false
-168	-260	97	false
-164	-260	97	false
-160	-260	96	false
-156	-260	96	false
-152	-260	96	false
-148	-260	96	false
-144	-260	96	false
-140	-260	96	false
-136	-260	96	false
-132	-260	96	false
-128	-260	96	false
-124	-260	96	false
-120	-260	96	false
-116	-260	95	false
-112	-260	93	false
-108	-260	94	false
-104	-260	94	false
-100	-260	94	false
-96	-260	94	false
-92	-260	94	false
-88	-260	93	false
-84	-260	93	false
-80	-260	92	false
-76	-260	91	false
-72	-260	91	false
-68	-260	90	false
-64	-260	90	false
-60	-260	90	false
-56	-260	88	false
-52	-260	89	false
-48	-260	89	false
-44	-260	90	false
-40	-260	88	false
-36	-260	87	false
-32	-260	86	false
-28	-260	85	false
-24	-260	84	false
-20	-260	84	false
-16	-260	84	false
-12	-260	82	false
-8	-260	82	false
-4	-260	82	false
0	-260	82	false
4	-260	81	false
8	-260	81	false
12	-260	81	false
16	-260	80	false
20	-260	81	false
24	-260	81	false
28	-260	81	false
32	-260	82	false
36	-260	83	false
40	-260	83	false
44	-260	83	false
48	-260	84	false
52	-260	84	false
56	-260	84	false
60	-260	85	false
64	-260	86	false
68	-260	85	false
72	-260	86	false
76	-260	86	false
80	-260	85	false
84	-260	85	false
88	-260	86	false
92	-260	86	false
96	-260	86	false
100	-260	86	false
104	-260	87	false
108	-260	87	false
112	-260	87	false
116	-260	87	false
120	-260	87	false
124	-260	87	false
128	-260	87	false
132	-260	87	false
136	-260	89	false
140	-260	90	false
144	-260	90	false
148	-260	92	false
152	-260	93	false
156	-260	93	false
160	-260	94	false
164	-260	96	false
168	-260	97	false
172	-260	99	false
176	-260	99	false
180	-260	99	false
184	-260	99	false
188	-260	99	false
192	-260	99	false
196	-260	99	false
200	-260	97	false
204	-260	96	false
208	-260	94	false
212	-260	93	false
216	-260	93	false
220	-260	93	false
224	-260	92	false
228	-260	91	false
232	-260	91	false
236	-260	90	false
240	-260	90	false
244	-260	90	false
248	-260	90	false
252	-260	90	false
256	-260	90	false
260	-260	90	false
264	-260	90	false
268	-260	88	false
272	-260	87	false
276	-260	87	false
280	-260	87	false
284	-260	88	false
288	-260	90	false
-288	-256	99	false
-284	-256	100	false
-280	-256	102	false
-276	-256	102	false
-272	-256	102	false
-268	-256	102	false
-264	-256	102	false
-260	-256	102	false
-256	-256	102	false
-252	-256	103	false
-248	-256	103	false
-244	-256	104	false
-240	-256	105	false
-236	-256	105	false
-232	-256	105	false
-228	-256	105	false
-224	-256	105	false
-220	-256	105	false
-216	-256	105	false
-212	-256	104	false
-208	-256	103	false
-204	-256	102	false
-200	-256	102	false
-196	-256	102	false
-192	-256	102	false
-188	-256	102	false
-184	-256	100	false
-180	-256	99	false
-176	-256	99	false
-172	-256	97	false
-168	-256	96	false
-164	-256	96	false
-160	-256	96	false
-156	-256	96	false
-152	-256	96	false
-148	-256	96	false
-144	-256	97	false
-140	-256	97	false
-136	-256	96	false
-132	-256	96	false
-128	-256	96	false
-124	-256	96	false
-120	-256	96	false
-116	-256	95	false
-112	-256	94	false
-108	-256	93	false
-104	-256	92	false
-100	-256	91	false
-96	-256	91	false
-92	-256	90	false
-88	-256	90	false
-84	-256	90	false
-80	-256	88	false
-76	-256	87	false
-72	-256	85	false
-68	-256	84	false
-64	-256	84	false
-60	-256	84	false
-56	-256	84	false
-52	-256	85	false
-48	-256	85	false
-44	-256	84	false
-40	-256	82	false
-36	-256	81	false
-32	-256	81	false
-28	-256	79	false
-24	-256	79	false
-20	-256	78	false
-16	-256	78	false
-12	-256	78	false
-8	-256	76	false
-4	-256	76	false
0	-256	76	false
4	-256	76	false
8	-256	75	false
12	-256	75	false
16	-256	75	false
20	-256	75	false
24	-256	75	false
28	-256	75	false
32	-256	76	false
36	-256	78	false
40	-256	78	false
44	-256	78	false
48	-256	79	false
52	-256	79	false
56	-256	81	false
60	-256	81	false
64	-256	82	false
68	-256	82	false
72	-256	82	false
76	-256	82	false
80	-256	82	false
84	-256	83	false
88	-256	83	false
92	-256	83	false
96	-256	83	false
100	-256	84	false
104	-256	85	false
108	-256	85	false
112	-256	86	false
116	-256	87	false
120	-256	87	false
124	-256	87	false
128	-256	87	false
132	-256	87	false
136	-256	89	false
140	-256	90	false
144	-256	91	false
148	-256	93	false
152	-256	93	false
156	-256	93	false
160	-256	94	false
164	-256	96	false
168	-256	97	false
172	-256	99	false
176	-256	99	false
180	-256	99	false
184	-256	99	false
188	-256	99	false
192	-256	99	false
196	-256	99	false
200	-256	97	false
204	-256	97	false
208	-256	95	false
212	-256	95	false
216	-256	93	false
220	-256	93	false
224	-256	93	false
228	-256	93	false
232	-256	92	false
236	-256	90	false
240	-256	90	false
244	-256	90	false
248	-256	90	false
252	-256	90	false
256	-256	90	false
260	-256	90	false
264	-256	90	false
268	-256	89	false
272	-256	87	false
276	-256	87	false
280	-256	88	false
284	-256	89	false
288	-256	90	false
-288	-252	100	false
-284	-252	101	false
-280	-252	102	false
-276	-252	102	false
-272	-252	102	false
-268	-252	102	false
-264	-252	102	false
-260	-252	103	false
-256	-252	103	false
-252	-252	104	false
-248	-252	105	false
-244	-252	105	false
-240	-252	105	false
-236	-252	105	false
-232	-252	105	false
-228	-252	105	false
-224	-252	105	false
-220	-252	105	false
-216	-252	103	false
-212	-252	103	false
-208	-252	102	false
-204	-252	102	false
-200	-252	102	false
-196	-252	102	false
-192	-252	101	false
-188	-252	100	false
-184	-252	99	false
-180	-252	99	false
-176	-252	99	false
-172	-252	97	false
-168	-252	96	false
-164	-252	96	false
-160	-252	96	false
-156	-252	96	false
-152	-252	96	false
-148	-252	97	false
-144	-252	99	false
-140	-252	99	false
-136	-252	98	false
-132	-252	96	false
-128	-252	96	false
-124	-252	96	false
-120	-252	94	false
-116	-252	93	false
-112	-252	92	false
-108	-252	91	false
-104	-252	90	false
-100	-252	88	false
-96	-252	87	false
-92	-252	87	false
-88	-252	85	false
-84	-252	84	false
-80	-252	84	false
-76	-252	82	false
-72	-252	81	false
-68	-252	79	false
-64	-252	78	false
-60	-252	78	false
-56	-252	78	false
-52	-252	81	false
-48	-252	81	false
-44	-252	82	false
-40	-252	76	false
-36	-252	75	false
-32	-252	75	false
-28	-252	73	false
-24	-252	73	false
-20	-252	72	false
-16	-252	72	false
-12	-252	72	false
-8	-252	71	false
-4	-252	70	false
0	-252	70	false
4	-252	70	false
8	-252	69	false
12	-252	69	false
16	-252	69	false
20	-252	69	false
24	-252	69	false
28	-252	69	false
32	-252	70	false
36	-252	70	false
40	-252	72	false
44	-252	72	false
48	-252	72	false
52	-252	73	false
56	-252	75	false
60	-252	75	false
64	-252	76	false
68	-252	78	false
72	-252	78	false
76	-252	78	false
80	-252	78	false
84	-252	78	false
88	-252	79	false
92	-252	79	false
96	-252	80	false
100	-252	81	false
104	-252	82	false
108	-252	83	false
112	-252	84	false
116	-252	85	false
120	-252	86	false
124	-252	87	false
128	-252	87	false
132	-252	88	false
136	-252	90	false
140	-252	91	false
144	-252	92	false
148	-252	93	false
152	-252	93	false
156	-252	95	false
160	-252	95	false
164	-252	97	false
168	-252	98	false
172	-252	99	false
176	-252	100	false
180	-252	101	false
184	-252	101	false
188	-252	101	false
192	-252	100	false
196	-252	99	false
200	-252	99	false
204	-252	97	false
208	-252	96	false
212	-252	96	false
216	-252	94	false
220	-252	93	false
224	-252	93	false
228	-252	93	false
232	-252	92	false
236	-252	90	false
240	-252	90	false
244	-252	90	false
248	-252	90	false
252	-252	90	false
256	-252	90	false
260	-252	90	false
264	-252	90	false
268	-252	89	false
272	-252	87	false
276	-252	88	false
280	-252	89	false
284	-252	90	false
288	-252	90	false
-288	-248	100	false
-284	-248	102	false
-280	-248	102	false
-276	-248	103	false
-272	-248	103	false
-268	-248	105	false
-264	-248	105	false
-260	-248	105	false
-256	-248	105	false
-252	-248	105	false
-248	-248	105	false
-244	-248	105	false
-240	-248	105	false
-236	-248	105	false
-232	-248	105	false
-228	-248	105	false
-224	-248	105	false
-220	-248	103	false
-216	-248	102	false
-212	-248	102	false
