ACTION[Main]: GRUG_WP13_CAPITAL event=start engine=5.17.0 seed=15912857179583385436 manifest=1b6b78f5cf8cdad8c021bd8eee9bb3a7062f4cb4e83f5f98466a6cb226f3d799 sockets_registered=711 anchor=1800,36,-1500 mode=full build_us=module_load=19230,core=184104,plot_market_granary=10260,plot_market_stable=7117,plot_market_bowyer=9617,plot_market_weaver=9102,plot_market_fountain=3487,plot_market_watch=7368,plot_market_grove=8672,plot_market_orchard=6725,plot_market_bakehouse=6864,plot_market_gardens=3970,plot_market_close=3783,plot_market_paddock=1924,plot_market_green=874,plot_martial_barracks=7584,plot_martial_armoury=7836,plot_martial_tower=3894,plot_martial_hall=8101,plot_martial_stable=5637,plot_martial_store=5738,plot_martial_grove=7623,plot_martial_lodge=3652,plot_martial_bough=3505,plot_martial_lawn=3473,plot_martial_butts=3292,plot_martial_woodyard=1972,plot_martial_mess=775,plot_mere_shrine=2196,plot_mere_lore_hall=7772,plot_mere_mourning=7657,plot_mere_stages=2476,plot_mere_walk=904,plot_homes_terrace_west=3461,plot_homes_terrace_east=3112,plot_homes_longhouse=6172,plot_homes_brewhouse=6216,plot_homes_carver=6903,plot_homes_feast_hall=6922,plot_homes_bough=3188,plot_homes_court=2745,plot_homes_grove=7177,plot_homes_gardens=3779,plot_homes_singing_grove=3423,plot_homes_yard=1711,plot_homes_green=775
ACTION[Main]: GRUG_WP13_CAPITAL event=build
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time module_load=19230
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time core=184104
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_granary=10260
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_stable=7117
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_bowyer=9617
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_weaver=9102
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_fountain=3487
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_watch=7368
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_grove=8672
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_orchard=6725
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_bakehouse=6864
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_gardens=3970
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_close=3783
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_paddock=1924
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_green=874
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_barracks=7584
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_armoury=7836
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_tower=3894
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_hall=8101
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_stable=5637
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_store=5738
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_grove=7623
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_lodge=3652
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_bough=3505
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_lawn=3473
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_butts=3292
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_woodyard=1972
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_mess=775
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_shrine=2196
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_lore_hall=7772
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_mourning=7657
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_stages=2476
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_walk=904
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_terrace_west=3461
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_terrace_east=3112
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_longhouse=6172
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_brewhouse=6216
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_carver=6903
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_feast_hall=6922
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_bough=3188
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_court=2745
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_grove=7177
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_gardens=3779
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_singing_grove=3423
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_yard=1711
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_green=775
ACTION[Main]: GRUG_WP13_CAPITAL event=socket sockets=253
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_patrol=43
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_post=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_idle=130
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_king=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_quest=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_vendor=9
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_waypoint=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_work=53
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loops=8
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_gate_east_tower=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_gate_south_tower=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_gate_west_tower=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_homes_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_market_watch=10
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_martial_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_mere_watch=3
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_watch=6
ACTION[Main]: GRUG_WP13_CAPITAL event=corpus mapchunks=104
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=warmup mapchunk=1488:48:688 kind=warmup elapsed_us=24698132
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_singing_grove mapchunk=1568:48:-1632 kind=capital elapsed_us=149414
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_yard mapchunk=1568:-32:-1792 kind=capital elapsed_us=668927
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_south mapchunk=1728:-32:-1792 kind=capital elapsed_us=710684
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_south mapchunk=1728:48:-1792 kind=capital elapsed_us=293313
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_south mapchunk=1728:48:-1712 kind=capital elapsed_us=160585
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_south mapchunk=1728:48:-1632 kind=capital elapsed_us=231633
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_north mapchunk=1728:-32:-1312 kind=capital elapsed_us=944817
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_west mapchunk=1488:-32:-1552 kind=capital elapsed_us=943342
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_west mapchunk=1568:-32:-1552 kind=capital elapsed_us=768175
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_west mapchunk=1648:-32:-1552 kind=capital elapsed_us=697837
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=1888:-32:-1552 kind=capital elapsed_us=908762
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=1968:-32:-1552 kind=capital elapsed_us=755249
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=2048:-32:-1552 kind=capital elapsed_us=982606
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_ring_east mapchunk=1888:-32:-1472 kind=capital elapsed_us=557576
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1808:-32:-1392 kind=capital elapsed_us=740031
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1888:-32:-1392 kind=capital elapsed_us=571385
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1968:-32:-1392 kind=capital elapsed_us=758602
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1808:48:-1392 kind=capital elapsed_us=94162
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1888:48:-1392 kind=capital elapsed_us=93224
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1968:48:-1392 kind=capital elapsed_us=213647
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1792 kind=capital elapsed_us=817723
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1792 kind=capital elapsed_us=311377
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1712 kind=capital elapsed_us=693011
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1712 kind=capital elapsed_us=188898
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1632 kind=capital elapsed_us=748709
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1632 kind=capital elapsed_us=132912
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1552 kind=capital elapsed_us=579060
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1472 kind=capital elapsed_us=861953
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1472 kind=capital elapsed_us=207021
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1392 kind=capital elapsed_us=817206
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1392 kind=capital elapsed_us=297918
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1312 kind=capital elapsed_us=713895
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1312 kind=capital elapsed_us=484291
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1792 kind=capital elapsed_us=1036208
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1792 kind=capital elapsed_us=548302
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1712 kind=capital elapsed_us=885308
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1712 kind=capital elapsed_us=314352
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1632 kind=capital elapsed_us=786504
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1632 kind=capital elapsed_us=295447
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1552 kind=capital elapsed_us=489387
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1472 kind=capital elapsed_us=875792
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1472 kind=capital elapsed_us=308062
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1392 kind=capital elapsed_us=818203
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1392 kind=capital elapsed_us=320887
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1312 kind=capital elapsed_us=820499
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1312 kind=capital elapsed_us=354754
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_south mapchunk=1968:-32:-1792 kind=capital elapsed_us=816396
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_south mapchunk=1568:48:-1792 kind=capital elapsed_us=615783
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_south mapchunk=1648:48:-1792 kind=capital elapsed_us=545740
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_south mapchunk=1808:48:-1792 kind=capital elapsed_us=704468
