ACTION[Main]: GRUG_WP13_CAPITAL event=start engine=5.17.0 seed=531802985935182545 manifest=8a0ed5d2932e32a4f2815825941d43c38301a1771170cfdca4a4378a5a9e9ee3 sockets_registered=711 anchor=1800,41,-1500 mode=full build_us=module_load=18541,core=176944,plot_market_granary=9139,plot_market_stable=6451,plot_market_bowyer=8322,plot_market_weaver=8124,plot_market_fountain=3254,plot_market_watch=6761,plot_market_grove=7734,plot_market_orchard=6162,plot_market_bakehouse=5977,plot_market_gardens=3720,plot_market_close=3592,plot_market_paddock=1772,plot_market_green=818,plot_martial_barracks=6849,plot_martial_armoury=7131,plot_martial_tower=3701,plot_martial_hall=6726,plot_martial_stable=4962,plot_martial_store=5737,plot_martial_grove=6974,plot_martial_lodge=3282,plot_martial_bough=3346,plot_martial_lawn=3157,plot_martial_butts=3135,plot_martial_woodyard=1658,plot_martial_mess=728,plot_mere_shrine=2006,plot_mere_lore_hall=7032,plot_mere_mourning=6568,plot_mere_stages=2185,plot_mere_walk=741,plot_homes_terrace_west=3270,plot_homes_terrace_east=2861,plot_homes_longhouse=5050,plot_homes_brewhouse=5891,plot_homes_carver=6126,plot_homes_feast_hall=6276,plot_homes_bough=2786,plot_homes_court=2566,plot_homes_grove=6570,plot_homes_gardens=3277,plot_homes_singing_grove=3258,plot_homes_yard=1674,plot_homes_green=732
ACTION[Main]: GRUG_WP13_CAPITAL event=build
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time module_load=18541
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time core=176944
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_granary=9139
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_stable=6451
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_bowyer=8322
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_weaver=8124
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_fountain=3254
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_watch=6761
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_grove=7734
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_orchard=6162
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_bakehouse=5977
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_gardens=3720
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_close=3592
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_paddock=1772
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_market_green=818
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_barracks=6849
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_armoury=7131
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_tower=3701
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_hall=6726
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_stable=4962
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_store=5737
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_grove=6974
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_lodge=3282
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_bough=3346
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_lawn=3157
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_butts=3135
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_woodyard=1658
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_martial_mess=728
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_shrine=2006
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_lore_hall=7032
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_mourning=6568
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_stages=2185
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_mere_walk=741
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_terrace_west=3270
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_terrace_east=2861
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_longhouse=5050
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_brewhouse=5891
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_carver=6126
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_feast_hall=6276
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_bough=2786
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_court=2566
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_grove=6570
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_gardens=3277
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_singing_grove=3258
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_yard=1674
ACTION[Main]: GRUG_WP13_CAPITAL event=build_time plot_homes_green=732
ACTION[Main]: GRUG_WP13_CAPITAL event=socket sockets=253
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_patrol=43
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_guard_post=14
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_idle=130
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_king=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_quest=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_vendor=9
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_waypoint=1
ACTION[Main]: GRUG_WP13_CAPITAL event=socket role_work=53
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loops=8
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_gate_east_tower=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_gate_south_tower=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_gate_west_tower=2
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_homes_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_market_watch=10
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_martial_watch=9
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_mere_watch=3
ACTION[Main]: GRUG_WP13_CAPITAL event=socket loop_lethariel_watch=6
ACTION[Main]: GRUG_WP13_CAPITAL event=corpus mapchunks=112
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=warmup mapchunk=1488:48:688 kind=warmup elapsed_us=24121013
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_longhouse mapchunk=1728:48:-1712 kind=capital elapsed_us=261860
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_bough mapchunk=1568:-32:-1632 kind=capital elapsed_us=755370
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_bough mapchunk=1568:48:-1632 kind=capital elapsed_us=247334
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_court mapchunk=1568:-32:-1712 kind=capital elapsed_us=647053
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_grove mapchunk=1568:48:-1712 kind=capital elapsed_us=242042
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_gardens mapchunk=1648:-32:-1792 kind=capital elapsed_us=747183
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=plot_homes_yard mapchunk=1568:48:-1792 kind=capital elapsed_us=496699
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_south mapchunk=1728:-32:-1792 kind=capital elapsed_us=667582
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_south mapchunk=1728:48:-1792 kind=capital elapsed_us=388578
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_north mapchunk=1728:-32:-1312 kind=capital elapsed_us=847021
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_north mapchunk=1728:48:-1312 kind=capital elapsed_us=227133
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_west mapchunk=1488:-32:-1552 kind=capital elapsed_us=1053712
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_west mapchunk=1568:-32:-1552 kind=capital elapsed_us=607968
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_west mapchunk=1648:-32:-1552 kind=capital elapsed_us=695522
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=1888:-32:-1552 kind=capital elapsed_us=832621
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=1968:-32:-1552 kind=capital elapsed_us=693369
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=2048:-32:-1552 kind=capital elapsed_us=923911
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=1888:48:-1552 kind=capital elapsed_us=249505
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=1968:48:-1552 kind=capital elapsed_us=319703
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_avenue_east mapchunk=2048:48:-1552 kind=capital elapsed_us=344270
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_ring_west mapchunk=1648:48:-1552 kind=capital elapsed_us=182793
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_ring_east mapchunk=1888:-32:-1472 kind=capital elapsed_us=547973
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_ring_east mapchunk=1888:48:-1472 kind=capital elapsed_us=200370
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1808:-32:-1392 kind=capital elapsed_us=673977
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1888:-32:-1392 kind=capital elapsed_us=524195
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1968:-32:-1392 kind=capital elapsed_us=648811
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1808:48:-1392 kind=capital elapsed_us=95532
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1888:48:-1392 kind=capital elapsed_us=184101
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_lane_northeast_shore mapchunk=1968:48:-1392 kind=capital elapsed_us=253045
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1792 kind=capital elapsed_us=785643
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1792 kind=capital elapsed_us=399852
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1712 kind=capital elapsed_us=737244
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1712 kind=capital elapsed_us=293867
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1632 kind=capital elapsed_us=706811
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1632 kind=capital elapsed_us=286495
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1552 kind=capital elapsed_us=626452
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1472 kind=capital elapsed_us=783227
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1472 kind=capital elapsed_us=367204
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1392 kind=capital elapsed_us=726581
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1392 kind=capital elapsed_us=333051
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:-32:-1312 kind=capital elapsed_us=687883
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_west mapchunk=1488:48:-1312 kind=capital elapsed_us=366140
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1792 kind=capital elapsed_us=716189
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1792 kind=capital elapsed_us=353162
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1712 kind=capital elapsed_us=699714
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1712 kind=capital elapsed_us=285870
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1632 kind=capital elapsed_us=713292
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1632 kind=capital elapsed_us=292692
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:-32:-1472 kind=capital elapsed_us=851887
ACTION[Emerge-0]: GRUG_WP13_CAPITAL event=mapchunk case=run_edge_east mapchunk=2048:48:-1472 kind=capital elapsed_us=466808
