x	z	terrain_y	water
168	-288	110	false
172	-288	110	false
176	-288	110	false
180	-288	113	false
184	-288	113	false
188	-288	113	false
192	-288	113	false
196	-288	113	false
200	-288	113	false
204	-288	113	false
208	-288	114	false
212	-288	116	false
216	-288	116	false
220	-288	116	false
224	-288	116	false
228	-288	116	false
232	-288	116	false
236	-288	116	false
240	-288	116	false
244	-288	113	false
248	-288	113	false
252	-288	113	false
256	-288	113	false
260	-288	113	false
264	-288	113	false
268	-288	113	false
272	-288	113	false
276	-288	111	false
280	-288	110	false
284	-288	108	false
288	-288	107	false
-288	-284	110	false
-284	-284	108	false
-280	-284	107	false
-276	-284	107	false
-272	-284	107	false
-268	-284	107	false
-264	-284	107	false
-260	-284	109	false
-256	-284	110	false
-252	-284	110	false
-248	-284	110	false
-244	-284	110	false
-240	-284	110	false
-236	-284	110	false
-232	-284	107	false
-228	-284	107	false
-224	-284	107	false
-220	-284	107	false
-216	-284	107	false
-212	-284	107	false
-208	-284	107	false
-204	-284	107	false
-200	-284	107	false
-196	-284	107	false
-192	-284	107	false
-188	-284	107	false
-184	-284	107	false
-180	-284	107	false
-176	-284	107	false
-172	-284	105	false
-168	-284	104	false
-164	-284	104	false
-160	-284	104	false
-156	-284	104	false
-152	-284	104	false
-148	-284	104	false
-144	-284	106	false
-140	-284	107	false
-136	-284	107	false
-132	-284	107	false
-128	-284	108	false
-124	-284	110	false
-120	-284	110	false
-116	-284	110	false
-112	-284	108	false
-108	-284	107	false
-104	-284	107	false
-100	-284	107	false
-96	-284	105	false
-92	-284	104	false
-88	-284	104	false
-84	-284	104	false
-80	-284	104	false
-76	-284	104	false
-72	-284	104	false
-68	-284	104	false
-64	-284	105	false
-60	-284	107	false
-56	-284	107	false
-52	-284	107	false
-48	-284	107	false
-44	-284	104	false
-40	-284	103	false
-36	-284	101	false
-32	-284	100	false
-28	-284	98	false
-24	-284	98	false
-20	-284	98	false
-16	-284	98	false
-12	-284	99	false
-8	-284	101	false
-4	-284	101	false
0	-284	101	false
4	-284	101	false
8	-284	103	false
12	-284	104	false
16	-284	104	false
20	-284	104	false
24	-284	104	false
28	-284	104	false
32	-284	105	false
36	-284	107	false
40	-284	107	false
44	-284	107	false
48	-284	107	false
52	-284	107	false
56	-284	105	false
60	-284	104	false
64	-284	104	false
68	-284	104	false
72	-284	104	false
76	-284	104	false
80	-284	104	false
84	-284	104	false
88	-284	106	false
92	-284	107	false
96	-284	109	false
100	-284	110	false
104	-284	110	false
108	-284	110	false
112	-284	110	false
116	-284	110	false
120	-284	112	false
124	-284	113	false
128	-284	113	false
132	-284	113	false
136	-284	113	false
140	-284	113	false
144	-284	113	false
148	-284	113	false
152	-284	111	false
156	-284	110	false
160	-284	110	false
164	-284	110	false
168	-284	110	false
172	-284	110	false
176	-284	110	false
180	-284	113	false
184	-284	113	false
188	-284	113	false
192	-284	113	false
196	-284	113	false
200	-284	113	false
204	-284	113	false
208	-284	115	false
212	-284	116	false
216	-284	116	false
220	-284	116	false
224	-284	116	false
228	-284	116	false
232	-284	116	false
236	-284	116	false
240	-284	116	false
244	-284	113	false
248	-284	113	false
252	-284	113	false
256	-284	113	false
260	-284	113	false
264	-284	113	false
268	-284	113	false
272	-284	113	false
276	-284	111	false
280	-284	110	false
284	-284	107	false
288	-284	106	false
-288	-280	108	false
-284	-280	108	false
-280	-280	107	false
-276	-280	107	false
-272	-280	107	false
-268	-280	107	false
-264	-280	107	false
-260	-280	109	false
-256	-280	110	false
-252	-280	110	false
-248	-280	110	false
-244	-280	110	false
-240	-280	110	false
-236	-280	110	false
-232	-280	107	false
-228	-280	107	false
-224	-280	107	false
-220	-280	107	false
-216	-280	107	false
-212	-280	107	false
-208	-280	107	false
-204	-280	107	false
-200	-280	107	false
-196	-280	107	false
-192	-280	107	false
-188	-280	107	false
-184	-280	107	false
-180	-280	107	false
-176	-280	107	false
-172	-280	105	false
-168	-280	104	false
-164	-280	104	false
-160	-280	104	false
-156	-280	104	false
-152	-280	104	false
-148	-280	104	false
-144	-280	106	false
-140	-280	107	false
-136	-280	107	false
-132	-280	107	false
-128	-280	108	false
-124	-280	110	false
-120	-280	110	false
-116	-280	110	false
-112	-280	108	false
-108	-280	107	false
-104	-280	107	false
-100	-280	107	false
-96	-280	105	false
-92	-280	104	false
-88	-280	104	false
-84	-280	104	false
-80	-280	104	false
-76	-280	104	false
-72	-280	104	false
-68	-280	105	false
-64	-280	105	false
-60	-280	107	false
-56	-280	107	false
-52	-280	107	false
-48	-280	107	false
-44	-280	104	false
-40	-280	103	false
-36	-280	101	false
-32	-280	100	false
-28	-280	98	false
-24	-280	98	false
-20	-280	98	false
-16	-280	98	false
-12	-280	99	false
-8	-280	101	false
-4	-280	101	false
0	-280	101	false
4	-280	101	false
8	-280	104	false
12	-280	104	false
16	-280	104	false
20	-280	104	false
24	-280	104	false
28	-280	104	false
32	-280	105	false
36	-280	107	false
40	-280	107	false
44	-280	107	false
48	-280	107	false
52	-280	107	false
56	-280	105	false
60	-280	104	false
64	-280	104	false
68	-280	104	false
72	-280	104	false
76	-280	104	false
80	-280	104	false
84	-280	104	false
88	-280	106	false
92	-280	107	false
96	-280	109	false
100	-280	110	false
104	-280	110	false
108	-280	110	false
112	-280	110	false
116	-280	110	false
120	-280	112	false
124	-280	113	false
128	-280	113	false
132	-280	113	false
136	-280	113	false
140	-280	113	false
144	-280	113	false
148	-280	113	false
152	-280	111	false
156	-280	110	false
160	-280	110	false
164	-280	110	false
168	-280	110	false
172	-280	110	false
176	-280	110	false
180	-280	113	false
184	-280	113	false
188	-280	113	false
192	-280	113	false
196	-280	113	false
200	-280	113	false
204	-280	113	false
208	-280	114	false
212	-280	116	false
216	-280	116	false
220	-280	116	false
224	-280	116	false
228	-280	116	false
232	-280	116	false
236	-280	116	false
240	-280	116	false
244	-280	113	false
248	-280	113	false
252	-280	113	false
256	-280	113	false
260	-280	113	false
264	-280	113	false
268	-280	113	false
272	-280	113	false
276	-280	111	false
280	-280	110	false
284	-280	107	false
288	-280	106	false
-288	-276	107	false
-284	-276	107	false
-280	-276	107	false
-276	-276	107	false
-272	-276	107	false
-268	-276	107	false
-264	-276	107	false
-260	-276	109	false
-256	-276	110	false
-252	-276	110	false
-248	-276	110	false
-244	-276	110	false
-240	-276	109	false
-236	-276	108	false
-232	-276	107	false
-228	-276	107	false
-224	-276	107	false
-220	-276	107	false
-216	-276	107	false
-212	-276	107	false
-208	-276	107	false
-204	-276	107	false
-200	-276	107	false
-196	-276	107	false
-192	-276	107	false
-188	-276	107	false
-184	-276	107	false
-180	-276	107	false
-176	-276	107	false
-172	-276	105	false
-168	-276	105	false
-164	-276	104	false
-160	-276	104	false
-156	-276	104	false
-152	-276	104	false
-148	-276	104	false
-144	-276	105	false
-140	-276	107	false
-136	-276	107	false
-132	-276	107	false
-128	-276	108	false
-124	-276	110	false
-120	-276	110	false
-116	-276	110	false
-112	-276	108	false
-108	-276	107	false
-104	-276	107	false
-100	-276	107	false
-96	-276	106	false
-92	-276	105	false
-88	-276	104	false
-84	-276	104	false
-80	-276	104	false
-76	-276	104	false
-72	-276	105	false
-68	-276	107	false
-64	-276	107	false
-60	-276	107	false
-56	-276	107	false
-52	-276	107	false
-48	-276	106	false
-44	-276	104	false
-40	-276	104	false
-36	-276	101	false
-32	-276	101	false
-28	-276	99	false
-24	-276	98	false
-20	-276	98	false
-16	-276	99	false
-12	-276	100	false
-8	-276	101	false
-4	-276	101	false
0	-276	102	false
4	-276	102	false
8	-276	104	false
12	-276	104	false
16	-276	104	false
20	-276	104	false
24	-276	104	false
28	-276	104	false
32	-276	104	false
36	-276	105	false
40	-276	107	false
44	-276	107	false
48	-276	107	false
52	-276	106	false
56	-276	105	false
60	-276	104	false
64	-276	104	false
68	-276	104	false
72	-276	104	false
76	-276	104	false
80	-276	104	false
84	-276	104	false
88	-276	106	false
92	-276	107	false
96	-276	108	false
100	-276	109	false
104	-276	110	false
108	-276	110	false
112	-276	110	false
116	-276	110	false
120	-276	111	false
124	-276	113	false
128	-276	113	false
132	-276	113	false
136	-276	113	false
140	-276	113	false
144	-276	113	false
148	-276	113	false
152	-276	111	false
156	-276	110	false
160	-276	110	false
164	-276	110	false
168	-276	110	false
172	-276	110	false
176	-276	110	false
180	-276	111	false
184	-276	113	false
188	-276	113	false
192	-276	113	false
196	-276	113	false
200	-276	113	false
204	-276	113	false
208	-276	114	false
212	-276	116	false
216	-276	116	false
220	-276	116	false
224	-276	116	false
228	-276	116	false
232	-276	116	false
236	-276	114	false
240	-276	114	false
244	-276	113	false
248	-276	113	false
252	-276	113	false
256	-276	113	false
260	-276	113	false
264	-276	113	false
268	-276	113	false
272	-276	113	false
276	-276	111	false
280	-276	110	false
284	-276	108	false
288	-276	107	false
-288	-272	107	false
-284	-272	105	false
-280	-272	105	false
-276	-272	105	false
-272	-272	106	false
-268	-272	106	false
-264	-272	107	false
-260	-272	107	false
-256	-272	108	false
-252	-272	108	false
-248	-272	107	false
-244	-272	107	false
-240	-272	107	false
-236	-272	107	false
-232	-272	107	false
-228	-272	107	false
-224	-272	107	false
-220	-272	107	false
-216	-272	107	false
-212	-272	107	false
-208	-272	107	false
-204	-272	107	false
-200	-272	107	false
-196	-272	107	false
-192	-272	107	false
-188	-272	107	false
-184	-272	107	false
-180	-272	107	false
-176	-272	107	false
-172	-272	107	false
-168	-272	105	false
-164	-272	104	false
-160	-272	104	false
-156	-272	104	false
-152	-272	104	false
-148	-272	104	false
-144	-272	105	false
-140	-272	107	false
-136	-272	107	false
-132	-272	107	false
-128	-272	108	false
-124	-272	110	false
-120	-272	110	false
-116	-272	110	false
-112	-272	109	false
-108	-272	108	false
-104	-272	107	false
-100	-272	107	false
-96	-272	107	false
-92	-272	106	false
-88	-272	105	false
-84	-272	106	false
-80	-272	105	false
-76	-272	105	false
-72	-272	105	false
-68	-272	107	false
-64	-272	107	false
-60	-272	107	false
-56	-272	107	false
-52	-272	107	false
-48	-272	105	false
-44	-272	104	false
-40	-272	104	false
-36	-272	102	false
-32	-272	101	false
-28	-272	101	false
-24	-272	101	false
-20	-272	100	false
-16	-272	101	false
-12	-272	101	false
-8	-272	102	false
-4	-272	104	false
0	-272	103	false
4	-272	103	false
8	-272	104	false
12	-272	104	false
16	-272	104	false
20	-272	104	false
24	-272	104	false
28	-272	104	false
32	-272	104	false
36	-272	104	false
40	-272	105	false
44	-272	105	false
48	-272	105	false
52	-272	105	false
56	-272	105	false
60	-272	104	false
64	-272	104	false
68	-272	104	false
72	-272	104	false
76	-272	104	false
80	-272	104	false
84	-272	104	false
88	-272	105	false
92	-272	107	false
96	-272	107	false
100	-272	107	false
104	-272	108	false
108	-272	108	false
112	-272	109	false
116	-272	110	false
120	-272	111	false
124	-272	112	false
128	-272	113	false
132	-272	113	false
136	-272	113	false
140	-272	113	false
144	-272	113	false
148	-272	113	false
152	-272	111	false
156	-272	110	false
160	-272	110	false
164	-272	110	false
168	-272	110	false
172	-272	110	false
176	-272	110	false
180	-272	110	false
184	-272	111	false
188	-272	113	false
192	-272	113	false
196	-272	113	false
200	-272	113	false
204	-272	113	false
208	-272	113	false
212	-272	114	false
216	-272	116	false
220	-272	116	false
224	-272	116	false
228	-272	116	false
232	-272	116	false
236	-272	114	false
240	-272	113	false
244	-272	113	false
248	-272	113	false
252	-272	113	false
256	-272	113	false
260	-272	113	false
264	-272	113	false
268	-272	113	false
272	-272	113	false
276	-272	111	false
280	-272	110	false
284	-272	108	false
288	-272	107	false
-288	-268	105	false
-284	-268	104	false
-280	-268	104	false
-276	-268	104	false
-272	-268	104	false
-268	-268	105	false
-264	-268	107	false
-260	-268	107	false
-256	-268	107	false
-252	-268	108	false
-248	-268	107	false
-244	-268	107	false
-240	-268	107	false
-236	-268	107	false
-232	-268	107	false
-228	-268	107	false
-224	-268	107	false
-220	-268	107	false
-216	-268	107	false
-212	-268	107	false
-208	-268	107	false
-204	-268	107	false
-200	-268	107	false
-196	-268	107	false
-192	-268	107	false
-188	-268	107	false
-184	-268	107	false
-180	-268	107	false
-176	-268	107	false
-172	-268	106	false
-168	-268	104	false
-164	-268	104	false
-160	-268	104	false
-156	-268	104	false
-152	-268	104	false
-148	-268	104	false
-144	-268	105	false
-140	-268	106	false
-136	-268	107	false
-132	-268	108	false
-128	-268	108	false
-124	-268	110	false
-120	-268	110	false
-116	-268	110	false
-112	-268	110	false
-108	-268	109	false
-104	-268	110	false
-100	-268	109	false
-96	-268	108	false
-92	-268	108	false
-88	-268	107	false
-84	-268	107	false
-80	-268	107	false
-76	-268	107	false
-72	-268	107	false
-68	-268	106	false
-64	-268	105	false
-60	-268	105	false
-56	-268	105	false
-52	-268	105	false
-48	-268	104	false
-44	-268	104	false
-40	-268	104	false
-36	-268	103	false
-32	-268	102	false
-28	-268	101	false
-24	-268	101	false
-20	-268	101	false
-16	-268	101	false
-12	-268	102	false
-8	-268	103	false
-4	-268	105	false
0	-268	105	false
4	-268	105	false
8	-268	107	false
12	-268	107	false
16	-268	106	false
20	-268	105	false
24	-268	105	false
28	-268	104	false
32	-268	104	false
36	-268	104	false
40	-268	104	false
44	-268	104	false
48	-268	104	false
52	-268	105	false
56	-268	105	false
60	-268	104	false
64	-268	104	false
68	-268	104	false
72	-268	104	false
76	-268	104	false
80	-268	104	false
84	-268	104	false
88	-268	105	false
92	-268	106	false
96	-268	107	false
100	-268	107	false
104	-268	107	false
108	-268	107	false
112	-268	108	false
116	-268	109	false
120	-268	110	false
124	-268	111	false
128	-268	113	false
132	-268	113	false
136	-268	113	false
140	-268	113	false
144	-268	113	false
148	-268	112	false
152	-268	111	false
156	-268	110	false
160	-268	110	false
164	-268	110	false
168	-268	110	false
172	-268	110	false
176	-268	110	false
180	-268	110	false
184	-268	110	false
188	-268	111	false
192	-268	113	false
196	-268	113	false
200	-268	113	false
204	-268	113	false
208	-268	113	false
212	-268	114	false
216	-268	115	false
220	-268	116	false
224	-268	116	false
228	-268	116	false
232	-268	114	false
236	-268	113	false
240	-268	113	false
244	-268	113	false
248	-268	113	false
252	-268	113	false
256	-268	113	false
260	-268	113	false
264	-268	113	false
268	-268	113	false
272	-268	112	false
276	-268	112	false
280	-268	110	false
284	-268	110	false
288	-268	108	false
-288	-264	104	false
-284	-264	102	false
-280	-264	104	false
-276	-264	104	false
-272	-264	104	false
-268	-264	104	false
-264	-264	106	false
-260	-264	107	false
-256	-264	107	false
-252	-264	107	false
-248	-264	107	false
-244	-264	107	false
-240	-264	107	false
-236	-264	107	false
-232	-264	107	false
-228	-264	107	false
-224	-264	107	false
-220	-264	107	false
-216	-264	107	false
-212	-264	107	false
-208	-264	107	false
-204	-264	107	false
-200	-264	107	false
-196	-264	107	false
-192	-264	107	false
-188	-264	107	false
-184	-264	107	false
-180	-264	107	false
-176	-264	107	false
-172	-264	105	false
-168	-264	104	false
-164	-264	104	false
-160	-264	104	false
-156	-264	104	false
-152	-264	104	false
-148	-264	104	false
-144	-264	105	false
-140	-264	107	false
-136	-264	107	false
-132	-264	109	false
-128	-264	110	false
-124	-264	110	false
-120	-264	110	false
-116	-264	110	false
-112	-264	110	false
-108	-264	110	false
-104	-264	110	false
-100	-264	110	false
-96	-264	110	false
-92	-264	110	false
-88	-264	108	false
-84	-264	108	false
-80	-264	107	false
-76	-264	107	false
-72	-264	107	false
-68	-264	106	false
-64	-264	104	false
-60	-264	104	false
-56	-264	104	false
-52	-264	104	false
-48	-264	104	false
-44	-264	104	false
-40	-264	104	false
-36	-264	104	false
-32	-264	104	false
-28	-264	103	false
-24	-264	102	false
-20	-264	102	false
-16	-264	102	false
-12	-264	104	false
-8	-264	105	false
-4	-264	107	false
0	-264	106	false
4	-264	106	false
8	-264	107	false
12	-264	107	false
16	-264	107	false
20	-264	107	false
24	-264	105	false
28	-264	104	false
32	-264	104	false
36	-264	104	false
40	-264	104	false
44	-264	104	false
48	-264	104	false
52	-264	104	false
56	-264	105	false
60	-264	106	false
64	-264	107	false
68	-264	107	false
72	-264	107	false
76	-264	107	false
80	-264	106	false
84	-264	106	false
88	-264	105	false
92	-264	104	false
96	-264	104	false
100	-264	105	false
104	-264	105	false
108	-264	107	false
112	-264	107	false
116	-264	108	false
120	-264	110	false
124	-264	111	false
128	-264	113	false
132	-264	113	false
136	-264	113	false
140	-264	113	false
144	-264	113	false
148	-264	111	false
152	-264	110	false
156	-264	109	false
160	-264	110	false
164	-264	110	false
168	-264	110	false
172	-264	110	false
176	-264	110	false
180	-264	110	false
184	-264	110	false
188	-264	110	false
192	-264	111	false
196	-264	111	false
200	-264	111	false
204	-264	111	false
208	-264	113	false
212	-264	113	false
216	-264	114	false
220	-264	116	false
224	-264	116	false
228	-264	116	false
232	-264	114	false
236	-264	113	false
240	-264	113	false
244	-264	113	false
248	-264	113	false
252	-264	113	false
256	-264	113	false
260	-264	113	false
264	-264	113	false
268	-264	113	false
272	-264	112	false
276	-264	110	false
280	-264	110	false
284	-264	110	false
288	-264	110	false
-288	-260	102	false
-284	-260	101	false
-280	-260	102	false
-276	-260	103	false
-272	-260	104	false
-268	-260	104	false
-264	-260	105	false
-260	-260	107	false
-256	-260	107	false
-252	-260	107	false
-248	-260	107	false
-244	-260	107	false
-240	-260	107	false
-236	-260	107	false
-232	-260	107	false
-228	-260	107	false
-224	-260	107	false
-220	-260	107	false
-216	-260	107	false
-212	-260	107	false
-208	-260	107	false
-204	-260	107	false
-200	-260	107	false
-196	-260	107	false
-192	-260	107	false
-188	-260	107	false
-184	-260	107	false
-180	-260	107	false
-176	-260	107	false
-172	-260	105	false
-168	-260	104	false
-164	-260	104	false
-160	-260	104	false
-156	-260	104	false
-152	-260	104	false
-148	-260	104	false
-144	-260	105	false
-140	-260	107	false
-136	-260	107	false
-132	-260	109	false
-128	-260	110	false
-124	-260	110	false
-120	-260	110	false
-116	-260	110	false
-112	-260	110	false
-108	-260	110	false
-104	-260	110	false
-100	-260	110	false
-96	-260	110	false
-92	-260	110	false
-88	-260	110	false
-84	-260	110	false
-80	-260	108	false
-76	-260	107	false
-72	-260	107	false
-68	-260	106	false
-64	-260	104	false
-60	-260	104	false
-56	-260	104	false
-52	-260	104	false
-48	-260	104	false
-44	-260	104	false
-40	-260	104	false
-36	-260	104	false
-32	-260	104	false
-28	-260	104	false
-24	-260	104	false
-20	-260	104	false
-16	-260	104	false
-12	-260	105	false
-8	-260	106	false
-4	-260	108	false
0	-260	108	false
4	-260	108	false
8	-260	110	false
12	-260	110	false
16	-260	108	false
20	-260	107	false
24	-260	106	false
28	-260	104	false
32	-260	104	false
36	-260	104	false
40	-260	104	false
44	-260	104	false
48	-260	104	false
52	-260	104	false
56	-260	105	false
60	-260	107	false
64	-260	107	false
68	-260	107	false
72	-260	107	false
76	-260	107	false
80	-260	107	false
84	-260	107	false
88	-260	105	false
92	-260	104	false
96	-260	104	false
100	-260	104	false
104	-260	104	false
108	-260	105	false
112	-260	106	false
116	-260	107	false
120	-260	110	false
124	-260	110	false
128	-260	112	false
132	-260	113	false
136	-260	113	false
140	-260	113	false
144	-260	113	false
148	-260	110	false
152	-260	110	false
156	-260	109	false
160	-260	108	false
164	-260	108	false
168	-260	109	false
172	-260	110	false
176	-260	110	false
180	-260	110	false
184	-260	110	false
188	-260	110	false
192	-260	110	false
196	-260	110	false
200	-260	110	false
204	-260	110	false
208	-260	111	false
212	-260	113	false
216	-260	113	false
220	-260	114	false
224	-260	114	false
228	-260	114	false
232	-260	113	false
236	-260	113	false
240	-260	113	false
244	-260	113	false
248	-260	113	false
252	-260	113	false
256	-260	113	false
260	-260	113	false
264	-260	113	false
268	-260	113	false
272	-260	113	false
276	-260	111	false
280	-260	110	false
284	-260	110	false
288	-260	110	false
-288	-256	99	false
-284	-256	100	false
-280	-256	101	false
-276	-256	101	false
-272	-256	102	false
-268	-256	103	false
-264	-256	104	false
-260	-256	105	false
-256	-256	107	false
-252	-256	107	false
-248	-256	107	false
-244	-256	107	false
-240	-256	107	false
-236	-256	107	false
-232	-256	107	false
-228	-256	107	false
-224	-256	107	false
-220	-256	107	false
-216	-256	107	false
-212	-256	107	false
-208	-256	107	false
-204	-256	107	false
-200	-256	107	false
-196	-256	107	false
-192	-256	107	false
-188	-256	107	false
-184	-256	107	false
-180	-256	107	false
-176	-256	107	false
-172	-256	105	false
-168	-256	104	false
-164	-256	104	false
-160	-256	104	false
-156	-256	104	false
-152	-256	104	false
-148	-256	104	false
-144	-256	105	false
-140	-256	107	false
-136	-256	107	false
-132	-256	110	false
-128	-256	110	false
-124	-256	110	false
-120	-256	110	false
-116	-256	110	false
-112	-256	110	false
-108	-256	110	false
-104	-256	110	false
-100	-256	110	false
-96	-256	110	false
-92	-256	110	false
-88	-256	110	false
-84	-256	110	false
-80	-256	110	false
-76	-256	108	false
-72	-256	107	false
-68	-256	107	false
-64	-256	105	false
-60	-256	104	false
-56	-256	104	false
-52	-256	104	false
-48	-256	104	false
-44	-256	104	false
-40	-256	104	false
-36	-256	104	false
-32	-256	104	false
-28	-256	104	false
-24	-256	104	false
-20	-256	105	false
-16	-256	105	false
-12	-256	106	false
-8	-256	108	false
-4	-256	110	false
0	-256	110	false
4	-256	110	false
8	-256	110	false
12	-256	110	false
16	-256	110	false
20	-256	108	false
24	-256	107	false
28	-256	105	false
32	-256	104	false
36	-256	104	false
40	-256	104	false
44	-256	104	false
48	-256	104	false
52	-256	104	false
56	-256	104	false
60	-256	106	false
64	-256	107	false
68	-256	107	false
72	-256	107	false
76	-256	107	false
80	-256	107	false
84	-256	107	false
88	-256	106	false
92	-256	105	false
96	-256	104	false
100	-256	104	false
104	-256	104	false
108	-256	104	false
112	-256	105	false
116	-256	107	false
120	-256	109	false
124	-256	110	false
128	-256	112	false
132	-256	113	false
136	-256	113	false
140	-256	113	false
144	-256	113	false
148	-256	111	false
152	-256	110	false
156	-256	110	false
160	-256	108	false
164	-256	107	false
168	-256	107	false
172	-256	110	false
176	-256	110	false
180	-256	110	false
184	-256	110	false
188	-256	110	false
192	-256	110	false
196	-256	110	false
200	-256	110	false
204	-256	110	false
208	-256	111	false
212	-256	113	false
216	-256	113	false
220	-256	113	false
224	-256	113	false
228	-256	113	false
232	-256	113	false
236	-256	113	false
240	-256	113	false
244	-256	112	false
248	-256	112	false
252	-256	112	false
256	-256	113	false
260	-256	113	false
264	-256	113	false
268	-256	113	false
272	-256	113	false
276	-256	113	false
280	-256	111	false
284	-256	111	false
288	-256	110	false
-288	-252	98	false
-284	-252	99	false
-280	-252	100	false
-276	-252	101	false
-272	-252	101	false
-268	-252	102	false
-264	-252	104	false
-260	-252	105	false
-256	-252	107	false
-252	-252	107	false
-248	-252	107	false
-244	-252	107	false
-240	-252	107	false
-236	-252	107	false
-232	-252	107	false
-228	-252	107	false
-224	-252	107	false
-220	-252	107	false
-216	-252	107	false
-212	-252	107	false
-208	-252	107	false
-204	-252	107	false
-200	-252	107	false
-196	-252	107	false
-192	-252	107	false
-188	-252	107	false
-184	-252	107	false
-180	-252	107	false
-176	-252	106	false
-172	-252	104	false
-168	-252	104	false
-164	-252	104	false
-160	-252	104	false
-156	-252	104	false
-152	-252	104	false
-148	-252	104	false
-144	-252	105	false
-140	-252	107	false
-136	-252	108	false
-132	-252	110	false
-128	-252	110	false
-124	-252	110	false
-120	-252	110	false
-116	-252	110	false
-112	-252	110	false
-108	-252	110	false
-104	-252	110	false
-100	-252	110	false
-96	-252	110	false
-92	-252	110	false
-88	-252	110	false
-84	-252	110	false
-80	-252	110	false
-76	-252	109	false
-72	-252	107	false
-68	-252	107	false
-64	-252	107	false
-60	-252	106	false
-56	-252	106	false
-52	-252	106	false
-48	-252	106	false
-44	-252	106	false
-40	-252	106	false
-36	-252	107	false
-32	-252	106	false
-28	-252	106	false
-24	-252	105	false
-20	-252	106	false
-16	-252	107	false
-12	-252	107	false
-8	-252	109	false
-4	-252	110	false
0	-252	110	false
4	-252	110	false
8	-252	111	false
12	-252	111	false
16	-252	110	false
20	-252	109	false
24	-252	108	false
28	-252	106	false
32	-252	104	false
36	-252	104	false
40	-252	104	false
44	-252	104	false
48	-252	104	false
52	-252	104	false
56	-252	105	false
60	-252	107	false
64	-252	107	false
68	-252	107	false
72	-252	107	false
76	-252	107	false
80	-252	107	false
84	-252	107	false
88	-252	107	false
92	-252	105	false
96	-252	104	false
100	-252	104	false
104	-252	104	false
108	-252	104	false
112	-252	105	false
116	-252	107	false
120	-252	108	false
124	-252	110	false
128	-252	111	false
132	-252	112	false
136	-252	113	false
140	-252	113	false
144	-252	113	false
148	-252	111	false
152	-252	110	false
156	-252	110	false
160	-252	108	false
164	-252	107	false
168	-252	108	false
172	-252	110	false
176	-252	110	false
180	-252	110	false
184	-252	110	false
188	-252	110	false
192	-252	110	false
196	-252	110	false
200	-252	110	false
204	-252	110	false
208	-252	110	false
212	-252	113	false
216	-252	113	false
220	-252	113	false
224	-252	113	false
228	-252	113	false
232	-252	113	false
236	-252	113	false
240	-252	113	false
244	-252	113	false
248	-252	113	false
252	-252	112	false
256	-252	112	false
260	-252	112	false
264	-252	113	false
268	-252	113	false
272	-252	113	false
276	-252	113	false
280	-252	113	false
284	-252	112	false
288	-252	111	false
-288	-248	96	false
-284	-248	96	false
-280	-248	98	false
-276	-248	100	false
-272	-248	101	false
-268	-248	102	false
-264	-248	104	false
-260	-248	104	false
-256	-248	106	false
-252	-248	107	false
-248	-248	107	false
-244	-248	107	false
-240	-248	107	false
-236	-248	107	false
-232	-248	107	false
-228	-248	107	false
-224	-248	107	false
-220	-248	107	false
-216	-248	107	false
-212	-248	107	false
