capital	kind	x	y	z	expected	actual	param2
kezamba	ring	-48	0	-40	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-40	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-40	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-40	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-40	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-39	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-39	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-39	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-39	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-39	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	48	0	-39	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-39	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-39	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-39	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-39	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-39	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-39	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-39	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-39	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-39	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-48	0	-39	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-39	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-39	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-39	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-39	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-38	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-38	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-38	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-38	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-38	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	48	0	-38	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-38	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-38	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-38	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-38	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	-38	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-38	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-38	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-38	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-38	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	-48	0	-38	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-38	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-38	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-38	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-38	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	-37	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-37	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-37	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-37	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-37	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	48	0	-37	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-37	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-37	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-37	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-37	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	-37	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-37	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-37	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-37	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-37	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	-48	0	-37	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-37	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-37	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-37	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-37	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	-36	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-36	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-36	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-36	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-36	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	48	0	-36	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-36	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-36	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-36	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-36	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-36	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-36	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-36	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-36	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-36	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-48	0	-36	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-36	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-36	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-36	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-36	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-35	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-35	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-35	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-35	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-35	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	48	0	-35	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-35	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-35	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-35	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-35	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-35	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-35	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-35	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-35	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-35	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-48	0	-35	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-35	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-35	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-35	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-35	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-34	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-34	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-34	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-34	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-34	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	48	0	-34	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-34	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-34	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-34	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-34	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	-34	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-34	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-34	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-34	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-34	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	-48	0	-34	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-34	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-34	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-34	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-34	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	-33	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-33	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-33	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-33	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-33	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	48	0	-33	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-33	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-33	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-33	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-33	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	-33	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-33	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-33	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-33	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-33	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	-48	0	-33	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-33	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-33	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-33	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-33	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	3
kezamba	ring	-32	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-32	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-32	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-32	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-32	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	48	0	-32	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-32	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-32	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-32	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-32	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-32	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-32	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-32	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-32	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-32	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-48	0	-32	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-32	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-32	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-32	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-32	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	0
kezamba	ring	-31	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-31	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-31	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-31	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-31	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	48	0	-31	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-31	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-31	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-31	default:jungletree	default:jungletree	0
kezamba	ring	48	4	-31	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-31	0	48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-31	1	48	default:jungletree	default:jungletree	0
kezamba	ring	-31	2	48	default:jungletree	default:jungletree	0
kezamba	ring	-31	3	48	default:jungletree	default:jungletree	0
kezamba	ring	-31	4	48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-48	0	-31	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-48	1	-31	default:jungletree	default:jungletree	0
kezamba	ring	-48	2	-31	default:jungletree	default:jungletree	0
kezamba	ring	-48	3	-31	default:jungletree	default:jungletree	0
kezamba	ring	-48	4	-31	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	1
kezamba	ring	-30	0	-48	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	-30	1	-48	default:jungletree	default:jungletree	0
kezamba	ring	-30	2	-48	default:jungletree	default:jungletree	0
kezamba	ring	-30	3	-48	default:jungletree	default:jungletree	0
kezamba	ring	-30	4	-48	stairs:stair_outer_junglewood	stairs:stair_outer_junglewood	2
kezamba	ring	48	0	-30	default:dirt_with_rainforest_litter	default:dirt_with_rainforest_litter	0
kezamba	ring	48	1	-30	default:jungletree	default:jungletree	0
kezamba	ring	48	2	-30	default:jungletree	default:jungletree	0
kezamba	ring	48	3	-30	default:jungletree	default:jungletree	0
