grug_bone_forest	3
grug_crags	2
grug_crags_snowy	3
grug_deep_forest	4
grug_deep_jungle	4
grug_elf_forest	4
grug_jungle_edge	4
grug_jungle_fringe	4
grug_meadows	4
grug_pine_hills	4
grug_savanna	4
grug_swamp	1
samples	1296
seed_differences	412
slope_changes	36
output_sha256	7bf54a385f4aea841a632f71e76cef7c9e14b5543347f03e8e877dc9013cb005
schema	grug_wp40_biome_cover_fixture_v1
checks	225024
variant_templates	14
variant_simple	66
thinned	347
candidates_sha256	9c96826b6bc08c07a28e934d79f902f46ab57b7786d9de5a13a5b12cf662b5be
grug_wp40_simple_map_height_v5
preferred	40
preferred	10
preferred	50
edge	28	52	40	40
edge	infeasible			
edge	-9	19	-5	15
schema	grug_wp40_quality_caves_v1
synthetic_entrance	73/118/-1470/1/0
ordered_population	93
cache_evictions	233
actual	compact
cross_slice	compact
schema	grug_wp40_planner_throughput_fixture_v1
mixed_eligible	0
dry_eligible	256
mixed_budget_candidates	0/0
dry_budget_candidates	256/256
edge_budget_candidates	144/144
mixed_candidates_digest	1111111111111111111111111111111111111111111111111111111111111111
dry_candidates_digest	2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f
edge_candidates_digest	c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1
repeat_eligible	0
queries_per_cell	400
schema	grug_wp40_r5_wet_cache_fixture_v1
mixed_bytes	1713
dry_bytes	1628
mixed_digest	14637360
dry_digest	9167105
bound_digest	2402327
mixed_calls	90
dry_calls	94
repeat_calls	90
recovery_calls	90
bound_calls	13444
vendor_current_version	PASS	player-appearance,book,chest,creative,torch,stairs,furnace,mob-reload,mob-reset-reload,mount
schema	grug_fresh_server_materials_fixture_v1
vendor_registrations	53_removed
storage_derivatives	22_canonical
material_aliases	0
recipe_inputs	canonical
handoff	validated
result	pass
wp13_blueprint	88167	49977	20	41	55	9	15694
WP40 R7 anchor activation KAT PASS roots=42 protected_columns=36
grug_wp40_simple_map_height_v5
start_reference	8	start_natural_samples_feasible	8	4	12	0	30	12
start_excess	2	start_natural_samples_median_excess	2	22	10	20
reference	50	capital_natural_core_feasible	0
reference	57	capital_natural_core_minimax_route_min	30
reference	-20	capital_natural_core_feasible	0
terrace	57
terrace	65
terrace	-8
road_low_edge	4	-3
grade	5	6	6	5
bank_floor	68	66	capital_natural_core_minimax_water_min
ford_bank	16	17	20
bank_cache	7	4096
authority/protection	pre_closed/post_open/hard/prior/bypass/empty
authority/rare_route_sha256	908db2b9aa84a0eb68f10ea06199ecbb8875a5c0d83908cbd7e6c95956868ca9
authority/start	200/21/-200
content/p9g_sha256	b2623714169bc845b603930c00b143d32a78c0956e47403f6f49a92cc6cfcefc
content/production_sha256	e0078d70e82e6df203c9bdf901e8fd49a8c24835e89d2b0aa0376c15be738248
executed_module	mods/BASE/default/mapgen.lua
executed_module	mods/CORE/grug_core/init.lua
executed_module	mods/CORE/grug_core/protection.lua
executed_module	mods/CORE/grug_core/zone_authority.lua
executed_module	mods/ENTITIES/grug_mobs/bandit.lua
executed_module	mods/ENTITIES/grug_mobs/bear.lua
executed_module	mods/ENTITIES/grug_mobs/boar.lua
executed_module	mods/ENTITIES/grug_mobs/boar_variants.lua
executed_module	mods/ENTITIES/grug_mobs/bog_fowl.lua
executed_module	mods/ENTITIES/grug_mobs/bog_ooze.lua
executed_module	mods/ENTITIES/grug_mobs/bone_weevil.lua
executed_module	mods/ENTITIES/grug_mobs/camps.lua
executed_module	mods/ENTITIES/grug_mobs/carrion_crow.lua
executed_module	mods/ENTITIES/grug_mobs/cave_bat.lua
executed_module	mods/ENTITIES/grug_mobs/cave_crawler.lua
executed_module	mods/ENTITIES/grug_mobs/crocodile.lua
executed_module	mods/ENTITIES/grug_mobs/eagle.lua
executed_module	mods/ENTITIES/grug_mobs/golem.lua
executed_module	mods/ENTITIES/grug_mobs/guard.lua
executed_module	mods/ENTITIES/grug_mobs/gull.lua
executed_module	mods/ENTITIES/grug_mobs/hyena.lua
executed_module	mods/ENTITIES/grug_mobs/init.lua
executed_module	mods/ENTITIES/grug_mobs/jungle_ape.lua
executed_module	mods/ENTITIES/grug_mobs/jungle_lynx.lua
executed_module	mods/ENTITIES/grug_mobs/kraken.lua
executed_module	mods/ENTITIES/grug_mobs/levels.lua
executed_module	mods/ENTITIES/grug_mobs/mirefolk.lua
executed_module	mods/ENTITIES/grug_mobs/panther.lua
executed_module	mods/ENTITIES/grug_mobs/parrot.lua
executed_module	mods/ENTITIES/grug_mobs/rabbit.lua
executed_module	mods/ENTITIES/grug_mobs/ram.lua
executed_module	mods/ENTITIES/grug_mobs/rares.lua
executed_module	mods/ENTITIES/grug_mobs/serpent.lua
executed_module	mods/ENTITIES/grug_mobs/skeleton_archer.lua
executed_module	mods/ENTITIES/grug_mobs/skeleton_raider.lua
executed_module	mods/ENTITIES/grug_mobs/spawn_policy.lua
executed_module	mods/ENTITIES/grug_mobs/spider.lua
executed_module	mods/ENTITIES/grug_mobs/stag.lua
executed_module	mods/ENTITIES/grug_mobs/wolf.lua
executed_module	mods/ENTITIES/grug_mobs/zebra.lua
executed_module	mods/ENTITIES/grug_mobs/zombie.lua
executed_module	mods/ENTITIES/grug_traders/vendors.lua
executed_module	mods/ITEMS/grug_gathering/catalog.lua
executed_module	mods/ITEMS/grug_gathering/harvest.lua
executed_module	mods/ITEMS/grug_gathering/init.lua
executed_module	mods/ITEMS/grug_gathering/nodes.lua
executed_module	mods/ITEMS/grug_materials/mining.lua
executed_module	mods/ITEMS/grug_materials/registry.lua
executed_module	mods/ITEMS/grug_nodes/init.lua
executed_module	mods/ITEMS/grug_trees/init.lua
executed_module	mods/MAPGEN/grug_mapgen/init.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/coupled_grade.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/height.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/map_adapter.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/planner.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r5.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_content.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_settlement.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_anchor_activation.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_anchor_roster.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_consumer_payload.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_content.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_hearthpine.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_hearthpine_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_loader.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_manifest.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_mapgen.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_native.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_p9g.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_r6_manifest.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_runtime.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_successor.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_template_source.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_zone_overlay.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/zones.lua
executed_module	mods/PLAYER/grug_factions/init.lua
gathering/herb_authority	closed/authorized/single_registration
manifest/anchor_delta_sha256	a566a1342620547a7dd83c2b344c9506be05d02ceb5229a27179c47c61b1d19a
manifest/full_sha256	fda9db41c47ded26da43a270aeaa2e96006b5fc9db65bf7110048b80cc8997dd
manifest/p9g_delta_sha256	dc11e2d81f9772e2ec0204262cb161d1868b372cab9c9c11e57057f8e8992a0c
mapgen/generated_vector_normalized	true
native/allowlist_sha256	d1fe4ac1c7cbe5525af65bde48cc4309870c01e4d474785f2cf0cda3d2639480
native/noise_order	mgv7_np_terrain_base,mgv7_np_terrain_alt,mg_biome_np_heat,mg_biome_np_humidity,mg_biome_np_heat_blend,mg_biome_np_humidity_blend
native/noise_sha256	5a1183a0db4dcbf7c2fce382e907660bfd26e53325d370f62a2d9e78c04d8738
native/ore_order_sha256	80b2db6b396142335ac8b764525b301191b6139ebf7058fd802c11d7b64b5026
p9g/root_pair	accepted/fixed_or_protected
p9g/runtime_accepted_no_ledger	1/184/0/-2/35
planner/hydrology_depth_sha256	a8f7fb1fa47e2d907df3d77cc1d0cf132709fd949e197df27d617b65956f46db
production/commit_calls	1/0/1/0
production/emerged_vector_normalized	true
production/owner_transaction	applied_cl/0
production/readonly_halo_ignore_preserved	true
production/replay_metrics	2/0/2/0
production/runtime_proof_material	omitted/0/0
projection/stage_a_sha256	a81de23c64128378380d8c66b9f9f87b7c6af4e1043e2a86d04f7590810849e3
projection/stage_b_sha256	e415ef29c82c523f9a42e8fcb1e5e4e38ee041d0886768e434c5d3e5a8356c44
registration/default_alias_count	26
registration/mob_projection_sha256	0787a020ab03c2e33c33c1687cee62332f1b1323235f0e4d87345da0b2b3f916
registration/mob_spawn_population	42/45/2/9
registration/trader_projection_sha256	091153dfbf4f52bc0a3adac48f94647d9ab7a59fc35d8cdabaf6ce8a66814ee2
runtime/bounded_build	3/1/1/3/3/3/3
runtime/r5_r6_selectors	zones/1/r5/1/settlement/1/missing_fail_closed
runtime/water_crossing_sha256	a7445b8fad8151136ae4c7e6f847465f5ceb7b9a508acc4bf636df1115089090
runtime/water_transition_sha256	328ff834590a81e831a509d8c3e339380812b7a9314590208b68390a88c815e8
runtime/zones_anchor	anchor_008/8/0/44/-1500
runtime/zones_sample_sha256	6ebc5252eb8348e9954c6a74e6ec0776ec8a0dd4d2f4561c45cd6e561c010e27
schema	grug_wp40_r7_micro_kat_v1
source/changed_production_lua_count	77
source/changed_production_lua_sha256	a9a3274d026ccf72c01353e58420ff2ebdcb46d9835810d391f43e06efb7c933
source/executed_module_count	77
source/executed_module_roster_sha256	6467c22009765dadde0457c6da73bec0e9e14257baf3a822ef7d6996d7b26a98
template/engine_vector_normalized	true
output_sha256	b5992ce2c90d172125321373ceac548625b1b3c21aebd38a4ca15dd036b479e1
wp13_integration	08b1326f6e63d66a9c074100098b3664e78e9808193703e3eb7054051995c1e5/88167/12/1
