start	dwarf	-1800	-2550	1	2	3	6	10	15	elandor_copperfell_foothills
start	human	0	-2550	1	2	3	6	10	15	elandor_goldmead_vale
start	elf	1800	-2550	1	2	3	6	10	15	elandor_starbough_vale
start	undead	-1800	2550	1	2	3	6	10	15	kragmar_stillgrave_hollow
start	orc	0	2550	1	2	3	6	10	15	kragmar_redtusk_savanna
start	troll	1800	2550	1	2	3	6	10	15	kragmar_raincall_basin
depth	formula=min(60,max(1,round_half_away(-3y/50)))	uncapped_50_node_steps=3
difficulty_field_sha256	24e44d0a08e8130f5d85975570bbc65d502daa9fe203e20fbe62e13ed412001d
output_sha256	a9ffd2aac53688efb72d434853525b6af02369c3bd523330e988d094fbfc021f
schema	grug_r8_map_a_kat_v1
coast_off_reference	pure=6/production=6
profile_mix	4228/3911/2600/1267
relief_beaches	1494/1335/876/377/146/0
strata	200/min_distinct=2/clay_hits=98/floor_clips=400
schema	grug_wp40_quality_caves_v2
hillside	-154/23/-791
sinkhole	-702/100/-801
ordered_population	284
cache_evictions	313
actual	compact

schema	grug_r8_map_a_writer_kat_v2
plate	opcode=21/role=11/policy=3/y=-37..-33
surface_skin	lower=1/all9=1/negative=isolated,filled_sky,short_corner,excluded,water/owner_edge=1/slices=bottom,top,dust_only/air_at_t=1
surface	sea=1/fresh_rim=4/wet_sand=1
strata	written=2/floor_clipped=3/native_gravel=preserved
caves	connected=54/closed=rejected/sky=rejected/edge_pocket=rejected/component=35
checker	exact=connected/partial=1/dual=28/unexpected=28/rejected=detected
r10/cave_boundaries	300	438	three_reported_columns=natural
r10/material_salt	18	672f1d037f25bad6313eac5dece00c97635d2e70402a04085ccba1bce746362d
r9_perf_cache	bound=4/16 nil_holes=pass arity=pass error=pass order=pass eviction=pass
r9_perf_lighting	delegation=pass outer_invalid_context=fail_closed
case	1	applied_clq
data	f05edfb09cf5d981d15b54889eea864dd1e80934cd47f6e27c2749d1e808edc2
param2	10695421c28b4f47dfd8c47d472d0ac8ed39d7cb7051dbd4a2f115d76f7c20cf
light	7ae355794529012f1d1f969b4b194f9e7083925a7d2d046262f4bad730892a1b
trace	382f4512d64b3a0233da198132836c36ee89314e620beb95437b97a495f87cbe
plan_intent	c0deb3377a8f6b2baa045e525af0146487abec33d3fd8d2ca2d3caeb2f5759cc
modified_voxels	6400
content_dirty_columns	6400
param2_dirty_columns	0
light_dirty_columns	6400
liquid_dirty_columns	6400
farming_kat	PASS
crops	17
growth_nodes	68
stages	4
stage_seconds	200
soil	grug_farming:soil	grug_farming:soil_wet
wild_visuals	15
shared_stage_definitions	68
visual_sha256	a1248bf9d6bbaa8c5073d461e47080e27af4f61ae969e5bf0994ab86a814320a
world_plants	15
reef_variants	7
negative_boundaries	PASS
1031	31	0	grug_mapgen:sunberry_source	25
105	31	0	grug_mapgen:fire_pepper_source	19
1079	31	0	grug_mapgen:frost_melon_source	20
114	31	0	grug_mapgen:cassava_source	16
1231	-800	0	grug_mapgen:ember_moss_source	18
1245	31	0	grug_mapgen:carrot_source	15
139	-6	3	default:coral_green	0	30
153	31	0	grug_mapgen:blightberry_source	14
1660	31	0	grug_mapgen:salt_crust_source	23
18	31	0	grug_mapgen:wild_grain_source	26
215	-6	31	default:coral_skeleton	0	33
220	-6	29	default:sand_with_kelp	80	34
3978	-200	0	grug_mapgen:cave_cap_source	17
402	31	0	grug_mapgen:wild_onion_source	27
450	31	0	grug_mapgen:pumpkin_source	22
5	31	0	grug_mapgen:bamboo_shoot_source	13
50	-6	0	default:coral_orange	0	31
55	-6	0	default:coral_pink	0	32
56	-6	12	default:coral_cyan	0	29
57	31	0	grug_mapgen:sugar_cane_source	24
61	-6	13	default:coral_brown	0	28
66	31	0	grug_mapgen:jungle_berry_source	21
r10_farming	PASS
families	17
full_loops	17
vm_timer_activation	idempotent+reload
dry_pause_resume	persisted_75
protected_touched_positions	under+above
WP40 R7 anchor activation KAT PASS roots=42 protected_columns=36
grug_wp40_simple_map_height_v5
start_reference	8	start_natural_samples_feasible	8	4	12	0	30	12
start_excess	2	start_natural_samples_median_excess	2	22	10	20
reference	50	capital_natural_core_feasible	0
reference	57	capital_natural_core_minimax_route_min	30
reference	-20	capital_natural_core_feasible	0
terrace	57
terrace	65
terrace	-8
road_low_edge	4	-3
start_edge	4	3	4	3	5	3	2
grade	5	6	6	5
bank_floor	68	66	capital_natural_core_minimax_water_min
ford_bank	16	17	20
bank_cache	7	4096
authority/protection	pre_closed/post_open/hard/prior/bypass/empty
authority/rare_route_sha256	908db2b9aa84a0eb68f10ea06199ecbb8875a5c0d83908cbd7e6c95956868ca9
authority/start	200/21/-200
content/p9g_sha256	607ab09eb30e7a3553053e11e80bd2ce777e757cbe03d687adaf667399bb7896
content/production_sha256	6ac422cc98429a05fa05f13ef6847295db9bda0d4ee1be4cab5aa1517f537ed4
executed_module	mods/BASE/beds/api.lua
executed_module	mods/BASE/beds/beds.lua
executed_module	mods/BASE/beds/init.lua
executed_module	mods/BASE/creative/init.lua
executed_module	mods/BASE/default/chests.lua
executed_module	mods/BASE/default/craftitems.lua
executed_module	mods/BASE/default/furnace.lua
executed_module	mods/BASE/default/init.lua
executed_module	mods/BASE/default/mapgen.lua
executed_module	mods/BASE/default/nodes.lua
executed_module	mods/BASE/default/torch.lua
executed_module	mods/BASE/default/trees.lua
executed_module	mods/BASE/doors/init.lua
executed_module	mods/BASE/dye/init.lua
executed_module	mods/BASE/player_api/api.lua
executed_module	mods/BASE/stairs/init.lua
executed_module	mods/BASE/vessels/init.lua
executed_module	mods/BASE/walls/init.lua
executed_module	mods/BASE/wool/init.lua
executed_module	mods/BASE/xpanes/init.lua
executed_module	mods/CORE/grug_core/atmosphere.lua
executed_module	mods/CORE/grug_core/atmosphere_zones.lua
executed_module	mods/CORE/grug_core/init.lua
executed_module	mods/CORE/grug_core/protection.lua
executed_module	mods/CORE/grug_core/settlement_sockets.lua
executed_module	mods/CORE/grug_core/starts_preload.lua
executed_module	mods/CORE/grug_core/zone_authority.lua
executed_module	mods/ENTITIES/grug_mobs/bandit.lua
executed_module	mods/ENTITIES/grug_mobs/bear.lua
executed_module	mods/ENTITIES/grug_mobs/boar.lua
executed_module	mods/ENTITIES/grug_mobs/boar_variants.lua
executed_module	mods/ENTITIES/grug_mobs/bog_fowl.lua
executed_module	mods/ENTITIES/grug_mobs/bog_ooze.lua
executed_module	mods/ENTITIES/grug_mobs/bone_weevil.lua
executed_module	mods/ENTITIES/grug_mobs/camps.lua
executed_module	mods/ENTITIES/grug_mobs/carrion_crow.lua
executed_module	mods/ENTITIES/grug_mobs/cave_bat.lua
executed_module	mods/ENTITIES/grug_mobs/cave_crawler.lua
executed_module	mods/ENTITIES/grug_mobs/crocodile.lua
executed_module	mods/ENTITIES/grug_mobs/eagle.lua
executed_module	mods/ENTITIES/grug_mobs/flight.lua
executed_module	mods/ENTITIES/grug_mobs/golem.lua
executed_module	mods/ENTITIES/grug_mobs/guard.lua
executed_module	mods/ENTITIES/grug_mobs/gull.lua
executed_module	mods/ENTITIES/grug_mobs/hyena.lua
executed_module	mods/ENTITIES/grug_mobs/init.lua
executed_module	mods/ENTITIES/grug_mobs/jungle_ape.lua
executed_module	mods/ENTITIES/grug_mobs/jungle_lynx.lua
executed_module	mods/ENTITIES/grug_mobs/kraken.lua
executed_module	mods/ENTITIES/grug_mobs/levels.lua
executed_module	mods/ENTITIES/grug_mobs/mirefolk.lua
executed_module	mods/ENTITIES/grug_mobs/panther.lua
executed_module	mods/ENTITIES/grug_mobs/parrot.lua
executed_module	mods/ENTITIES/grug_mobs/patrol.lua
executed_module	mods/ENTITIES/grug_mobs/rabbit.lua
executed_module	mods/ENTITIES/grug_mobs/ram.lua
executed_module	mods/ENTITIES/grug_mobs/rares.lua
executed_module	mods/ENTITIES/grug_mobs/serpent.lua
executed_module	mods/ENTITIES/grug_mobs/skeleton_archer.lua
executed_module	mods/ENTITIES/grug_mobs/skeleton_raider.lua
executed_module	mods/ENTITIES/grug_mobs/spawn_policy.lua
executed_module	mods/ENTITIES/grug_mobs/spider.lua
executed_module	mods/ENTITIES/grug_mobs/stag.lua
executed_module	mods/ENTITIES/grug_mobs/start_npcs.lua
executed_module	mods/ENTITIES/grug_mobs/start_villagers.lua
executed_module	mods/ENTITIES/grug_mobs/wolf.lua
executed_module	mods/ENTITIES/grug_mobs/zebra.lua
executed_module	mods/ENTITIES/grug_mobs/zombie.lua
executed_module	mods/ENTITIES/grug_traders/init.lua
executed_module	mods/ENTITIES/grug_traders/vendors.lua
executed_module	mods/ENTITIES/mobs/api.lua
executed_module	mods/ENTITIES/mobs/crafts.lua
executed_module	mods/ENTITIES/mobs/mount.lua
executed_module	mods/ITEMS/grug_decor/castle.lua
executed_module	mods/ITEMS/grug_decor/cottages.lua
executed_module	mods/ITEMS/grug_decor/darkage.lua
executed_module	mods/ITEMS/grug_decor/init.lua
executed_module	mods/ITEMS/grug_decor/shapes.lua
executed_module	mods/ITEMS/grug_decor/xdecor.lua
executed_module	mods/ITEMS/grug_gathering/catalog.lua
executed_module	mods/ITEMS/grug_gathering/harvest.lua
executed_module	mods/ITEMS/grug_gathering/init.lua
executed_module	mods/ITEMS/grug_gathering/nodes.lua
executed_module	mods/ITEMS/grug_gear/init.lua
executed_module	mods/ITEMS/grug_materials/audit.lua
executed_module	mods/ITEMS/grug_materials/content_curation.lua
executed_module	mods/ITEMS/grug_materials/derivatives.lua
executed_module	mods/ITEMS/grug_materials/init.lua
executed_module	mods/ITEMS/grug_materials/mining.lua
executed_module	mods/ITEMS/grug_materials/registry.lua
executed_module	mods/ITEMS/grug_nodes/init.lua
executed_module	mods/ITEMS/grug_trees/init.lua
executed_module	mods/MAPGEN/grug_mapgen/init.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/avenue.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/buildings.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/capitals.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/dawnmere.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/dressing.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/hearthpine.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/highcourt.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/highcourt_district.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/interiors.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/kapok.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/layout.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/palette.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/parts.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/roofs.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/silverleaf.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/stillgrave.lua
executed_module	mods/MAPGEN/grug_mapgen/wp13/sunscar.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/coupled_grade.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/height.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/init.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/map_adapter.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/planner.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r5.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_content.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_hash.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_planner.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_settlement.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_templates.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_anchor_activation.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_anchor_roster.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_consumer_payload.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_content.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_dawnmere_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_hearthpine_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_highcourt_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_kapok_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_loader.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_manifest.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_mapgen.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_native.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_p9g.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_r6_manifest.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_runtime.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_settlement.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_silverleaf_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_stillgrave_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_successor.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_sunscar_blueprint.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_template_source.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_wp13_library.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_zone_overlay.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/simple_map.lua
