content/p9g_sha256	39d47d632933fac63b7fe6c82f94d4e21d6a44d47a6f91539b0d3dee7e637c26
content/production_sha256	aa5d4f3204961e988996eb635737c106974e7a156280c050fef00bebce2826c6
executed_module	mods/BASE/default/mapgen.lua
executed_module	mods/CORE/grug_core/init.lua
executed_module	mods/CORE/grug_core/protection.lua
executed_module	mods/CORE/grug_core/zone_authority.lua
executed_module	mods/ENTITIES/grug_mobs/bandit.lua
executed_module	mods/ENTITIES/grug_mobs/bear.lua
executed_module	mods/ENTITIES/grug_mobs/boar.lua
executed_module	mods/ENTITIES/grug_mobs/boar_variants.lua
executed_module	mods/ENTITIES/grug_mobs/bog_fowl.lua
executed_module	mods/ENTITIES/grug_mobs/bog_ooze.lua
executed_module	mods/ENTITIES/grug_mobs/bone_weevil.lua
executed_module	mods/ENTITIES/grug_mobs/camps.lua
executed_module	mods/ENTITIES/grug_mobs/carrion_crow.lua
executed_module	mods/ENTITIES/grug_mobs/cave_bat.lua
executed_module	mods/ENTITIES/grug_mobs/cave_crawler.lua
executed_module	mods/ENTITIES/grug_mobs/crocodile.lua
executed_module	mods/ENTITIES/grug_mobs/eagle.lua
executed_module	mods/ENTITIES/grug_mobs/golem.lua
executed_module	mods/ENTITIES/grug_mobs/guard.lua
executed_module	mods/ENTITIES/grug_mobs/gull.lua
executed_module	mods/ENTITIES/grug_mobs/hyena.lua
executed_module	mods/ENTITIES/grug_mobs/init.lua
executed_module	mods/ENTITIES/grug_mobs/jungle_ape.lua
executed_module	mods/ENTITIES/grug_mobs/jungle_lynx.lua
executed_module	mods/ENTITIES/grug_mobs/kraken.lua
executed_module	mods/ENTITIES/grug_mobs/levels.lua
executed_module	mods/ENTITIES/grug_mobs/mirefolk.lua
executed_module	mods/ENTITIES/grug_mobs/panther.lua
executed_module	mods/ENTITIES/grug_mobs/parrot.lua
executed_module	mods/ENTITIES/grug_mobs/rabbit.lua
executed_module	mods/ENTITIES/grug_mobs/ram.lua
executed_module	mods/ENTITIES/grug_mobs/rares.lua
executed_module	mods/ENTITIES/grug_mobs/serpent.lua
executed_module	mods/ENTITIES/grug_mobs/skeleton_archer.lua
executed_module	mods/ENTITIES/grug_mobs/skeleton_raider.lua
executed_module	mods/ENTITIES/grug_mobs/spawn_policy.lua
executed_module	mods/ENTITIES/grug_mobs/spider.lua
executed_module	mods/ENTITIES/grug_mobs/stag.lua
executed_module	mods/ENTITIES/grug_mobs/wolf.lua
executed_module	mods/ENTITIES/grug_mobs/zebra.lua
executed_module	mods/ENTITIES/grug_mobs/zombie.lua
executed_module	mods/ENTITIES/grug_traders/vendors.lua
executed_module	mods/ITEMS/grug_gathering/catalog.lua
executed_module	mods/ITEMS/grug_gathering/harvest.lua
executed_module	mods/ITEMS/grug_gathering/init.lua
executed_module	mods/ITEMS/grug_gathering/nodes.lua
executed_module	mods/ITEMS/grug_materials/mining.lua
executed_module	mods/ITEMS/grug_materials/registry.lua
executed_module	mods/ITEMS/grug_nodes/init.lua
executed_module	mods/ITEMS/grug_trees/init.lua
executed_module	mods/MAPGEN/grug_mapgen/init.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/height.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/map_adapter.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r5.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_content.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r6_settlement.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_anchor_activation.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_anchor_roster.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_consumer_payload.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_content.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_loader.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_manifest.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_mapgen.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_native.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_p9g.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_r6_manifest.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_runtime.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_successor.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_template_source.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/r7_zone_overlay.lua
executed_module	mods/MAPGEN/grug_mapgen/wp40/zones.lua
executed_module	mods/PLAYER/grug_factions/init.lua
gathering/herb_authority	closed/authorized/single_registration
manifest/anchor_delta_sha256	8f79b4bc99a9b853b3c4c6bf695d8c7de1dd96b2b0f3c53264c4c439bd634f73
manifest/full_sha256	d136956de26624c137bdf2d16b607f3dfc60428d8796c3d77145459eeaed71ef
manifest/p9g_delta_sha256	1be34a63db318c1418a7fd5841a64e93d901e97b91f1953b3bb82acc836b55d7
mapgen/generated_vector_normalized	true
native/allowlist_sha256	d1fe4ac1c7cbe5525af65bde48cc4309870c01e4d474785f2cf0cda3d2639480
native/noise_order	mgv7_np_terrain_base,mgv7_np_terrain_alt,mg_biome_np_heat,mg_biome_np_humidity,mg_biome_np_heat_blend,mg_biome_np_humidity_blend
native/noise_sha256	5a1183a0db4dcbf7c2fce382e907660bfd26e53325d370f62a2d9e78c04d8738
native/ore_order_sha256	80b2db6b396142335ac8b764525b301191b6139ebf7058fd802c11d7b64b5026
p9g/root_pair	accepted/fixed_or_protected
p9g/runtime_accepted_no_ledger	1/183/0/-2/35
production/commit_calls	1/0/1/0
production/emerged_vector_normalized	true
production/owner_transaction	applied_cl/0
production/readonly_halo_ignore_preserved	true
production/replay_metrics	2/0/2/0
production/runtime_proof_material	omitted/0/0
projection/stage_a_sha256	e4e95c28fac53bd11800194dfe56fbe2c0cb53f705fda809f2ee05a947815130
projection/stage_b_sha256	1012058c27d7f63ceb7287890929c34d52e188eee6d8cda5fa4852afcd3ecbe9
registration/default_alias_count	26
registration/mob_projection_sha256	0787a020ab03c2e33c33c1687cee62332f1b1323235f0e4d87345da0b2b3f916
registration/mob_spawn_population	42/45/2/9
registration/trader_projection_sha256	091153dfbf4f52bc0a3adac48f94647d9ab7a59fc35d8cdabaf6ce8a66814ee2
runtime/bounded_build	3/1/1/3/3/3/3
runtime/r5_r6_selectors	zones/1/r5/1/settlement/1/missing_fail_closed
runtime/zones_anchor	anchor_008/8/0/50/-1500
runtime/zones_sample_sha256	2d4ecd125a114e99ea7a24805ba4842d53e6d65bf4904d59353f3f7aae231e7d
schema	grug_wp40_r7_micro_kat_v1
source/changed_production_lua_count	73
source/changed_production_lua_sha256	9d3e9d68a475516c128983c91213c82232ca407000ac834b8d00884ca5dcd6c9
source/executed_module_count	73
source/executed_module_roster_sha256	24b9d1197c387e8cb196eed09e882d9732355221f0eeb168e78f5a166ad30da5
template/engine_vector_normalized	true
output_sha256	6df11f91da67a669146aa433b3e7724a85a3428fc58502fe0460edbfd45a666f
