seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	194	-19	3105	226	-295	front_stormscale_summit	grug_deep_jungle	throng	51-60	005b3ebd1858dbb594a70783b15f8e3fb60c50af2ab0283972b7fc2647fee05a	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	196	-19	3150	226	-290	front_stormscale_summit	grug_deep_jungle	throng	51-60	0059eff654515f2ffa043e0756fe45d62f0f045aac66ba834ed92f5fdc16ea4a	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	193	-18	3088	223	-280	front_stormscale_summit	grug_deep_jungle	throng	51-60	008a112cc0ad522e96c2d47c19cf5ebfc044284b0bdc90e894fc6ab2b18afa73	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	195	-18	3132	224	-278	front_stormscale_summit	grug_deep_jungle	throng	51-60	00ccbf7099b3a0a3b7eaecde6c88acdcee833260637c8b181ab3ecaf5e667d76	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	198	-21	3173	231	-335	front_stormscale_summit	grug_deep_jungle	throng	51-60	010c1044a05fd012726504b51a1e450d20a04396cd64d6d6849cef8fa6fb53fd	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	201	-20	3230	225	-308	front_stormscale_summit	grug_deep_jungle	throng	51-60	02fabc312894a9b2cd7fd82048347112a8349e5812e51168cc1198c0c543e012	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	199	-20	3187	227	-307	front_stormscale_summit	grug_deep_jungle	throng	51-60	001926340e19a69c803b11b55e5b4330b4bfdb5afb02d144c4119201391477d3	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	199	-19	3192	226	-299	front_stormscale_summit	grug_deep_jungle	throng	51-60	0065d3323b5b0c785cfb68779f20f336031bb49725325083fbc8870e086dd3e3	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	199	-19	3190	225	-293	front_stormscale_summit	grug_deep_jungle	throng	51-60	03919d76c473960b59a5d3baa4bbb99fbd3df87306b039abf0ed37f41bc03dc3	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	199	-18	3194	224	-288	front_stormscale_summit	grug_deep_jungle	throng	51-60	00478b7d11182a94b2ae8ac76a9ea6657d2a4559a8624de1e25929d949b1100b	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	200	-18	3210	223	-285	front_stormscale_summit	grug_deep_jungle	throng	51-60	00093c2ea4612afd2d7625818682d00f8cd1ed872ebfa79c3a375cd5f13f5381	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	199	-18	3190	223	-278	front_stormscale_summit	grug_deep_jungle	throng	51-60	00851aa447297745f1b9cfc49fb90d4c27cb81841fcf9294b2948d54d0e3b874	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	198	-18	3171	223	-275	front_stormscale_summit	grug_deep_jungle	throng	51-60	0175a6a12a83435d1947b9560a803cb69e6f8e370235763ff0c0f91e50be3fea	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	203	-19	3249	223	-295	front_stormscale_summit	grug_deep_jungle	throng	51-60	029c302b20eae0cd1748393c7d94b3d047e9e8c1e75e0053001b8c579069b3a3	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	203	-18	3261	221	-288	front_stormscale_summit	grug_deep_jungle	throng	51-60	0209f75fbc1cb2a62dda376404a614bea0d3995cf7fc65a837ea285d08e39032	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	204	-18	3266	219	-277	front_stormscale_summit	grug_deep_jungle	throng	51-60	01e77e1107c2d452aa1a21079a27ab2329d0c0f0d44d6cf03d8e8329dff57b91	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	206	-18	3302	216	-275	front_stormscale_summit	grug_deep_jungle	throng	51-60	068285c25b364f6e74b258289b00738ab1feefb8e5259c76343f69778e4ff38a	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	83	-14	1341	141	-218	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	01dc79f5068d28a40d33af066229920a774aa4af6ab024aeddab99d0f25c3c40	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	85	-14	1374	142	-216	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00fce1fa92e93da6523a0e472c827ccb8479e357f2d78f0a04fddd3f8f11c8c1	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	86	-14	1381	142	-209	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	12c72823d5effbf5b47f8bf79b04ac558a90b159a16fd78a9ca56af68f8a9e23	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	84	-13	1358	141	-202	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00d8e17f1da05792ce595792e53bd50bb81e710d01cf8dd7902720524e0fcf28	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	86	-13	1381	142	-201	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00af53cbd0b07418a9085aee12e7fb6768fbb6d760f84d0892946ec6991ef8be	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	86	-13	1376	142	-198	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	003eba1532b60aea0ed54c66a13e1a5666799de7f64b924043f4853d92b7f5c6	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	89	-13	1437	145	-204	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00811ab583b0f70119b1fe32299b30c26656707be551ba8351f229bd42bcc394	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	96	-15	1541	152	-236	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	02a76428f8165a4bfac7810c33ef1d64f34ce72ebedefda1f20921833f48d4b9	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	95	-15	1534	152	-232	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	027203755c8abdb235e1fdd72865c1f49466479fd13fb21ee392a96108824279	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	102	-16	1642	165	-244	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0238cef8714262a1c5d82d0139ca1d27725b7a948b12583c61845abf388efdd3	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	98	-15	1578	158	-237	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00da5d83e87b671a942ea4b95cfd39f7dbfef0382b4a801d8d8332b8e4606d72	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	-1	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	100	-15	1607	159	-232	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0060f5bfb4437ee3a3e4951989a61c10b0d63e545ee39d4eb3f408509a9191f8	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	100	-15	1600	159	-229	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0114af3b01c23ebe33e3d1039cd360ad3caf093b73f4913465d199d3c411b54d	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	102	-14	1641	165	-217	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0120979a03479f5eecf6f3dddf43b599d7b0c67221183f78db34ac2a84123160	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	99	-14	1598	156	-214	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00b818c2ebc811d546170ef7142e9e2c7707934c93897f3a423580f1314d8b7a	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	100	-13	1602	146	-207	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	001763d0cd673a304b1b94390fdea85ee44f1bbde1f2beb0e83d874c6002d3f0	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	-1	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	98	-13	1583	123	-199	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	002debbe03d231638f411586e21ad370f73ffd5146c8a8026debc242d6e9e656	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	101	-13	1625	116	-196	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	005da850f76c34f3c00aa3fabf29692a6cb562a4f5742bac877ad04076f57f33	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	104	-16	1670	167	-248	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00fe17ee2bdbdc035b8709837bfd11da98056059628f9f3d61b8eeb069eba199	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	106	-16	1705	174	-246	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0322456fd80de55deed319d73dd67fc1401b4289830ede174cc75bef64d711f9	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	105	-16	1682	168	-241	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00137b0cdf1dba33ca86206e35e62133efc98ca23f0425c90926b07afaf6be28	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	106	-14	1708	175	-222	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	01201112915706e3b5997d7139e36961e121fdcf36c77f79608be3b753c7333a	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	106	-14	1711	170	-212	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	009d0378c5efcc0457ef1d2e79ca02e32f7d0813fd26fd130a2a65d488db22e0	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	105	-14	1689	163	-211	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00b86764839ac4d4ec3a2142142abb125a6ee96ee32fb8c2de53af121bc72561	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	104	-14	1665	160	-210	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0094eb8c7babc0b02d0e404a01ffad52555d74c6c9295d81495dd7ae9277c702	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	103	-13	1652	155	-208	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0115d405d00b4a0512e923fcd6c96e7408572ed7ce68709fcbcc09b345892968	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	105	-13	1693	143	-202	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0052921cc39ac6bb9e2c5f36889ba8a3b32cbe4e6630e3637477553cf1555b9f	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	104	-13	1667	137	-201	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	01c6b59c0861cae3ef7c255cd5c8e5402ce3e75d6d11098e62f2ec5905b8d0fd	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	109	-16	1746	177	-246	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	000465578b212b483b037d6d9463b9133d3ded53231952a5016df30db5161575	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	111	-15	1787	187	-225	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0072f5e6272162966b50bd322325ab0e4ffcc3e4d66bd38e8376c1991ae0d322	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	110	-14	1771	184	-219	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	002a02354eda367791756df2846ee1cb3467bcd520c1ebe9b31cbc476649d155	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	112	-14	1796	184	-214	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	005fcfbc82ead415b6487f39b05dea4dfa791d1a9187bebb79fdb6e3701e9ad9	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	110	-13	1764	155	-203	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	006ef52f0c216db93f5edd143e62845db2afc25fb9d088528bffea62ed8f4e0b	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	117	-16	1877	195	-241	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0157205692b3504fdd6c439495d3a23c67a5ed655ade1df16388c053ce31fb08	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	114	-15	1826	191	-229	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00aa03a8b157cb7f664c0fe57364d63b0616b9f36ab90d017658ce92dc821e95	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	116	-15	1858	195	-229	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	05d76160d31b484a6ea1115d1b978dc5648089c0ccb20749d6b2d78a8b59383d	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	116	-14	1862	196	-223	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0080d937b7deff43df67be6cba601e14a84d029895c4c82aa971949b065dd055	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	113	-14	1813	188	-219	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00363e52fcee1fa226df42e913c1401178bd9e398b4f31a2bd1de25b4a4d3d42	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	113	-13	1821	143	-198	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	05392f46d5d7b7b4817f849c8d4c4406d143eee3391be196ffdc53d4499952ac	0	0	0	0	-1	0	0	0	0	settled_owner	169	0	-1	4	0	0	19200	0	0	-1	0	0	0	0	false	r6_occupancy
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	115	-13	1849	147	-198	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00de17832c9a40a750125f942bfe9296e7c6f6dc6676bbeeaa407848106139b4	0	0	134	0	-1	12	76	76	8704	settled_owner	169	0	0	4	0	0	19200	134	0	-1	12	76	76	8704	false	insufficient_clearance
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	119	-16	1906	200	-241	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	000f56c069cab39122cb43f94bf0b5387739f505c0ad2d18ef98b2f829a7ca44	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	118	-15	1902	200	-238	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	001efaf24223832316b9c5b5c5b6abcf23f8ec92db920399dcbd55282cdc7dad	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	184	0	-2	35	2	0	21504	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	122	-15	1953	203	-228	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	001c3ab21c6925dab57fe89c847cf2a40a8d4e7fe1137f705b252375cb9794a6	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	121	-14	1941	202	-223	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00f69401645b2635c3cebd9890455017c6d87dd5d9e24fe217bec71a4b6b959c	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	122	-14	1956	203	-223	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	01260a2fed674854f190544e8538c76f2479d0d92970cd46dd0caf9f89f3542f	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	118	-14	1896	198	-217	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0253f119ba8b3dc905798f81a24beb492b6767aa14ab52348bf17a0cb694a9ea	0	0	0	0	0	0	0	0	0	settled_owner	169	0	0	4	0	0	19200	194	0	-2	35	12	0	24064	true	accepted
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	120	-14	1929	198	-215	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	01ad29377a4a30e9ea63dc0d4e0445164ebdb5999d4e5c376a36b8d9059bfa2d	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	119	-14	1915	189	-209	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0062e82065826191c177d876687b261c8fbb2bf05d7b9e313f661d78dda69172	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_wild_cocoa_source_v1	120	-13	1928	155	-199	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	02810a2b3a0ec185845837645819dc49a8f09822d6808d31f04f264f36718af2	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	121	-13	1948	138	-195	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	0248f8bb989769497a1ce97f56c984cb345769b630c7cdbfcf7ea0067d450882	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
seed	1	frontier_access_operation	wp33_crimson_lotus_source_v1	126	-16	2029	203	-244	front_skyglass_canopy	grug_jungle_fringe	accord	41-50	00dd9a15e007a31a206423fb1f3b39685a0bae76ec121fc5f1f95828c0bf28ed	0	0	0	0	0	0	0	0	0	not_checked	-1	-1	-3	-1	-1	-1	-1	0	0	0	0	0	0	0	false	fixed_or_protected
