schema	grug_wp40_census_occupied_classes_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	full_w
seeds	4123
column	occupied	family	site	branch	verdict	universal	seed_count	row_count	witness_seed
column	derived	family	site	branch	verdict	seed_count	row_count	witness_seed
occupied	edge	land_053	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_054	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_055	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_056	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_057	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_058	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_059	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_060	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	edge	land_061	ordinary_interval_select	DECIDED	-	4123	4123	0
occupied	scan2_edge	land_001	scan2_exactly_one_complete_select	DECIDED	-	4119	4119	0
occupied	scan2_edge	land_001	scan2_multi_complete_select	DECIDED	-	4	4	5774294428586859171
occupied	scan2_edge	land_004	scan2_exactly_one_complete_select	DECIDED	-	3874	3874	0
occupied	scan2_edge	land_004	scan2_multi_complete_select	DECIDED	-	249	249	1013
occupied	scan2_edge	land_007	scan2_exactly_one_complete_select	DECIDED	-	3801	3801	0
occupied	scan2_edge	land_007	scan2_multi_complete_select	DECIDED	-	322	322	2147483648
occupied	scan2_edge	land_010	scan2_exactly_one_complete_select	DECIDED	-	4071	4071	0
occupied	scan2_edge	land_010	scan2_multi_complete_select	DECIDED	-	52	52	172991200114431608
occupied	scan2_edge	land_013	scan2_exactly_one_complete_select	DECIDED	-	4004	4004	0
occupied	scan2_edge	land_013	scan2_multi_complete_select	DECIDED	-	119	119	97665215198973151
occupied	scan2_edge	land_016	scan2_exactly_one_complete_select	DECIDED	-	4110	4110	0
occupied	scan2_edge	land_016	scan2_multi_complete_select	DECIDED	-	13	13	1914891444072834567
occupied	scan2_endpoint	bay_edge_transition:land_001:to	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_004:from	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_004:to	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_007:from	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_010:to	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_013:from	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_013:to	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_endpoint	bay_edge_transition:land_016:from	scan2_counting_evaluated	DECIDED	-	4123	4123	0
occupied	scan2_tuple	land_001	scan2_tuple_complete	DECIDED	-	4123	4127	0
occupied	scan2_tuple	land_004	scan2_tuple_bank_incomplete	DECIDED	-	334	462	1013
occupied	scan2_tuple	land_004	scan2_tuple_complete	DECIDED	-	4123	4372	0
occupied	scan2_tuple	land_007	scan2_tuple_bank_incomplete	DECIDED	-	134	156	20260812
occupied	scan2_tuple	land_007	scan2_tuple_complete	DECIDED	-	4123	4447	0
occupied	scan2_tuple	land_010	scan2_tuple_bank_incomplete	DECIDED	-	615	715	42
occupied	scan2_tuple	land_010	scan2_tuple_complete	DECIDED	-	4123	4175	0
occupied	scan2_tuple	land_013	scan2_tuple_bank_incomplete	DECIDED	-	1255	1316	1
occupied	scan2_tuple	land_013	scan2_tuple_complete	DECIDED	-	4123	4267	0
occupied	scan2_tuple	land_013	scan2_tuple_probe_invalid	DECIDED	-	2	2	2033178143952062430
occupied	scan2_tuple	land_016	scan2_tuple_complete	DECIDED	-	4123	4136	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:after	aperture_direct_select	DECIDED	-	3971	3971	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:after	aperture_tail_select	DECIDED	-	152	152	99518926280741974
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:before	aperture_direct_select	DECIDED	-	3872	3872	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:before	aperture_tail_select	DECIDED	-	251	251	9007199254740992
occupied	scan3_aperture	bay_mouth_aperture:elandor_west:after	aperture_direct_select	DECIDED	-	4026	4026	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_west:after	aperture_tail_select	DECIDED	-	97	97	93829429882032160
occupied	scan3_aperture	bay_mouth_aperture:elandor_west:before	aperture_direct_select	DECIDED	-	4123	4123	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_east:after	aperture_direct_select	DECIDED	-	4123	4123	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_east:before	aperture_direct_select	DECIDED	-	4095	4095	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_east:before	aperture_tail_select	DECIDED	-	28	28	809764572455612617
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:after	aperture_direct_select	DECIDED	-	4107	4107	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:after	aperture_tail_select	DECIDED	-	16	16	391145333752252878
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:before	aperture_direct_select	DECIDED	-	4002	4002	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:before	aperture_tail_select	DECIDED	-	121	121	1
occupied	scan3_bank	bay_bank:elandor_east:lorindor	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3_bank	bay_bank:elandor_west:whitebridge	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3_bank	bay_bank:kragmar_east:whispering	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3_bank	bay_bank:kragmar_west:speargrass	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3_selection	bay_bank:elandor_east:lorindor	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3_selection	bay_bank:elandor_west:whitebridge	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3_selection	bay_bank:kragmar_east:whispering	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3_selection	bay_bank:kragmar_west:speargrass	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:east	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:east	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:north	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northeast	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northwest	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:south	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southeast	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southwest	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southwest	water_side	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:west	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:west	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:east	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:east	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:north	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northeast	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northwest	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:south	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southeast	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southwest	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southwest	water_side	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:west	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:west	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:east	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:north	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:northeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:northeast	water_side	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:northwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:south	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:southeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:southwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:west	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:east	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:east	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:north	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northeast	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northeast	water_side	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northwest	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:south	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southeast	previous	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southwest	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:west	admitted	DECIDED	-	4123	4123	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:west	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3_width	bay_elandor_east	bay_bank_width_positive	DECIDED	-	4123	4123	0
occupied	scan3_width	bay_elandor_west	bay_bank_width_positive	DECIDED	-	4123	4123	0
occupied	scan3_width	bay_kragmar_east	bay_bank_width_positive	DECIDED	-	4123	4123	0
occupied	scan3_width	bay_kragmar_west	bay_bank_width_positive	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:elandor_east:left	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:elandor_east:right	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:elandor_west:left	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:elandor_west:right	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:kragmar_east:left	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:kragmar_east:right	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:kragmar_west:left	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3_wing	bay_wing:kragmar_west:right	wing_wedge_valid_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_east:dawnmere	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_east:goldmead	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_east:silverleaf	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_east:starbough	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_west:copperfell	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_west:dawnmere	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_west:goldmead	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:elandor_west:hearthpine	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_east:kapok	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_east:raincall	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_east:redtusk	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_east:sunscar	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_west:mournfen	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_west:redtusk	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_west:stillgrave	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_bank	bay_bank:kragmar_west:sunscar	bank_trace_complete_select	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_east:dawnmere	branch_first_reachable	DECIDED	-	4090	4090	0
occupied	scan3b_selection	bay_bank:elandor_east:dawnmere	branch_later_reachable	DECIDED	-	82	82	35408571026545897
occupied	scan3b_selection	bay_bank:elandor_east:dawnmere	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_east:goldmead	branch_first_reachable	DECIDED	-	3820	3820	1
occupied	scan3b_selection	bay_bank:elandor_east:goldmead	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_east:silverleaf	branch_first_reachable	DECIDED	-	4048	4048	0
occupied	scan3b_selection	bay_bank:elandor_east:silverleaf	branch_later_reachable	DECIDED	-	68	68	790343194290282325
occupied	scan3b_selection	bay_bank:elandor_east:silverleaf	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_east:starbough	branch_first_reachable	DECIDED	-	3637	3637	0
occupied	scan3b_selection	bay_bank:elandor_east:starbough	branch_later_reachable	DECIDED	-	7	7	347327295174001454
occupied	scan3b_selection	bay_bank:elandor_east:starbough	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_west:copperfell	branch_first_reachable	DECIDED	-	3953	3953	0
occupied	scan3b_selection	bay_bank:elandor_west:copperfell	branch_later_reachable	DECIDED	-	87	87	71478194433567328
occupied	scan3b_selection	bay_bank:elandor_west:copperfell	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_west:dawnmere	branch_first_reachable	DECIDED	-	3942	3942	0
occupied	scan3b_selection	bay_bank:elandor_west:dawnmere	branch_later_reachable	DECIDED	-	14	14	887491771922135761
occupied	scan3b_selection	bay_bank:elandor_west:dawnmere	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_west:goldmead	branch_first_reachable	DECIDED	-	3731	3731	0
occupied	scan3b_selection	bay_bank:elandor_west:goldmead	branch_later_reachable	DECIDED	-	186	186	81419124213528352
occupied	scan3b_selection	bay_bank:elandor_west:goldmead	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:elandor_west:hearthpine	branch_first_reachable	DECIDED	-	4122	4122	0
occupied	scan3b_selection	bay_bank:elandor_west:hearthpine	branch_later_reachable	DECIDED	-	21	21	933292016732094692
occupied	scan3b_selection	bay_bank:elandor_west:hearthpine	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_east:kapok	branch_first_reachable	DECIDED	-	3878	3878	0
occupied	scan3b_selection	bay_bank:kragmar_east:kapok	branch_later_reachable	DECIDED	-	77	77	97665215198973151
occupied	scan3b_selection	bay_bank:kragmar_east:kapok	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_east:raincall	branch_first_reachable	DECIDED	-	3899	3899	0
occupied	scan3b_selection	bay_bank:kragmar_east:raincall	branch_later_reachable	DECIDED	-	2	2	607158314533043549
occupied	scan3b_selection	bay_bank:kragmar_east:raincall	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_east:redtusk	branch_first_reachable	DECIDED	-	3917	3917	0
occupied	scan3b_selection	bay_bank:kragmar_east:redtusk	branch_later_reachable	DECIDED	-	32	32	1026383728877078735
occupied	scan3b_selection	bay_bank:kragmar_east:redtusk	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_east:sunscar	branch_first_reachable	DECIDED	-	4106	4106	0
occupied	scan3b_selection	bay_bank:kragmar_east:sunscar	branch_later_reachable	DECIDED	-	52	52	234192678685857199
occupied	scan3b_selection	bay_bank:kragmar_east:sunscar	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_west:mournfen	branch_first_reachable	DECIDED	-	3462	3462	0
occupied	scan3b_selection	bay_bank:kragmar_west:mournfen	branch_later_reachable	DECIDED	-	16	16	1455810479446691388
occupied	scan3b_selection	bay_bank:kragmar_west:mournfen	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_west:redtusk	branch_first_reachable	DECIDED	-	3582	3582	0
occupied	scan3b_selection	bay_bank:kragmar_west:redtusk	branch_later_reachable	DECIDED	-	7	7	1674668845913619492
occupied	scan3b_selection	bay_bank:kragmar_west:redtusk	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_west:stillgrave	branch_first_reachable	DECIDED	-	3982	3982	0
occupied	scan3b_selection	bay_bank:kragmar_west:stillgrave	branch_later_reachable	DECIDED	-	75	75	172991200114431608
occupied	scan3b_selection	bay_bank:kragmar_west:stillgrave	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_selection	bay_bank:kragmar_west:sunscar	branch_first_reachable	DECIDED	-	4077	4077	0
occupied	scan3b_selection	bay_bank:kragmar_west:sunscar	branch_later_reachable	DECIDED	-	15	15	911818730252938504
occupied	scan3b_selection	bay_bank:kragmar_west:sunscar	single_admitted_untested	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:east	admitted	DECIDED	-	4121	4121	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:east	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:east	previous	DECIDED	-	4035	4035	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:east	seen_column	DECIDED	-	1631	1631	2
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:north	admitted	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:north	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:north	water_side	DECIDED	-	1255	1255	6442450943
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northeast	admitted	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northeast	previous	DECIDED	-	2507	2507	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northwest	admitted	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northwest	previous	DECIDED	-	3572	3572	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:northwest	water_side	DECIDED	-	8	8	3238620666550790414
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:south	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:south	previous	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:south	seen_column	DECIDED	-	3019	3019	1
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southeast	admitted	DECIDED	-	3574	3574	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southeast	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southeast	previous	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southeast	seen_column	DECIDED	-	3739	3739	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southeast	x_cross	DECIDED	-	2674	2674	1
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southwest	admitted	DECIDED	-	2507	2507	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southwest	noncandidate	DECIDED	-	4123	4123	0
occupied	scan3b_step	bay_bank:elandor_east:dawnmere:southwest	previous	DECIDED	-	4123	4123	0
