schema	grug_wp40_census_occupied_classes_v1
scan_schema	grug_wp40_census_scan_v4
seed_set	full_w
seeds	4123
column	occupied	family	site	branch	verdict	universal	seed_count	row_count	witness_seed
column	derived	family	site	branch	verdict	seed_count	row_count	witness_seed
occupied	edge	land_053	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_054	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_055	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_056	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_057	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_058	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_059	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_060	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	edge	land_061	ordinary_interval_select	DECIDED	-	4116	4116	0
occupied	scan2_edge	land_001	scan2_exactly_one_complete_select	DECIDED	-	4112	4112	0
occupied	scan2_edge	land_001	scan2_multi_complete_reject	REJECTED	-	4	4	5774294428586859171
occupied	scan2_edge	land_004	scan2_exactly_one_complete_select	DECIDED	-	3868	3868	0
occupied	scan2_edge	land_004	scan2_multi_complete_reject	REJECTED	-	248	248	1013
occupied	scan2_edge	land_007	scan2_exactly_one_complete_select	DECIDED	-	3795	3795	0
occupied	scan2_edge	land_007	scan2_multi_complete_reject	REJECTED	-	321	321	2147483648
occupied	scan2_edge	land_010	scan2_exactly_one_complete_select	DECIDED	-	4064	4064	0
occupied	scan2_edge	land_010	scan2_multi_complete_reject	REJECTED	-	52	52	172991200114431608
occupied	scan2_edge	land_013	scan2_exactly_one_complete_select	DECIDED	-	3997	3997	0
occupied	scan2_edge	land_013	scan2_multi_complete_reject	REJECTED	-	119	119	97665215198973151
occupied	scan2_edge	land_016	scan2_exactly_one_complete_select	DECIDED	-	4103	4103	0
occupied	scan2_edge	land_016	scan2_multi_complete_reject	REJECTED	-	13	13	1914891444072834567
occupied	scan2_endpoint	bay_edge_transition:land_001:to	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_004:from	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_004:to	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_007:from	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_010:to	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_013:from	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_013:to	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_endpoint	bay_edge_transition:land_016:from	scan2_counting_evaluated	DECIDED	-	4116	4116	0
occupied	scan2_tuple	land_001	scan2_tuple_complete	DECIDED	-	4116	4120	0
occupied	scan2_tuple	land_004	scan2_tuple_bank_incomplete	DECIDED	-	333	460	1013
occupied	scan2_tuple	land_004	scan2_tuple_complete	DECIDED	-	4116	4364	0
occupied	scan2_tuple	land_007	scan2_tuple_bank_incomplete	DECIDED	-	134	156	20260812
occupied	scan2_tuple	land_007	scan2_tuple_complete	DECIDED	-	4116	4439	0
occupied	scan2_tuple	land_010	scan2_tuple_bank_incomplete	DECIDED	-	613	712	42
occupied	scan2_tuple	land_010	scan2_tuple_complete	DECIDED	-	4116	4168	0
occupied	scan2_tuple	land_013	scan2_tuple_bank_incomplete	DECIDED	-	1252	1313	1
occupied	scan2_tuple	land_013	scan2_tuple_complete	DECIDED	-	4116	4260	0
occupied	scan2_tuple	land_013	scan2_tuple_probe_invalid	DECIDED	-	2	2	2033178143952062430
occupied	scan2_tuple	land_016	scan2_tuple_complete	DECIDED	-	4116	4129	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:after	aperture_direct_select	DECIDED	-	3964	3964	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:after	aperture_tail_select	DECIDED	-	152	152	99518926280741974
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:before	aperture_direct_select	DECIDED	-	3865	3865	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_east:before	aperture_tail_select	DECIDED	-	251	251	9007199254740992
occupied	scan3_aperture	bay_mouth_aperture:elandor_west:after	aperture_direct_select	DECIDED	-	4019	4019	0
occupied	scan3_aperture	bay_mouth_aperture:elandor_west:after	aperture_tail_select	DECIDED	-	97	97	93829429882032160
occupied	scan3_aperture	bay_mouth_aperture:elandor_west:before	aperture_direct_select	DECIDED	-	4116	4116	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_east:after	aperture_direct_select	DECIDED	-	4116	4116	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_east:before	aperture_direct_select	DECIDED	-	4088	4088	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_east:before	aperture_tail_select	DECIDED	-	28	28	809764572455612617
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:after	aperture_direct_select	DECIDED	-	4100	4100	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:after	aperture_tail_select	DECIDED	-	16	16	391145333752252878
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:before	aperture_direct_select	DECIDED	-	3995	3995	0
occupied	scan3_aperture	bay_mouth_aperture:kragmar_west:before	aperture_tail_select	DECIDED	-	121	121	1
occupied	scan3_bank	bay_bank:elandor_east:lorindor	bank_trace_complete_select	DECIDED	-	4116	4116	0
occupied	scan3_bank	bay_bank:elandor_west:whitebridge	bank_trace_complete_select	DECIDED	-	4116	4116	0
occupied	scan3_bank	bay_bank:kragmar_east:whispering	bank_trace_complete_select	DECIDED	-	4116	4116	0
occupied	scan3_bank	bay_bank:kragmar_west:speargrass	bank_trace_complete_select	DECIDED	-	4116	4116	0
occupied	scan3_selection	bay_bank:elandor_east:lorindor	single_admitted_untested	DECIDED	-	4116	4116	0
occupied	scan3_selection	bay_bank:elandor_west:whitebridge	single_admitted_untested	DECIDED	-	4116	4116	0
occupied	scan3_selection	bay_bank:kragmar_east:whispering	single_admitted_untested	DECIDED	-	4116	4116	0
occupied	scan3_selection	bay_bank:kragmar_west:speargrass	single_admitted_untested	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:east	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:east	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:north	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northeast	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:northwest	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:south	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southeast	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southwest	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:southwest	water_side	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:west	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_east:lorindor:west	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:east	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:east	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:north	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northeast	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:northwest	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:south	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southeast	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southwest	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:southwest	water_side	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:west	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:elandor_west:whitebridge:west	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:east	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:north	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:northeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:northeast	water_side	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:northwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:south	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:southeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:southwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_east:whispering:west	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:east	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:east	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:north	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northeast	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northeast	water_side	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northwest	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:northwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:south	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southeast	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southeast	previous	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southwest	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:southwest	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:west	admitted	DECIDED	-	4116	4116	0
occupied	scan3_step	bay_bank:kragmar_west:speargrass:west	noncandidate	DECIDED	-	4116	4116	0
occupied	scan3_width	bay_elandor_east	bay_bank_width_positive	DECIDED	-	4116	4116	0
occupied	scan3_width	bay_elandor_west	bay_bank_width_positive	DECIDED	-	4116	4116	0
occupied	scan3_width	bay_kragmar_east	bay_bank_width_positive	DECIDED	-	4116	4116	0
occupied	scan3_width	bay_kragmar_west	bay_bank_width_positive	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:elandor_east:left	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:elandor_east:right	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:elandor_west:left	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:elandor_west:right	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:kragmar_east:left	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:kragmar_east:right	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:kragmar_west:left	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	scan3_wing	bay_wing:kragmar_west:right	wing_wedge_valid_select	DECIDED	-	4116	4116	0
occupied	stage_reject	bay_mouth_aperture:elandor_east	aperture_second_run_reject	REJECTED	-	7	7	343674299183575008
occupied	wing_exclusion	bay_wing:elandor_east:left	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:elandor_east:right	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:elandor_west:left	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:elandor_west:right	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:kragmar_east:left	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:kragmar_east:right	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:kragmar_west:left	wedge_nonwing_water	DECIDED	-	4116	4116	0
occupied	wing_exclusion	bay_wing:kragmar_west:right	wedge_nonwing_water	DECIDED	-	4116	4116	0
derived	edge	land_004	edge_singleton_interval	DECIDED	18	18	119744741302411290
derived	edge	land_007	edge_singleton_interval	DECIDED	91	91	541094636599085349
derived	edge	land_010	edge_singleton_interval	DECIDED	46	46	144922724049349722
derived	edge	land_013	edge_singleton_interval	DECIDED	82	82	54130174289791198
derived	junction	relief_junction:-1050:-2250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-1400:-1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-1400:-1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-1400:1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-1400:1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-1500:-250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-1500:250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-2200:-1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-2200:-1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-2200:1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-2200:1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-400:-1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-400:-1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-400:1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-400:1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-750:-250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-750:250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:-970:2260	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:0:-250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:0:250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1020:2250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1400:-1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1400:-1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1400:1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1400:1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1500:-250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:1500:250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:2200:-1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:2200:-1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:2200:1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:2200:1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:400:-1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:400:-1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:400:1100	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:400:1900	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:750:-250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:750:250	junction_pair_pass	DECIDED	4116	4116	0
derived	junction	relief_junction:950:-2250	junction_pair_pass	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_001:to	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_004:from	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_004:to	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_007:from	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_010:to	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_013:from	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_013:to	scan2_incidence_not_eligible	DECIDED	4116	4116	0
derived	scan2_endpoint	bay_edge_transition:land_016:from	scan2_incidence_not_eligible	DECIDED	4116	4116	0
witness	attachment	perimeter_attachment:elandor:land_001	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_001	land_001	from	attachment_equality_select	0	1	-2515	-2670	-2515	-2670	14791
witness	attachment	perimeter_attachment:elandor:land_007	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_007	land_007	to	attachment_equality_select	0	1	2512	-2663	2512	-2663	9680
witness	attachment	perimeter_attachment:elandor:land_031	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_031	land_031	from	attachment_equality_select	0	1	-2498	-1100	-2498	-1100	1405
witness	attachment	perimeter_attachment:elandor:land_034	attachment_equality_select	attachment	0	perimeter_attachment:elandor:land_034	land_034	to	attachment_equality_select	0	1	2497	-1100	2497	-1100	8107
witness	attachment	perimeter_attachment:kragmar:land_010	attachment_equality_select	attachment	0	perimeter_attachment:kragmar:land_010	land_010	from	attachment_equality_select	0	1	-2521	2665	-2521	2665	776
witness	attachment	perimeter_attachment:kragmar:land_016	attachment_adjacent_select	attachment	0	perimeter_attachment:kragmar:land_016	land_016	to	attachment_adjacent_select	1	1	2517	2678	2517	2679	5914
witness	attachment	perimeter_attachment:kragmar:land_037	attachment_equality_select	attachment	0	perimeter_attachment:kragmar:land_037	land_037	from	attachment_equality_select	0	1	-2489	1100	-2489	1100	14202
witness	attachment	perimeter_attachment:kragmar:land_040	attachment_equality_select	attachment	0	perimeter_attachment:kragmar:land_040	land_040	to	attachment_equality_select	0	1	2508	1100	2508	1100	7499
witness	edge	land_001	transition_interval_select	edge	0	land_001	transition_attachment	transition_interval_select	1	1	0	186	1689	1857	3	196608
witness	edge	land_002	ordinary_interval_select	edge	0	land_002	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	2110392
witness	edge	land_003	ordinary_interval_select	edge	0	land_003	ordinary	ordinary_interval_select	1	-	0	1	801	801	32	156115
witness	edge	land_004	transition_interval_select	edge	0	land_004	transition	transition_interval_select	1	1	0	198	1799	2006	3	196608
witness	edge	land_005	ordinary_interval_select	edge	0	land_005	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	750806
witness	edge	land_006	ordinary_interval_select	edge	0	land_006	ordinary	ordinary_interval_select	1	-	0	1	801	801	32	423962
witness	edge	land_007	transition_interval_select	edge	0	land_007	transition_attachment	transition_interval_select	1	1	0	157	1755	1943	3	196608
witness	edge	land_008	ordinary_interval_select	edge	0	land_008	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	689456
witness	edge	land_009	ordinary_interval_select	edge	0	land_009	ordinary	ordinary_interval_select	1	-	0	1	801	801	32	1442760
witness	edge	land_010	transition_interval_select	edge	0	land_010	transition_attachment	transition_interval_select	1	1	0	181	1784	1945	3	196608
witness	edge	land_011	ordinary_interval_select	edge	0	land_011	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	2138145
witness	edge	land_012	ordinary_interval_select	edge	0	land_012	ordinary	ordinary_interval_select	1	-	0	1	801	801	32	1549287
witness	edge	land_013	transition_interval_select	edge	0	land_013	transition	transition_interval_select	1	1	0	215	1812	1995	3	196608
witness	edge	land_014	ordinary_interval_select	edge	0	land_014	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	1502338
witness	edge	land_015	ordinary_interval_select	edge	0	land_015	ordinary	ordinary_interval_select	1	-	0	1	801	801	32	584732
witness	edge	land_016	transition_interval_select	edge	0	land_016	transition_attachment	transition_interval_select	1	1	0	178	1725	1908	3	196608
witness	edge	land_017	ordinary_interval_select	edge	0	land_017	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	1220627
witness	edge	land_018	ordinary_interval_select	edge	0	land_018	ordinary	ordinary_interval_select	1	-	0	1	801	801	32	1114784
witness	edge	land_019	ordinary_interval_select	edge	0	land_019	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	1816827
witness	edge	land_020	ordinary_interval_select	edge	0	land_020	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	782730
witness	edge	land_021	ordinary_interval_select	edge	0	land_021	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	1998752
witness	edge	land_022	ordinary_interval_select	edge	0	land_022	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	2445921
witness	edge	land_023	ordinary_interval_select	edge	0	land_023	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	2552911
witness	edge	land_024	ordinary_interval_select	edge	0	land_024	ordinary	ordinary_interval_select	1	-	0	1	801	801	64	1695476
