capital	kind	x	y	z	expected	actual	param2
gor_drazhak	ring	-48	1	-39	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-39	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-38	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-38	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-38	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-38	3	-48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-38	4	-48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	48	0	-38	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-38	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-38	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	3	-38	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	48	4	-38	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-38	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-38	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-38	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-38	3	48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-38	4	48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-48	0	-38	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-38	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-38	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	3	-38	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-48	4	-38	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-37	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-37	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-37	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	0	-37	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-37	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-37	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-37	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-37	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-37	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	0	-37	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-37	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-37	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-36	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-36	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-36	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-36	3	-48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-36	4	-48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	48	0	-36	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-36	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-36	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	3	-36	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	48	4	-36	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	-36	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-36	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-36	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-36	3	48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-36	4	48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	-48	0	-36	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-36	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-36	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	3	-36	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-48	4	-36	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	-35	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-35	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-35	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	0	-35	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-35	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-35	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-35	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-35	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-35	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	0	-35	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-35	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-35	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-34	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-34	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-34	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-34	3	-48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-34	4	-48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	48	0	-34	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-34	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-34	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	3	-34	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	48	4	-34	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-34	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-34	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-34	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-34	3	48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-34	4	48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-48	0	-34	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-34	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-34	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	3	-34	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-48	4	-34	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-33	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-33	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-33	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	0	-33	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-33	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-33	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-33	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-33	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-33	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	0	-33	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-33	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-33	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-32	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-32	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-32	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-32	3	-48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-32	4	-48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	48	0	-32	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-32	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-32	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	3	-32	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	48	4	-32	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	-32	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-32	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-32	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-32	3	48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-32	4	48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	-48	0	-32	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-32	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-32	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	3	-32	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-48	4	-32	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	0
gor_drazhak	ring	-31	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-31	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-31	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	0	-31	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-31	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-31	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-31	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-31	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-31	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-48	0	-31	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-31	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-31	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-30	0	-48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-30	1	-48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-30	2	-48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-30	3	-48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-30	4	-48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	48	0	-30	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	48	1	-30	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	48	2	-30	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	48	3	-30	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	48	4	-30	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-30	0	48	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-30	1	48	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-30	2	48	default:desert_sand	default:desert_sand	0
gor_drazhak	ring	-30	3	48	default:acacia_tree	default:acacia_tree	0
gor_drazhak	ring	-30	4	48	stairs:stair_outer_acacia_wood	stairs:stair_outer_acacia_wood	2
gor_drazhak	ring	-48	0	-30	default:dirt_with_dry_grass	default:dirt_with_dry_grass	0
gor_drazhak	ring	-48	1	-30	default:dry_dirt	default:dry_dirt	0
gor_drazhak	ring	-48	2	-30	default:desert_sand	default:desert_sand	0
