x	z	terrain_y	water
-56	-284	88	false
-52	-284	88	false
-48	-284	84	false
-44	-284	84	false
-40	-284	84	false
-36	-284	84	false
-32	-284	84	false
-28	-284	84	false
-24	-284	84	false
-20	-284	84	false
-16	-284	84	false
-12	-284	84	false
-8	-284	84	false
-4	-284	84	false
0	-284	88	false
4	-284	88	false
8	-284	88	false
12	-284	88	false
16	-284	88	false
20	-284	88	false
24	-284	88	false
28	-284	88	false
32	-284	88	false
36	-284	92	false
40	-284	92	false
44	-284	92	false
48	-284	92	false
52	-284	92	false
56	-284	92	false
60	-284	92	false
64	-284	92	false
68	-284	92	false
72	-284	92	false
76	-284	92	false
80	-284	92	false
84	-284	96	false
88	-284	96	false
92	-284	96	false
96	-284	96	false
100	-284	96	false
104	-284	96	false
108	-284	100	false
112	-284	96	false
116	-284	96	false
120	-284	96	false
124	-284	96	false
128	-284	92	false
132	-284	92	false
136	-284	96	false
140	-284	96	false
144	-284	96	false
148	-284	96	false
152	-284	96	false
156	-284	100	false
160	-284	100	false
164	-284	100	false
168	-284	100	false
172	-284	100	false
176	-284	100	false
180	-284	100	false
184	-284	100	false
188	-284	96	false
192	-284	96	false
196	-284	96	false
200	-284	96	false
204	-284	96	false
208	-284	96	false
212	-284	100	false
216	-284	100	false
220	-284	104	false
224	-284	104	false
228	-284	104	false
232	-284	104	false
236	-284	104	false
240	-284	104	false
244	-284	104	false
248	-284	104	false
252	-284	104	false
256	-284	104	false
260	-284	104	false
264	-284	104	false
268	-284	104	false
272	-284	104	false
276	-284	104	false
280	-284	100	false
284	-284	100	false
288	-284	96	false
-288	-280	76	false
-284	-280	76	false
-280	-280	76	false
-276	-280	76	false
-272	-280	76	false
-268	-280	76	false
-264	-280	76	false
-260	-280	76	false
-256	-280	76	false
-252	-280	76	false
-248	-280	80	false
-244	-280	80	false
-240	-280	80	false
-236	-280	80	false
-232	-280	80	false
-228	-280	80	false
-224	-280	84	false
-220	-280	84	false
-216	-280	84	false
-212	-280	84	false
-208	-280	84	false
-204	-280	84	false
-200	-280	84	false
-196	-280	84	false
-192	-280	84	false
-188	-280	84	false
-184	-280	84	false
-180	-280	84	false
-176	-280	84	false
-172	-280	84	false
-168	-280	84	false
-164	-280	84	false
-160	-280	84	false
-156	-280	80	false
-152	-280	80	false
-148	-280	80	false
-144	-280	80	false
-140	-280	80	false
-136	-280	80	false
-132	-280	80	false
-128	-280	80	false
-124	-280	80	false
-120	-280	80	false
-116	-280	80	false
-112	-280	80	false
-108	-280	80	false
-104	-280	80	false
-100	-280	80	false
-96	-280	80	false
-92	-280	80	false
-88	-280	80	false
-84	-280	80	false
-80	-280	84	false
-76	-280	84	false
-72	-280	84	false
-68	-280	84	false
-64	-280	88	false
-60	-280	88	false
-56	-280	88	false
-52	-280	88	false
-48	-280	84	false
-44	-280	84	false
-40	-280	84	false
-36	-280	84	false
-32	-280	84	false
-28	-280	84	false
-24	-280	84	false
-20	-280	84	false
-16	-280	84	false
-12	-280	84	false
-8	-280	84	false
-4	-280	88	false
0	-280	88	false
4	-280	88	false
8	-280	88	false
12	-280	88	false
16	-280	88	false
20	-280	88	false
24	-280	88	false
28	-280	88	false
32	-280	88	false
36	-280	92	false
40	-280	92	false
44	-280	92	false
48	-280	92	false
52	-280	92	false
56	-280	92	false
60	-280	92	false
64	-280	92	false
68	-280	92	false
72	-280	92	false
76	-280	92	false
80	-280	96	false
84	-280	96	false
88	-280	96	false
92	-280	96	false
96	-280	100	false
100	-280	100	false
104	-280	100	false
108	-280	100	false
112	-280	96	false
116	-280	96	false
120	-280	96	false
124	-280	96	false
128	-280	96	false
132	-280	96	false
136	-280	96	false
140	-280	96	false
144	-280	96	false
148	-280	96	false
152	-280	100	false
156	-280	100	false
160	-280	100	false
164	-280	100	false
168	-280	100	false
172	-280	100	false
176	-280	100	false
180	-280	100	false
184	-280	100	false
188	-280	100	false
192	-280	100	false
196	-280	100	false
200	-280	100	false
204	-280	100	false
208	-280	100	false
212	-280	100	false
216	-280	100	false
220	-280	100	false
224	-280	104	false
228	-280	104	false
232	-280	104	false
236	-280	104	false
240	-280	104	false
244	-280	104	false
248	-280	104	false
252	-280	104	false
256	-280	104	false
260	-280	104	false
264	-280	104	false
268	-280	104	false
272	-280	104	false
276	-280	104	false
280	-280	100	false
284	-280	100	false
288	-280	96	false
-288	-276	76	false
-284	-276	76	false
-280	-276	76	false
-276	-276	76	false
-272	-276	76	false
-268	-276	76	false
-264	-276	76	false
-260	-276	76	false
-256	-276	76	false
-252	-276	76	false
-248	-276	76	false
-244	-276	80	false
-240	-276	80	false
-236	-276	80	false
-232	-276	80	false
-228	-276	80	false
-224	-276	80	false
-220	-276	84	false
-216	-276	84	false
-212	-276	84	false
-208	-276	84	false
-204	-276	84	false
-200	-276	84	false
-196	-276	84	false
-192	-276	84	false
-188	-276	84	false
-184	-276	84	false
-180	-276	84	false
-176	-276	84	false
-172	-276	84	false
-168	-276	84	false
-164	-276	84	false
-160	-276	84	false
-156	-276	84	false
-152	-276	80	false
-148	-276	80	false
-144	-276	80	false
-140	-276	80	false
-136	-276	80	false
-132	-276	80	false
-128	-276	80	false
-124	-276	80	false
-120	-276	80	false
-116	-276	80	false
-112	-276	80	false
-108	-276	80	false
-104	-276	80	false
-100	-276	80	false
-96	-276	80	false
-92	-276	80	false
-88	-276	80	false
-84	-276	80	false
-80	-276	80	false
-76	-276	84	false
-72	-276	84	false
-68	-276	84	false
-64	-276	88	false
-60	-276	88	false
-56	-276	88	false
-52	-276	88	false
-48	-276	84	false
-44	-276	84	false
-40	-276	84	false
-36	-276	84	false
-32	-276	84	false
-28	-276	84	false
-24	-276	84	false
-20	-276	84	false
-16	-276	84	false
-12	-276	84	false
-8	-276	88	false
-4	-276	88	false
0	-276	88	false
4	-276	88	false
8	-276	88	false
12	-276	88	false
16	-276	88	false
20	-276	88	false
24	-276	88	false
28	-276	88	false
32	-276	88	false
36	-276	88	false
40	-276	88	false
44	-276	92	false
48	-276	92	false
52	-276	92	false
56	-276	92	false
60	-276	92	false
64	-276	92	false
68	-276	92	false
72	-276	96	false
76	-276	96	false
80	-276	96	false
84	-276	96	false
88	-276	96	false
92	-276	96	false
96	-276	100	false
100	-276	100	false
104	-276	100	false
108	-276	100	false
112	-276	100	false
116	-276	100	false
120	-276	96	false
124	-276	96	false
128	-276	96	false
132	-276	96	false
136	-276	96	false
140	-276	96	false
144	-276	100	false
148	-276	100	false
152	-276	100	false
156	-276	100	false
160	-276	100	false
164	-276	104	false
168	-276	100	false
172	-276	104	false
176	-276	104	false
180	-276	100	false
184	-276	100	false
188	-276	100	false
192	-276	100	false
196	-276	100	false
200	-276	100	false
204	-276	100	false
208	-276	100	false
212	-276	100	false
216	-276	100	false
220	-276	100	false
224	-276	100	false
228	-276	100	false
232	-276	100	false
236	-276	100	false
240	-276	104	false
244	-276	104	false
248	-276	104	false
252	-276	104	false
256	-276	104	false
260	-276	104	false
264	-276	104	false
268	-276	104	false
272	-276	104	false
276	-276	104	false
280	-276	104	false
284	-276	100	false
288	-276	100	false
-288	-272	76	false
-284	-272	76	false
-280	-272	76	false
-276	-272	76	false
-272	-272	76	false
-268	-272	76	false
-264	-272	76	false
-260	-272	76	false
-256	-272	76	false
-252	-272	76	false
-248	-272	76	false
-244	-272	80	false
-240	-272	80	false
-236	-272	80	false
-232	-272	80	false
-228	-272	80	false
-224	-272	80	false
-220	-272	80	false
-216	-272	80	false
-212	-272	80	false
-208	-272	80	false
-204	-272	80	false
-200	-272	84	false
-196	-272	84	false
-192	-272	84	false
-188	-272	84	false
-184	-272	84	false
-180	-272	84	false
-176	-272	84	false
-172	-272	84	false
-168	-272	84	false
-164	-272	84	false
-160	-272	84	false
-156	-272	84	false
-152	-272	84	false
-148	-272	80	false
-144	-272	80	false
-140	-272	80	false
-136	-272	80	false
-132	-272	80	false
-128	-272	80	false
-124	-272	80	false
-120	-272	80	false
-116	-272	80	false
-112	-272	80	false
-108	-272	80	false
-104	-272	80	false
-100	-272	80	false
-96	-272	80	false
-92	-272	80	false
-88	-272	80	false
-84	-272	80	false
-80	-272	80	false
-76	-272	80	false
-72	-272	84	false
-68	-272	84	false
-64	-272	88	false
-60	-272	88	false
-56	-272	88	false
-52	-272	84	false
-48	-272	84	false
-44	-272	84	false
-40	-272	84	false
-36	-272	84	false
-32	-272	84	false
-28	-272	84	false
-24	-272	84	false
-20	-272	84	false
-16	-272	84	false
-12	-272	84	false
-8	-272	88	false
-4	-272	88	false
0	-272	88	false
4	-272	88	false
8	-272	88	false
12	-272	88	false
16	-272	92	false
20	-272	88	false
24	-272	88	false
28	-272	88	false
32	-272	88	false
36	-272	88	false
40	-272	88	false
44	-272	92	false
48	-272	92	false
52	-272	92	false
56	-272	92	false
60	-272	92	false
64	-272	96	false
68	-272	96	false
72	-272	96	false
76	-272	96	false
80	-272	96	false
84	-272	96	false
88	-272	96	false
92	-272	100	false
96	-272	100	false
100	-272	100	false
104	-272	100	false
108	-272	100	false
112	-272	100	false
116	-272	100	false
120	-272	100	false
124	-272	100	false
128	-272	96	false
132	-272	100	false
136	-272	100	false
140	-272	100	false
144	-272	100	false
148	-272	100	false
152	-272	100	false
156	-272	104	false
160	-272	104	false
164	-272	104	false
168	-272	104	false
172	-272	104	false
176	-272	104	false
180	-272	104	false
184	-272	104	false
188	-272	104	false
192	-272	104	false
196	-272	104	false
200	-272	104	false
204	-272	104	false
208	-272	104	false
212	-272	104	false
216	-272	100	false
220	-272	100	false
224	-272	100	false
228	-272	100	false
232	-272	100	false
236	-272	100	false
240	-272	100	false
244	-272	100	false
248	-272	104	false
252	-272	104	false
256	-272	104	false
260	-272	104	false
264	-272	108	false
268	-272	104	false
272	-272	104	false
276	-272	104	false
280	-272	100	false
284	-272	100	false
288	-272	100	false
-288	-268	76	false
-284	-268	76	false
-280	-268	76	false
-276	-268	76	false
-272	-268	76	false
-268	-268	76	false
-264	-268	76	false
-260	-268	76	false
-256	-268	76	false
-252	-268	76	false
-248	-268	76	false
-244	-268	76	false
-240	-268	80	false
-236	-268	80	false
-232	-268	80	false
-228	-268	80	false
-224	-268	80	false
-220	-268	80	false
-216	-268	80	false
-212	-268	80	false
-208	-268	80	false
-204	-268	80	false
-200	-268	80	false
-196	-268	80	false
-192	-268	84	false
-188	-268	84	false
-184	-268	84	false
-180	-268	84	false
-176	-268	84	false
-172	-268	84	false
-168	-268	84	false
-164	-268	84	false
-160	-268	84	false
-156	-268	84	false
-152	-268	84	false
-148	-268	84	false
-144	-268	80	false
-140	-268	80	false
-136	-268	80	false
-132	-268	80	false
-128	-268	80	false
-124	-268	80	false
-120	-268	80	false
-116	-268	80	false
-112	-268	80	false
-108	-268	80	false
-104	-268	80	false
-100	-268	76	false
-96	-268	76	false
-92	-268	76	false
-88	-268	80	false
-84	-268	80	false
-80	-268	80	false
-76	-268	80	false
-72	-268	84	false
-68	-268	84	false
-64	-268	84	false
-60	-268	88	false
-56	-268	88	false
-52	-268	84	false
-48	-268	84	false
-44	-268	84	false
-40	-268	84	false
-36	-268	84	false
-32	-268	84	false
-28	-268	84	false
-24	-268	84	false
-20	-268	84	false
-16	-268	84	false
-12	-268	84	false
-8	-268	88	false
-4	-268	88	false
0	-268	88	false
4	-268	92	false
8	-268	92	false
12	-268	92	false
16	-268	92	false
20	-268	92	false
24	-268	92	false
28	-268	88	false
32	-268	88	false
36	-268	88	false
40	-268	88	false
44	-268	88	false
48	-268	92	false
52	-268	92	false
56	-268	92	false
60	-268	96	false
64	-268	96	false
68	-268	96	false
72	-268	96	false
76	-268	96	false
80	-268	96	false
84	-268	96	false
88	-268	100	false
92	-268	100	false
96	-268	100	false
100	-268	100	false
104	-268	100	false
108	-268	100	false
112	-268	100	false
116	-268	100	false
120	-268	100	false
124	-268	100	false
128	-268	100	false
132	-268	100	false
136	-268	100	false
140	-268	100	false
144	-268	100	false
148	-268	100	false
152	-268	100	false
156	-268	104	false
160	-268	104	false
164	-268	104	false
168	-268	104	false
172	-268	104	false
176	-268	104	false
180	-268	104	false
184	-268	104	false
188	-268	104	false
192	-268	104	false
196	-268	104	false
200	-268	104	false
204	-268	104	false
208	-268	104	false
212	-268	104	false
216	-268	100	false
220	-268	100	false
224	-268	100	false
228	-268	100	false
232	-268	100	false
236	-268	100	false
240	-268	100	false
244	-268	100	false
248	-268	104	false
252	-268	104	false
256	-268	104	false
260	-268	108	false
264	-268	108	false
268	-268	104	false
272	-268	104	false
276	-268	104	false
280	-268	104	false
284	-268	100	false
288	-268	100	false
-288	-264	76	false
-284	-264	76	false
-280	-264	76	false
-276	-264	76	false
-272	-264	76	false
-268	-264	76	false
-264	-264	76	false
-260	-264	76	false
-256	-264	76	false
-252	-264	76	false
-248	-264	76	false
-244	-264	76	false
-240	-264	76	false
-236	-264	80	false
-232	-264	80	false
-228	-264	80	false
-224	-264	80	false
-220	-264	80	false
-216	-264	80	false
-212	-264	80	false
-208	-264	80	false
-204	-264	80	false
-200	-264	80	false
-196	-264	80	false
-192	-264	80	false
-188	-264	80	false
-184	-264	84	false
-180	-264	84	false
-176	-264	84	false
-172	-264	84	false
-168	-264	84	false
-164	-264	84	false
-160	-264	84	false
-156	-264	84	false
-152	-264	84	false
-148	-264	84	false
-144	-264	80	false
-140	-264	80	false
-136	-264	80	false
-132	-264	80	false
-128	-264	80	false
-124	-264	80	false
-120	-264	80	false
-116	-264	80	false
-112	-264	80	false
-108	-264	80	false
-104	-264	80	false
-100	-264	76	false
-96	-264	76	false
-92	-264	76	false
-88	-264	76	false
-84	-264	80	false
-80	-264	80	false
-76	-264	80	false
-72	-264	80	false
-68	-264	84	false
-64	-264	84	false
-60	-264	84	false
-56	-264	84	false
-52	-264	84	false
-48	-264	84	false
-44	-264	84	false
-40	-264	84	false
-36	-264	84	false
-32	-264	84	false
-28	-264	84	false
-24	-264	84	false
-20	-264	84	false
-16	-264	84	false
-12	-264	88	false
-8	-264	88	false
-4	-264	88	false
0	-264	88	false
4	-264	92	false
8	-264	92	false
12	-264	92	false
16	-264	92	false
20	-264	92	false
24	-264	92	false
28	-264	88	false
32	-264	88	false
36	-264	88	false
40	-264	88	false
44	-264	88	false
48	-264	88	false
52	-264	92	false
56	-264	92	false
60	-264	96	false
64	-264	96	false
68	-264	96	false
72	-264	96	false
76	-264	96	false
80	-264	96	false
84	-264	96	false
88	-264	100	false
92	-264	100	false
96	-264	100	false
100	-264	100	false
104	-264	100	false
108	-264	100	false
112	-264	100	false
116	-264	100	false
120	-264	100	false
124	-264	100	false
128	-264	100	false
132	-264	100	false
136	-264	100	false
140	-264	100	false
144	-264	100	false
148	-264	104	false
152	-264	104	false
156	-264	104	false
160	-264	104	false
164	-264	104	false
168	-264	104	false
172	-264	104	false
176	-264	104	false
180	-264	104	false
184	-264	104	false
188	-264	104	false
192	-264	104	false
196	-264	104	false
200	-264	108	false
204	-264	108	false
208	-264	104	false
212	-264	104	false
216	-264	104	false
220	-264	100	false
224	-264	100	false
228	-264	100	false
232	-264	100	false
236	-264	100	false
240	-264	100	false
244	-264	100	false
248	-264	104	false
252	-264	104	false
256	-264	104	false
260	-264	104	false
264	-264	104	false
268	-264	104	false
272	-264	104	false
276	-264	104	false
280	-264	104	false
284	-264	100	false
288	-264	100	false
-288	-260	76	false
-284	-260	76	false
-280	-260	76	false
-276	-260	76	false
-272	-260	76	false
-268	-260	76	false
-264	-260	76	false
-260	-260	76	false
-256	-260	76	false
-252	-260	76	false
-248	-260	76	false
-244	-260	76	false
-240	-260	76	false
-236	-260	76	false
-232	-260	80	false
-228	-260	80	false
-224	-260	80	false
-220	-260	80	false
-216	-260	80	false
-212	-260	80	false
-208	-260	80	false
-204	-260	80	false
-200	-260	80	false
-196	-260	80	false
-192	-260	80	false
-188	-260	80	false
-184	-260	80	false
-180	-260	80	false
-176	-260	80	false
-172	-260	80	false
-168	-260	80	false
-164	-260	84	false
-160	-260	84	false
-156	-260	84	false
-152	-260	84	false
-148	-260	84	false
-144	-260	80	false
-140	-260	80	false
-136	-260	80	false
-132	-260	80	false
-128	-260	80	false
-124	-260	80	false
-120	-260	80	false
-116	-260	80	false
-112	-260	80	false
-108	-260	80	false
-104	-260	80	false
-100	-260	76	false
-96	-260	76	false
-92	-260	76	false
-88	-260	76	false
-84	-260	80	false
-80	-260	80	false
-76	-260	80	false
-72	-260	80	false
-68	-260	84	false
-64	-260	84	false
-60	-260	84	false
-56	-260	84	false
-52	-260	84	false
-48	-260	84	false
-44	-260	84	false
-40	-260	84	false
-36	-260	84	false
-32	-260	84	false
-28	-260	84	false
-24	-260	84	false
-20	-260	84	false
-16	-260	84	false
-12	-260	88	false
-8	-260	88	false
-4	-260	88	false
0	-260	88	false
4	-260	92	false
8	-260	92	false
12	-260	92	false
16	-260	92	false
20	-260	92	false
24	-260	92	false
28	-260	88	false
32	-260	88	false
36	-260	88	false
40	-260	88	false
44	-260	88	false
48	-260	88	false
52	-260	92	false
56	-260	92	false
60	-260	92	false
64	-260	96	false
68	-260	96	false
72	-260	96	false
76	-260	96	false
80	-260	96	false
84	-260	96	false
88	-260	100	false
92	-260	100	false
96	-260	100	false
100	-260	100	false
104	-260	100	false
108	-260	100	false
112	-260	104	false
116	-260	100	false
120	-260	100	false
124	-260	100	false
128	-260	100	false
132	-260	100	false
136	-260	100	false
140	-260	104	false
144	-260	104	false
148	-260	104	false
152	-260	104	false
156	-260	104	false
160	-260	104	false
164	-260	108	false
168	-260	104	false
172	-260	104	false
176	-260	104	false
180	-260	108	false
184	-260	108	false
188	-260	108	false
192	-260	108	false
196	-260	108	false
200	-260	108	false
204	-260	108	false
208	-260	108	false
212	-260	104	false
216	-260	104	false
220	-260	100	false
224	-260	100	false
228	-260	100	false
232	-260	100	false
236	-260	100	false
240	-260	100	false
244	-260	100	false
248	-260	104	false
252	-260	104	false
256	-260	104	false
260	-260	104	false
264	-260	104	false
268	-260	104	false
272	-260	104	false
276	-260	104	false
280	-260	104	false
284	-260	104	false
288	-260	100	false
-288	-256	76	false
-284	-256	76	false
-280	-256	76	false
-276	-256	76	false
-272	-256	76	false
-268	-256	76	false
-264	-256	76	false
-260	-256	76	false
-256	-256	76	false
-252	-256	76	false
-248	-256	76	false
-244	-256	76	false
-240	-256	76	false
-236	-256	76	false
-232	-256	80	false
-228	-256	80	false
-224	-256	80	false
-220	-256	80	false
-216	-256	80	false
-212	-256	76	false
-208	-256	76	false
-204	-256	80	false
-200	-256	80	false
-196	-256	80	false
-192	-256	80	false
-188	-256	80	false
-184	-256	80	false
-180	-256	80	false
-176	-256	80	false
-172	-256	80	false
-168	-256	80	false
-164	-256	80	false
-160	-256	80	false
-156	-256	80	false
-152	-256	80	false
-148	-256	80	false
-144	-256	80	false
-140	-256	80	false
-136	-256	80	false
-132	-256	80	false
-128	-256	80	false
-124	-256	80	false
-120	-256	80	false
-116	-256	80	false
-112	-256	80	false
-108	-256	80	false
-104	-256	80	false
-100	-256	80	false
-96	-256	76	false
-92	-256	76	false
-88	-256	76	false
-84	-256	80	false
-80	-256	80	false
-76	-256	80	false
-72	-256	80	false
-68	-256	84	false
-64	-256	84	false
-60	-256	84	false
-56	-256	84	false
-52	-256	84	false
-48	-256	84	false
-44	-256	84	false
-40	-256	84	false
-36	-256	84	false
-32	-256	84	false
-28	-256	84	false
-24	-256	84	false
-20	-256	84	false
-16	-256	84	false
-12	-256	88	false
-8	-256	88	false
-4	-256	88	false
0	-256	92	false
4	-256	92	false
8	-256	92	false
12	-256	92	false
16	-256	92	false
20	-256	92	false
24	-256	92	false
28	-256	88	false
32	-256	88	false
36	-256	88	false
40	-256	88	false
44	-256	88	false
48	-256	88	false
52	-256	92	false
56	-256	92	false
60	-256	92	false
64	-256	92	false
68	-256	96	false
72	-256	96	false
76	-256	96	false
80	-256	96	false
84	-256	96	false
88	-256	96	false
92	-256	100	false
96	-256	100	false
100	-256	100	false
104	-256	100	false
108	-256	100	false
112	-256	104	false
116	-256	104	false
120	-256	104	false
124	-256	100	false
128	-256	100	false
132	-256	100	false
136	-256	100	false
140	-256	104	false
144	-256	104	false
148	-256	104	false
152	-256	104	false
156	-256	104	false
160	-256	104	false
164	-256	108	false
168	-256	108	false
172	-256	108	false
176	-256	108	false
180	-256	108	false
184	-256	108	false
188	-256	108	false
192	-256	108	false
196	-256	108	false
200	-256	108	false
204	-256	108	false
208	-256	108	false
212	-256	104	false
216	-256	104	false
220	-256	100	false
224	-256	100	false
228	-256	100	false
232	-256	100	false
236	-256	100	false
240	-256	100	false
244	-256	100	false
248	-256	104	false
252	-256	104	false
256	-256	104	false
260	-256	104	false
264	-256	104	false
268	-256	104	false
272	-256	104	false
276	-256	104	false
280	-256	104	false
284	-256	104	false
288	-256	104	false
-288	-252	76	false
-284	-252	76	false
-280	-252	76	false
-276	-252	76	false
-272	-252	76	false
-268	-252	76	false
-264	-252	76	false
-260	-252	76	false
-256	-252	76	false
-252	-252	76	false
-248	-252	76	false
-244	-252	76	false
-240	-252	76	false
-236	-252	80	false
-232	-252	80	false
-228	-252	80	false
-224	-252	80	false
-220	-252	80	false
-216	-252	80	false
-212	-252	76	false
-208	-252	76	false
-204	-252	76	false
-200	-252	80	false
-196	-252	80	false
-192	-252	80	false
-188	-252	80	false
-184	-252	80	false
-180	-252	80	false
-176	-252	80	false
-172	-252	80	false
-168	-252	80	false
-164	-252	80	false
-160	-252	80	false
-156	-252	80	false
-152	-252	80	false
-148	-252	80	false
-144	-252	80	false
-140	-252	80	false
-136	-252	80	false
-132	-252	80	false
-128	-252	80	false
-124	-252	80	false
-120	-252	80	false
-116	-252	80	false
-112	-252	80	false
-108	-252	80	false
-104	-252	80	false
-100	-252	80	false
-96	-252	80	false
-92	-252	80	false
-88	-252	80	false
-84	-252	80	false
-80	-252	80	false
-76	-252	80	false
-72	-252	80	false
-68	-252	84	false
-64	-252	84	false
-60	-252	84	false
-56	-252	84	false
-52	-252	84	false
-48	-252	84	false
-44	-252	84	false
-40	-252	84	false
-36	-252	84	false
-32	-252	84	false
-28	-252	84	false
-24	-252	84	false
-20	-252	84	false
-16	-252	88	false
-12	-252	88	false
-8	-252	88	false
-4	-252	88	false
0	-252	92	false
4	-252	92	false
8	-252	92	false
12	-252	92	false
16	-252	92	false
20	-252	92	false
24	-252	92	false
28	-252	92	false
32	-252	88	false
36	-252	88	false
40	-252	88	false
44	-252	88	false
48	-252	88	false
52	-252	92	false
56	-252	92	false
60	-252	92	false
64	-252	92	false
68	-252	96	false
72	-252	96	false
76	-252	96	false
80	-252	96	false
84	-252	96	false
88	-252	96	false
92	-252	100	false
96	-252	100	false
100	-252	100	false
104	-252	100	false
108	-252	100	false
112	-252	104	false
116	-252	100	false
120	-252	104	false
124	-252	100	false
128	-252	104	false
132	-252	104	false
136	-252	104	false
140	-252	104	false
144	-252	104	false
148	-252	104	false
152	-252	104	false
156	-252	104	false
160	-252	104	false
164	-252	108	false
168	-252	108	false
172	-252	108	false
176	-252	108	false
180	-252	108	false
184	-252	108	false
188	-252	108	false
192	-252	108	false
196	-252	108	false
200	-252	108	false
204	-252	108	false
208	-252	108	false
212	-252	108	false
216	-252	104	false
220	-252	104	false
224	-252	100	false
228	-252	100	false
232	-252	100	false
236	-252	100	false
240	-252	100	false
244	-252	100	false
248	-252	104	false
252	-252	104	false
256	-252	104	false
260	-252	104	false
264	-252	104	false
268	-252	104	false
272	-252	104	false
276	-252	104	false
280	-252	104	false
284	-252	104	false
288	-252	100	false
-288	-248	76	false
-284	-248	76	false
-280	-248	76	false
-276	-248	76	false
-272	-248	76	false
-268	-248	76	false
-264	-248	76	false
-260	-248	76	false
-256	-248	76	false
-252	-248	76	false
-248	-248	76	false
-244	-248	76	false
-240	-248	80	false
-236	-248	80	false
-232	-248	80	false
-228	-248	80	false
-224	-248	80	false
-220	-248	80	false
-216	-248	80	false
-212	-248	80	false
