edge	-16	-8	6
edge	-8	-8	7
edge	0	-8	8
edge	8	-8	7
edge	16	-8	5
edge	24	-8	2
edge	32	-8	-1
edge	40	-8	-3
edge	48	-8	-4
edge	56	-8	-4
edge	64	-8	-4
edge	72	-8	-3
edge	80	-8	-3
edge	88	-8	-3
edge	96	-8	-3
edge	-96	0	3
edge	-88	0	3
edge	-80	0	2
edge	-72	0	1
edge	-64	0	0
edge	-56	0	-1
edge	-48	0	-1
edge	-40	0	0
edge	-32	0	1
edge	-24	0	4
edge	-16	0	6
edge	-8	0	7
edge	0	0	8
edge	8	0	7
edge	16	0	5
edge	24	0	2
edge	32	0	-1
edge	40	0	-3
edge	48	0	-4
edge	56	0	-4
edge	64	0	-4
edge	72	0	-3
edge	80	0	-3
edge	88	0	-3
edge	96	0	-3
edge	-96	8	3
edge	-88	8	2
edge	-80	8	2
edge	-72	8	1
edge	-64	8	0
edge	-56	8	-1
edge	-48	8	-2
edge	-40	8	-1
edge	-32	8	1
edge	-24	8	3
edge	-16	8	5
edge	-8	8	7
edge	0	8	7
edge	8	8	6
edge	16	8	4
edge	24	8	2
edge	32	8	-1
edge	40	8	-3
edge	48	8	-4
edge	56	8	-4
edge	64	8	-4
edge	72	8	-3
edge	80	8	-3
edge	88	8	-3
edge	96	8	-3
edge	-96	16	2
edge	-88	16	2
edge	-80	16	1
edge	-72	16	0
edge	-64	16	-2
edge	-56	16	-2
edge	-48	16	-3
edge	-40	16	-2
edge	-32	16	-1
edge	-24	16	1
edge	-16	16	3
edge	-8	16	5
edge	0	16	5
edge	8	16	5
edge	16	16	3
edge	24	16	1
edge	32	16	-1
edge	40	16	-2
edge	48	16	-3
edge	56	16	-3
edge	64	16	-3
edge	72	16	-3
edge	80	16	-3
edge	88	16	-3
edge	96	16	-3
edge	-96	24	1
edge	-88	24	1
edge	-80	24	0
edge	-72	24	-2
edge	-64	24	-3
edge	-56	24	-4
edge	-48	24	-4
edge	-40	24	-4
edge	-32	24	-3
edge	-24	24	-1
edge	-16	24	1
edge	-8	24	2
edge	0	24	3
edge	8	24	3
edge	16	24	2
edge	24	24	1
edge	32	24	-1
edge	40	24	-2
edge	48	24	-2
edge	56	24	-2
edge	64	24	-2
edge	72	24	-2
edge	80	24	-2
edge	88	24	-2
edge	96	24	-2
edge	-96	32	0
edge	-88	32	0
edge	-80	32	-2
edge	-72	32	-3
edge	-64	32	-5
edge	-56	32	-6
edge	-48	32	-6
edge	-40	32	-6
edge	-32	32	-4
edge	-24	32	-3
edge	-16	32	-1
edge	-8	32	0
edge	0	32	1
edge	8	32	0
edge	16	32	0
edge	24	32	0
edge	32	32	-1
edge	40	32	-1
edge	48	32	-1
edge	56	32	-1
edge	64	32	-1
edge	72	32	-2
edge	80	32	-2
edge	88	32	-2
edge	96	32	-2
edge	-96	40	-1
edge	-88	40	-1
edge	-80	40	-2
edge	-72	40	-4
edge	-64	40	-6
edge	-56	40	-7
edge	-48	40	-7
edge	-40	40	-7
edge	-32	40	-6
edge	-24	40	-4
edge	-16	40	-3
edge	-8	40	-2
edge	0	40	-1
edge	8	40	-1
edge	16	40	-1
edge	24	40	-1
edge	32	40	-1
edge	40	40	0
edge	48	40	0
edge	56	40	0
edge	64	40	-1
edge	72	40	-1
edge	80	40	-2
edge	88	40	-2
edge	96	40	-2
edge	-96	48	-1
edge	-88	48	-2
edge	-80	48	-3
edge	-72	48	-4
edge	-64	48	-6
edge	-56	48	-7
edge	-48	48	-8
edge	-40	48	-8
edge	-32	48	-6
edge	-24	48	-5
edge	-16	48	-4
edge	-8	48	-2
edge	0	48	-2
edge	8	48	-2
edge	16	48	-1
edge	24	48	-1
edge	32	48	-1
edge	40	48	0
edge	48	48	0
edge	56	48	0
edge	64	48	-1
edge	72	48	-1
edge	80	48	-1
edge	88	48	-2
edge	96	48	-2
edge	-96	56	-1
edge	-88	56	-1
edge	-80	56	-3
edge	-72	56	-4
edge	-64	56	-5
edge	-56	56	-6
edge	-48	56	-7
edge	-40	56	-6
edge	-32	56	-6
edge	-24	56	-5
edge	-16	56	-3
edge	-8	56	-3
edge	0	56	-2
edge	8	56	-2
edge	16	56	-2
edge	24	56	-1
edge	32	56	-1
edge	40	56	-1
edge	48	56	-1
edge	56	56	-1
edge	64	56	-1
edge	72	56	-1
edge	80	56	-1
edge	88	56	-2
edge	96	56	-2
edge	-96	64	-1
edge	-88	64	-1
edge	-80	64	-2
edge	-72	64	-2
edge	-64	64	-3
edge	-56	64	-4
edge	-48	64	-4
edge	-40	64	-4
edge	-32	64	-4
edge	-24	64	-3
edge	-16	64	-3
edge	-8	64	-3
edge	0	64	-3
edge	8	64	-3
edge	16	64	-3
edge	24	64	-2
edge	32	64	-2
edge	40	64	-2
edge	48	64	-2
edge	56	64	-2
edge	64	64	-2
edge	72	64	-1
edge	80	64	-1
edge	88	64	-1
edge	96	64	-1
edge	-96	72	-1
edge	-88	72	-1
edge	-80	72	-1
edge	-72	72	0
edge	-64	72	0
edge	-56	72	0
edge	-48	72	0
edge	-40	72	0
edge	-32	72	-1
edge	-24	72	-2
edge	-16	72	-3
edge	-8	72	-4
edge	0	72	-4
edge	8	72	-4
edge	16	72	-4
edge	24	72	-4
edge	32	72	-4
edge	40	72	-4
edge	48	72	-3
edge	56	72	-3
edge	64	72	-2
edge	72	72	-1
edge	80	72	-1
edge	88	72	0
edge	96	72	1
edge	-96	80	-1
edge	-88	80	-1
edge	-80	80	0
edge	-72	80	1
edge	-64	80	3
edge	-56	80	3
edge	-48	80	4
edge	-40	80	3
edge	-32	80	2
edge	-24	80	-1
edge	-16	80	-3
edge	-8	80	-4
edge	0	80	-5
edge	8	80	-5
edge	16	80	-5
edge	24	80	-5
edge	32	80	-5
edge	40	80	-5
edge	48	80	-5
edge	56	80	-5
edge	64	80	-3
edge	72	80	-2
edge	80	80	0
edge	88	80	1
edge	96	80	2
edge	-96	88	-1
edge	-88	88	0
edge	-80	88	1
edge	-72	88	3
edge	-64	88	5
edge	-56	88	6
edge	-48	88	7
edge	-40	88	6
edge	-32	88	4
edge	-24	88	1
edge	-16	88	-2
edge	-8	88	-5
edge	0	88	-6
edge	8	88	-6
edge	16	88	-6
edge	24	88	-6
edge	32	88	-6
edge	40	88	-6
edge	48	88	-6
edge	56	88	-6
edge	64	88	-4
edge	72	88	-2
edge	80	88	0
edge	88	88	2
edge	96	88	3
edge	-96	96	-1
edge	-88	96	0
edge	-80	96	1
edge	-72	96	4
edge	-64	96	6
edge	-56	96	7
edge	-48	96	8
edge	-40	96	7
edge	-32	96	4
edge	-24	96	1
edge	-16	96	-2
edge	-8	96	-5
edge	0	96	-6
edge	8	96	-6
edge	16	96	-6
edge	24	96	-6
edge	32	96	-7
edge	40	96	-7
edge	48	96	-7
edge	56	96	-6
edge	64	96	-4
edge	72	96	-2
edge	80	96	0
edge	88	96	2
edge	96	96	3
coast	43	46
coast	49	46
coast	8	10
material	low-beach	high-rock	freshwater-level

round21_settlement	junctions=3	split=equal	landings=2	collars=cut+fill

round21_settlement_seam	prepare+config=real	split=equal	root=preserved	entry=clear

food_input	r20_input:arbitration+native-dig+combat+pickup+RMB+cancel:ok
socket_labels	registered	hearthpine	dwarf	8
socket	gate_west	guard_post	nil	nil	nil	-	spawn_true	-1804	38	-2491	-0.000000
socket	gate_east	guard_post	nil	nil	nil	-	spawn_true	-1796	38	-2491	-3.141593
socket	watch_a	guard_patrol	vale	1	nil	-	spawn_true	-1800	38	-2498	-1.570796
socket	watch_b	guard_patrol	vale	2	nil	-	spawn_true	-1800	39	-2526	1.570796
socket	market	vendor	nil	nil	race	-	spawn_true	-1793	38	-2555	1.570796
socket	bench	idle	nil	nil	nil	bench,shade	spawn_true	-1793	38	-2549	-1.570796
socket	hall	quest	nil	nil	nil	door	spawn_true	-1828	38	-2524	-0.000000
socket	spare	idle	nil	nil	nil	-	spawn_false	-1804	38	-2538	-3.141593
yaw	axis_facings	pass
copies	queries_and_source	pass
queries	by_key_and_missing	pass
refused	a second registration of one settlement
refused	an empty settlement key
refused	an empty race id
refused	a fractional anchor
refused	a missing socket list
refused	an unknown role
refused	a fractional coordinate
refused	a diagonal facing
refused	a zero facing
refused	a missing facing
refused	an empty socket id
refused	a patrol waypoint without a loop
refused	a patrol waypoint without an order
refused	a loop on a non-patrol socket
refused	a vendor without a kind
refused	an unknown vendor kind
refused	a kind on a non-vendor socket
refused	a truthy spawn flag
refused	a numeric spawn flag
refused	a spare guard post
refused	a spare vendor
refused	a work socket without an activity
refused	an unknown work activity
refused	an activity on a non-work socket
refused	a spare work socket
refused	an empty tag list
refused	a numeric tag
refused	a duplicate socket id
work_and_profession	smith	butcher	mine	mason
second_settlement	one_race	start_wins
refusals	left_no_state	pass
vocabulary_activity	smith,fish,farm,chop,tend,pray,stall,sit,sweep,mine,brew,carve,mourn,spar,forage
vocabulary_kind	race,general,butcher,smith,fishmonger,baker,tailor,mason,brewer,bowyer,herbalist,armourer,tanner,embalmer

furnaces	r21_furnace_automatic_kat	pass
aquatic_content	r21_aquatic_world_content_kat	pass	774	658	358
fish_spawn	r21_aquatic_fish_spawn_kat	pass

schema	grug_wp40_planner_throughput_fixture_v1
mixed_eligible	0
dry_eligible	256
mixed_budget_candidates	0/0
dry_budget_candidates	256/256
edge_budget_candidates	144/144
mixed_candidates_digest	1111111111111111111111111111111111111111111111111111111111111111
dry_candidates_digest	2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f2f
edge_candidates_digest	c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1c1
repeat_eligible	0
queries_per_cell	400

schema	grug_wp40_r5_wet_cache_fixture_v1
mixed_bytes	1713
dry_bytes	1628
mixed_digest	14637360
dry_digest	9167105
bound_digest	2402327
mixed_calls	90
dry_calls	94
repeat_calls	90
recovery_calls	90
bound_calls	13444

R21_FINAL_MICRO_PASS
