# grug_wp13_highcourt_field_v1 reach=250 anchor=0,0,-1500
# z	heights(x=-reach..reach)	land(1=land)
-164	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 34 35 35 35 35 35 36 37 37 37 37 37 30 30 30 30 30 30 30 30 30 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 34 34 35 35 35 35 35 36 37 37 37 37 37 36 36 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 29 29 29 29 29 29 29 29 29 29 29 29 29 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 25 25 25 25 25 25 26 26 27 27 27 27 27 27 27 28 29 29 29 29 29 29 30 31 31 31 32 33 34 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 35 35 35 35 35 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 33 34 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-163	34 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 34 34 35 35 35 35 36 37 37 37 37 30 30 30 30 30 30 30 30 30 30 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 34 35 35 35 35 35 35 36 37 37 37 37 36 36 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 29 29 29 29 29 29 29 29 29 29 29 29 31 31 31 31 31 31 31 30 30 30 31 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 25 25 25 25 25 25 25 26 27 27 27 27 27 27 27 28 29 29 29 29 29 29 30 31 31 31 32 33 34 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 35 36 36 36 36 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 33 34 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-162	34 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 35 35 35 35 36 37 37 37 37 30 30 30 30 30 30 30 30 30 30 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 34 34 35 35 35 35 35 35 36 37 37 37 36 36 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 29 29 29 29 29 29 29 29 29 29 29 29 31 31 31 31 30 30 30 30 29 30 31 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 25 25 25 25 25 25 25 26 27 27 27 27 27 27 27 28 28 29 29 29 29 29 30 31 31 31 32 33 34 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 35 36 37 37 36 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 33 34 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-161	34 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 32 32 35 35 35 35 36 37 37 37 37 31 30 30 30 30 30 30 30 30 30 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 34 35 35 35 35 35 35 35 36 37 37 36 36 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 29 29 29 29 29 29 28 27 28 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 29 29 29 29 29 29 29 29 29 29 29 29 31 30 30 30 30 29 29 29 29 30 31 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 25 25 25 25 25 25 26 26 27 27 27 27 27 27 27 27 28 28 28 28 29 29 30 31 31 31 32 33 34 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 35 36 36 36 36 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 30 30 31 31 31 31 31 31 31 31 31 31 31 31 31 32 32 33 33 33 33 33 34 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-160	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 33 33 33 33 32 32 32 32 32 32 32 32 31 35 35 35 35 36 37 37 37 37 31 31 30 30 30 30 30 30 30 30 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 34 34 35 35 35 35 35 35 35 36 37 37 36 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 29 29 29 29 29 28 28 28 28 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 29 29 29 29 29 29 29 29 29 29 29 30 30 30 29 29 29 29 29 29 29 30 30 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 26 25 25 25 25 26 26 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 30 31 31 31 32 33 34 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 35 35 35 35 35 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 33 34 34 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-159	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 32 32 32 32 32 31 31 31 31 31 31 31 32 35 35 35 35 36 37 37 37 37 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 33 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 32 33 34 35 35 35 35 35 35 35 35 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 29 29 29 29 29 28 29 29 29 29 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 30 30 31 31 31 31 31 31 30 30 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 26 26 25 26 26 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 30 30 30 31 32 33 33 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 35 35 35 35 35 35 35 35 34 33 35 33 33 32 32 31 31 31 31 31 31 31 30 30 29 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 33 34 35 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-158	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 32 31 31 31 31 31 31 31 31 31 31 31 32 33 35 35 35 36 37 37 37 37 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 36 36 35 34 33 32 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 30 30 30 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 27 27 27 28 28 28 28 28 28 28 27 27 27 29 29 29 29 29 29 29 29 29 29 29 30 30 31 31 31 31 30 30 29 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 26 26 26 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 29 29 29 30 30 31 32 32 32 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 35 35 35 35 35 35 35 35 34 34 33 32 32 32 32 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 32 32 33 33 33 33 34 34 35 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 38 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-157	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 31 31 31 31 31 31 32 33 35 35 35 36 37 37 37 37 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 32 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 30 30 31 30 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 27 27 27 27 27 27 27 27 27 27 27 27 27 29 29 29 29 29 29 29 29 29 29 29 29 30 30 30 30 30 30 29 29 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 29 29 30 31 31 31 31 32 33 34 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 35 35 35 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 31 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 34 34 35 35 35 35 35 35 35 35 35 35 35 35 36 36 37 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-156	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 31 31 31 31 31 31 31 31 31 31 31 31 32 33 34 35 35 36 37 37 37 37 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 34 33 33 33 32 31 31 31 31 31 31 30 31 31 30 29 29 29 29 29 29 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 27 27 27 27 27 27 27 27 27 27 27 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 29 29 29 29 30 31 31 31 31 32 33 34 35 35 36 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 35 35 35 35 35 35 35 35 35 35 35 34 33 33 32 31 31 31 31 31 30 30 30 31 31 30 30 29 29 29 29 29 29 29 29 29 29 29 30 30 31 31 31 31 31 31 31 31 31 31 32 32 33 33 33 33 34 35 35 35 35 35 35 35 35 35 35 35 35 35 36 37 37 37 37 37 37 37 37 37 38 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-155	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 34 33 33 33 32 31 31 31 31 31 31 31 31 31 31 31 31 32 33 34 35 35 36 37 37 37 37 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 34 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 32 33 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 32 31 31 31 31 31 31 31 31 30 30 29 29 29 29 29 29 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 30 30 30 29 29 29 29 29 29 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 28 28 28 28 28 28 29 30 30 30 30 31 32 32 32 32 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 35 35 35 35 35 35 35 35 35 35 35 35 34 34 33 33 32 31 31 31 31 31 30 29 30 30 30 30 29 29 29 29 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 31 32 33 33 33 33 34 34 35 35 35 35 35 35 35 35 35 35 35 35 36 36 37 37 37 37 37 37 37 37 37 37 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 40 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
-154	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 32 32 31 31 31 31 31 31 31 31 31 31 31 31 32 33 34 35 35 36 37 37 37 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 37 37 37 37 36 35 35 33 33 32 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 32 33 33 34 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 33 33 32 32 32 32 31 31 31 31 31 30 29 29 29 29 29 29 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 29 29 29 29 29 29 29 29 30 30 30 30 30 30 30 30 30 30 30 30 30 30 30 31 30 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 28 28 28 27 27 27 27 27 27 27 27 27 27 27 27 27 28 28 28 29 29 29 29 29 29 29 29 30 31 31 31 31 32 33 33 33 35 35 35 35 36 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 36 36 36 36 35 35 35 35 35 35 35 35 35 35 35 35 35 35 34 33 33 32 32 31 31 31 31 31 30 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 29 30 31 31 31 31 31 31 31 31 31 32 32 33 33 33 34 34 35 35 35 35 35 35 35 35 35 35 35 35 36 36 37 37 37 37 37 37 37 37 37 37 37 38 38 38 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 40 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 40 39 39 39 39 39 39 39 39 39 39 38 37 37 37 37 37	111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
