capital	kind	x	y	z	expected	actual	param2
dur_brannoc	ring	-48	1	-37	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-37	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-36	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	3	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	4	-48	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	48	0	-36	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-36	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-36	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	3	-36	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	4	-36	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-36	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-36	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	3	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-36	4	48	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-48	0	-36	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-36	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-36	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	3	-36	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	4	-36	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-35	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-35	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-35	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	0	-35	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-35	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-35	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-35	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-35	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-35	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	0	-35	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-35	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-35	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-34	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-34	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-34	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	0	-34	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-34	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-34	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-34	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-34	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-34	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	0	-34	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-34	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-34	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-33	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-33	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-33	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	0	-33	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-33	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-33	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-33	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-33	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-33	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	0	-33	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-33	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-33	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-32	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	3	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	4	-48	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	48	0	-32	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-32	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-32	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	3	-32	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	4	-32	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-32	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-32	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	3	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-32	4	48	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-48	0	-32	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-32	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-32	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	3	-32	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	4	-32	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-31	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-31	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-31	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	0	-31	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-31	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-31	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-31	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-31	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-31	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	0	-31	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-31	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-31	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-30	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-30	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-30	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	0	-30	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-30	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-30	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-30	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-30	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-30	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	0	-30	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-30	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-30	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-29	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-29	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-29	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	0	-29	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-29	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-29	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-29	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-29	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-29	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	0	-29	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-48	1	-29	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-48	2	-29	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	0	-48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-28	1	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	2	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	3	-48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	4	-48	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	48	0	-28	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	48	1	-28	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	2	-28	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	3	-28	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	48	4	-28	stairs:slab_stone_block	stairs:slab_stone_block	0
dur_brannoc	ring	-28	0	48	default:dirt_with_coniferous_litter	default:dirt_with_coniferous_litter	0
dur_brannoc	ring	-28	1	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	2	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	3	48	grug_decor:castle_stonewall	grug_decor:castle_stonewall	0
dur_brannoc	ring	-28	4	48	stairs:slab_stone_block	stairs:slab_stone_block	0
