schema	grug_r10_world_engine_v1
seed	4151598227737528026
column	reported_roof	-71	21	-2459	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-70	21	-2459	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-69	21	-2459	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-68	21	-2459	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-74	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-73	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-72	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-71	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-70	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-69	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-68	21	-2458	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-74	21	-2457	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-73	21	-2457	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-72	21	-2457	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-71	21	-2457	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-70	21	-2457	land	grug_meadows	air:0,air:0,air:0,air:0,air:0,air:0
column	reported_roof	-69	21	-2457	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-68	21	-2457	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-74	21	-2456	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:dirt:0,default:dirt_with_grass:0,air:0
column	reported_roof	-73	21	-2456	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:dirt:0,default:dirt_with_grass:0,default:grass_4:0
column	reported_roof	-72	21	-2456	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-71	21	-2456	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,default:bush_leaves:0
column	reported_roof	-70	21	-2456	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-69	21	-2456	land	grug_meadows	air:0,default:stone:0,default:stone:0,default:stone:0,default:dirt_with_grass:0,air:0
column	reported_roof	-68	21	-2456	land	grug_meadows	default:stone:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,air:0
column	reported_roof	-74	21	-2455	land	grug_meadows	default:stone:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,default:grass_4:0
column	reported_roof	-73	21	-2455	land	grug_meadows	air:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,default:grass_3:0
column	reported_roof	-72	21	-2455	land	grug_meadows	air:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,default:bush_leaves:0
column	reported_roof	-71	21	-2455	land	grug_meadows	air:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,default:bush_stem:0
column	reported_roof	-70	21	-2455	land	grug_meadows	air:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,default:bush_leaves:0
column	reported_roof	-69	21	-2455	land	grug_meadows	default:stone:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,default:grass_1:0
column	reported_roof	-68	21	-2455	land	grug_meadows	default:stone:0,default:stone:0,default:dirt:0,default:dirt:0,default:dirt_with_grass:0,air:0
column	wyrmglass	-3163	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3162	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3161	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3160	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3159	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3158	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3157	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3163	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3162	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3161	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3160	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3159	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3158	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3157	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3163	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3162	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3161	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3160	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3159	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3158	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3157	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3163	0	-310	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3162	0	-310	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3161	0	-310	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,default:water_source:0
column	wyrmglass	-3160	1	-310	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3159	1	-310	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3158	1	-310	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3157	1	-310	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3163	1	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3162	1	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3161	1	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3160	249	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3159	249	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3158	249	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3157	249	-309	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3163	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3162	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3161	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3160	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3159	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3158	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3157	249	-308	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3163	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3162	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3161	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3160	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3159	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3158	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	wyrmglass	-3157	249	-307	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	stormscale	3232	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3233	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3234	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3235	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3236	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3237	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3238	0	-313	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3232	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3233	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3234	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3235	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3236	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3237	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3238	0	-312	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3232	1	-311	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3233	1	-311	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3234	1	-311	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3235	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3236	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3237	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3238	0	-311	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3232	262	-310	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3233	262	-310	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3234	262	-310	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3235	1	-310	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3236	0	-310	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3237	0	-310	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3238	0	-310	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3232	261	-309	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3233	261	-309	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3234	263	-309	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3235	263	-309	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3236	1	-309	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3237	1	-309	land	grug_beach	default:stone_with_coal:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3238	0	-309	coastal_shelf	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:sand:0,default:water_source:0
column	stormscale	3232	262	-308	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3233	262	-308	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3234	262	-308	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3235	262	-308	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3236	262	-308	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3237	263	-308	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3238	1	-308	land	grug_beach	default:stone_with_coal:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3232	262	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3233	262	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3234	262	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3235	262	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3236	262	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3237	262	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	stormscale	3238	263	-307	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2011	105	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2010	105	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2009	111	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2008	111	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2007	111	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2006	111	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2005	112	-83	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2011	102	-82	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:gravel:0,air:0
column	high_freshwater	-2010	102	-82	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:gravel:0,air:0
column	high_freshwater	-2009	105	-82	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2008	105	-82	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2007	105	-82	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2006	105	-82	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2005	105	-82	land	grug_beach	default:stone:0,default:gravel:0,default:gravel:0,default:gravel:0,default:gravel:0,air:0
column	high_freshwater	-2011	101	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2010	101	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2009	101	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2008	102	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:gravel:0,air:0
column	high_freshwater	-2007	102	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:gravel:0,air:0
column	high_freshwater	-2006	102	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:gravel:0,air:0
column	high_freshwater	-2005	102	-81	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:gravel:0,air:0
column	high_freshwater	-2011	100	-80	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2010	100	-80	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2009	100	-80	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2008	101	-80	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2007	101	-80	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2006	101	-80	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2005	101	-80	land	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,air:0
column	high_freshwater	-2011	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2010	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2009	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2008	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2007	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2006	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2005	100	-79	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2011	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2010	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2009	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2008	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2007	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2006	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2005	100	-78	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2011	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2010	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2009	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2008	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2007	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2006	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	high_freshwater	-2005	100	-77	planned_water	grug_beach	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:river_water_source:0
column	gravesalt	-2503	-23	161	immutable_dragon_channel	-	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:water_source:0
column	gravesalt	-2502	-23	161	immutable_dragon_channel	-	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:water_source:0
column	gravesalt	-2501	-23	161	immutable_dragon_channel	-	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:water_source:0
column	gravesalt	-2500	1	161	land	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,air:0
column	gravesalt	-2499	160	161	land	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,air:0
column	gravesalt	-2498	160	161	land	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,air:0
column	gravesalt	-2497	160	161	land	grug_beach	default:stone:0,default:stone:0,default:sand:0,default:sand:0,default:gravel:0,air:0
column	gravesalt	-2503	-23	162	immutable_dragon_channel	-	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:water_source:0
column	gravesalt	-2502	-23	162	immutable_dragon_channel	-	default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:stone:0,default:water_source:0
