91	0
91	1
91	2
91	3
91	4
91	5
91	6
91	7
91	8
91	9
91	10
91	11
91	12
92	-12
92	-11
92	-10
92	-9
92	-8
92	-7
92	-6
92	-5
92	-4
92	-3
92	-2
92	-1
92	0
92	1
92	2
92	3
92	4
92	5
92	6
92	7
92	8
92	9
92	10
92	11
92	12
93	-12
93	-11
93	-10
93	-9
93	-8
93	-7
93	-6
93	-5
93	-4
93	-3
93	-2
93	-1
93	0
93	1
93	2
93	3
93	4
93	5
93	6
93	7
93	8
93	9
93	10
93	11
93	12
94	-12
94	-11
94	-10
94	-9
94	-8
94	-7
94	-6
94	-5
94	-4
94	-3
94	-2
94	-1
94	0
94	1
94	2
94	3
94	4
94	5
94	6
94	7
94	8
94	9
94	10
94	11
94	12
95	-12
95	-11
95	-10
95	-9
95	-8
95	-7
95	-6
95	-5
95	-4
95	-3
95	-2
95	-1
95	0
95	1
95	2
95	3
95	4
95	5
95	6
95	7
95	8
95	9
95	10
95	11
95	12
96	-12
96	-11
96	-10
96	-9
96	-8
96	-7
96	-6
96	-5
96	-4
96	-3
96	-2
96	-1
96	0
96	1
96	2
96	3
96	4
96	5
96	6
96	7
96	8
96	9
96	10
96	11
96	12
97	-12
97	-11
97	-10
97	-9
97	-8
97	-7
97	-6
97	-5
97	-4
97	-3
97	-2
97	-1
97	0
97	1
97	2
97	3
97	4
97	5
97	6
97	7
97	8
97	9
97	10
97	11
97	12
98	-12
98	-11
98	-10
98	-9
98	-8
98	-7
98	-6
98	-5
98	-4
98	-3
98	-2
98	-1
98	0
98	1
98	2
98	3
98	4
98	5
98	6
98	7
98	8
98	9
98	10
98	11
98	12
99	-12
99	-11
99	-10
99	-9
99	-8
99	-7
99	-6
99	-5
99	-4
99	-3
99	-2
99	-1
99	0
99	1
99	2
99	3
99	4
99	5
99	6
99	7
99	8
99	9
99	10
99	11
99	12
100	-12
100	-11
100	-10
100	-9
100	-8
100	-7
100	-6
100	-5
100	-4
100	-3
100	-2
100	-1
100	0
100	1
100	2
100	3
100	4
100	5
100	6
100	7
100	8
100	9
100	10
100	11
100	12
101	-12
101	-11
101	-10
101	-9
101	-8
101	-7
101	-6
101	-5
101	-4
101	-3
101	-2
101	-1
101	0
101	1
101	2
101	3
101	4
101	5
101	6
101	7
101	8
101	9
101	10
101	11
101	12
102	-12
102	-11
102	-10
102	-9
102	-8
102	-7
102	-6
102	-5
102	-4
102	-3
102	-2
102	-1
102	0
102	1
102	2
102	3
102	4
102	5
102	6
102	7
102	8
102	9
102	10
102	11
102	12
103	-12
103	-11
103	-10
103	-9
103	-8
103	-7
103	-6
103	-5
103	-4
103	-3
103	-2
103	-1
103	0
103	1
103	2
103	3
103	4
103	5
103	6
103	7
103	8
103	9
103	10
103	11
103	12
104	-12
104	-11
104	-10
104	-9
104	-8
104	-7
104	-6
104	-5
104	-4
104	-3
104	-2
104	-1
104	0
104	1
104	2
104	3
104	4
104	5
104	6
104	7
104	8
104	9
104	10
104	11
104	12
105	-12
105	-11
105	-10
105	-9
105	-8
105	-7
105	-6
105	-5
105	-4
105	-3
105	-2
105	-1
105	0
105	1
105	2
105	3
105	4
105	5
105	6
105	7
105	8
105	9
105	10
105	11
105	12
106	-12
106	-11
106	-10
106	-9
106	-8
106	-7
106	-6
106	-5
106	-4
106	-3
106	-2
106	-1
106	0
106	1
106	2
106	3
106	4
106	5
106	6
106	7
106	8
106	9
106	10
106	11
106	12
107	-12
107	-11
107	-10
107	-9
107	-8
107	-7
107	-6
107	-5
107	-4
107	-3
107	-2
107	-1
107	0
107	1
107	2
107	3
107	4
107	5
107	6
107	7
107	8
107	9
107	10
107	11
107	12
108	-12
108	-11
108	-10
108	-9
108	-8
108	-7
108	-6
108	-5
108	-4
108	-3
108	-2
108	-1
108	0
108	1
108	2
108	3
108	4
108	5
108	6
108	7
108	8
108	9
108	10
108	11
108	12
109	-12
109	-11
109	-10
109	-9
109	-8
109	-7
109	-6
109	-5
109	-4
109	-3
109	-2
109	-1
109	0
109	1
109	2
109	3
109	4
109	5
109	6
109	7
109	8
109	9
109	10
109	11
109	12
110	-12
110	-11
110	-10
110	-9
110	-8
110	-7
110	-6
110	-5
110	-4
110	-3
110	-2
110	-1
110	0
110	1
110	2
110	3
110	4
110	5
110	6
110	7
110	8
110	9
110	10
110	11
110	12
111	-12
111	-11
111	-10
111	-9
111	-8
111	-7
111	-6
111	-5
111	-4
111	-3
111	-2
111	-1
111	0
111	1
111	2
111	3
111	4
111	5
111	6
111	7
111	8
111	9
111	10
111	11
111	12
112	-12
112	-11
112	-10
112	-9
112	-8
112	-7
112	-6
112	-5
112	-4
112	-3
112	-2
112	-1
112	0
112	1
112	2
112	3
112	4
112	5
112	6
112	7
112	8
112	9
112	10
112	11
112	12
113	-12
113	-11
113	-10
113	-9
113	-8
113	-7
113	-6
113	-5
113	-4
113	-3
113	-2
113	-1
113	0
113	1
113	2
113	3
113	4
113	5
113	6
113	7
113	8
113	9
113	10
113	11
113	12
114	-12
114	-11
114	-10
114	-9
114	-8
114	-7
114	-6
114	-5
114	-4
114	-3
114	-2
114	-1
114	0
114	1
114	2
114	3
114	4
114	5
114	6
114	7
114	8
114	9
114	10
114	11
114	12
115	-12
115	-11
115	-10
115	-9
115	-8
115	-7
115	-6
115	-5
115	-4
115	-3
115	-2
115	-1
115	0
115	1
115	2
115	3
115	4
115	5
115	6
115	7
115	8
115	9
115	10
115	11
115	12
116	-12
116	-11
116	-10
116	-9
116	-8
116	-7
116	-6
116	-5
116	-4
116	-3
116	-2
116	-1
116	0
116	1
116	2
116	3
116	4
116	5
116	6
116	7
116	8
116	9
116	10
116	11
116	12
117	-12
117	-11
117	-10
117	-9
117	-8
117	-7
117	-6
117	-5
117	-4
117	-3
117	-2
117	-1
117	0
117	1
117	2
117	3
117	4
117	5
117	6
117	7
117	8
117	9
117	10
117	11
117	12
118	-12
118	-11
118	-10
118	-9
118	-8
118	-7
118	-6
118	-5
118	-4
118	-3
118	-2
118	-1
118	0
118	1
118	2
118	3
118	4
118	5
118	6
118	7
118	8
118	9
118	10
118	11
118	12
119	-12
119	-11
119	-10
119	-9
119	-8
119	-7
119	-6
119	-5
119	-4
119	-3
119	-2
119	-1
119	0
119	1
119	2
119	3
119	4
119	5
119	6
119	7
119	8
119	9
119	10
119	11
119	12
120	-12
120	-11
120	-10
120	-9
120	-8
120	-7
120	-6
120	-5
120	-4
120	-3
120	-2
120	-1
120	0
120	1
120	2
120	3
120	4
120	5
120	6
120	7
120	8
120	9
120	10
120	11
120	12
121	-12
121	-11
121	-10
121	-9
121	-8
121	-7
121	-6
121	-5
121	-4
121	-3
121	-2
121	-1
121	0
121	1
121	2
121	3
121	4
121	5
121	6
121	7
121	8
121	9
121	10
121	11
121	12
122	-12
122	-11
122	-10
122	-9
122	-8
122	-7
122	-6
122	-5
122	-4
122	-3
122	-2
122	-1
122	0
122	1
122	2
122	3
122	4
122	5
122	6
122	7
122	8
122	9
122	10
122	11
122	12
123	-12
123	-11
123	-10
123	-9
123	-8
123	-7
123	-6
123	-5
123	-4
123	-3
123	-2
123	-1
123	0
123	1
123	2
123	3
123	4
123	5
123	6
123	7
123	8
123	9
123	10
123	11
123	12
124	-12
124	-11
124	-10
124	-9
124	-8
124	-7
124	-6
124	-5
124	-4
124	-3
124	-2
124	-1
124	0
124	1
124	2
124	3
124	4
124	5
124	6
124	7
124	8
124	9
124	10
124	11
124	12
125	-12
125	-11
125	-10
125	-9
125	-8
125	-7
125	-6
125	-5
125	-4
125	-3
125	-2
125	-1
125	0
125	1
125	2
125	3
125	4
125	5
125	6
125	7
125	8
125	9
125	10
125	11
125	12
126	-12
126	-11
126	-10
126	-9
126	-8
126	-7
126	-6
126	-5
126	-4
126	-3
126	-2
126	-1
126	0
126	1
126	2
126	3
126	4
126	5
126	6
126	7
126	8
126	9
126	10
126	11
126	12
127	-12
127	-11
127	-10
127	-9
127	-8
127	-7
127	-6
127	-5
127	-4
127	-3
127	-2
127	-1
127	0
127	1
127	2
127	3
127	4
127	5
127	6
127	7
127	8
127	9
127	10
127	11
127	12
128	-12
128	-11
128	-10
128	-9
128	-8
128	-7
128	-6
128	-5
128	-4
128	-3
128	-2
128	-1
128	0
128	1
128	2
128	3
128	4
128	5
128	6
128	7
128	8
128	9
128	10
128	11
128	12
129	-12
129	-11
129	-10
129	-9
129	-8
129	-7
129	-6
129	-5
129	-4
129	-3
129	-2
129	-1
129	0
129	1
129	2
129	3
129	4
129	5
129	6
129	7
129	8
129	9
129	10
129	11
129	12
130	-12
130	-11
130	-10
130	-9
130	-8
130	-7
130	-6
130	-5
130	-4
130	-3
130	-2
130	-1
130	0
130	1
130	2
130	3
130	4
130	5
130	6
130	7
130	8
130	9
130	10
130	11
130	12
131	-12
131	-11
131	-10
131	-9
131	-8
131	-7
131	-6
131	-5
131	-4
131	-3
131	-2
131	-1
131	0
131	1
131	2
131	3
131	4
131	5
131	6
131	7
131	8
131	9
131	10
131	11
131	12
132	-12
132	-11
132	-10
132	-9
132	-8
132	-7
132	-6
132	-5
132	-4
132	-3
132	-2
132	-1
132	0
132	1
132	2
132	3
132	4
132	5
132	6
132	7
132	8
132	9
132	10
132	11
132	12
133	-12
133	-11
133	-10
133	-9
133	-8
133	-7
133	-6
133	-5
133	-4
133	-3
133	-2
133	-1
133	0
133	1
133	2
133	3
133	4
133	5
133	6
133	7
133	8
133	9
133	10
133	11
133	12
134	-12
134	-11
134	-10
134	-9
134	-8
134	-7
134	-6
134	-5
134	-4
134	-3
134	-2
134	-1
134	0
134	1
134	2
134	3
134	4
134	5
134	6
134	7
134	8
134	9
134	10
134	11
134	12
135	-12
135	-11
135	-10
135	-9
135	-8
135	-7
135	-6
135	-5
135	-4
135	-3
135	-2
135	-1
135	0
135	1
135	2
135	3
135	4
135	5
135	6
135	7
135	8
135	9
135	10
135	11
135	12
136	-12
136	-11
136	-10
136	-9
136	-8
136	-7
136	-6
136	-5
136	-4
136	-3
136	-2
136	-1
136	0
136	1
136	2
136	3
136	4
136	5
136	6
136	7
136	8
136	9
136	10
136	11
136	12
137	-12
137	-11
137	-10
137	-9
137	-8
137	-7
137	-6
137	-5
137	-4
137	-3
137	-2
137	-1
137	0
137	1
137	2
137	3
137	4
137	5
137	6
137	7
137	8
137	9
137	10
137	11
137	12
138	-12
138	-11
138	-10
138	-9
138	-8
138	-7
138	-6
138	-5
138	-4
138	-3
138	-2
138	-1
138	0
138	1
138	2
138	3
138	4
138	5
138	6
138	7
138	8
138	9
138	10
138	11
138	12
139	-12
139	-11
139	-10
139	-9
139	-8
139	-7
139	-6
139	-5
139	-4
139	-3
139	-2
139	-1
139	0
139	1
139	2
139	3
139	4
139	5
139	6
139	7
139	8
139	9
139	10
139	11
139	12
140	-12
140	-11
140	-10
140	-9
140	-8
140	-7
140	-6
140	-5
140	-4
140	-3
140	-2
140	-1
140	0
140	1
140	2
140	3
140	4
140	5
140	6
140	7
140	8
140	9
140	10
140	11
140	12
141	-12
141	-11
141	-10
141	-9
141	-8
141	-7
141	-6
141	-5
141	-4
141	-3
141	-2
141	-1
141	0
141	1
141	2
141	3
141	4
141	5
141	6
141	7
141	8
141	9
141	10
141	11
141	12
142	-12
142	-11
142	-10
142	-9
142	-8
142	-7
142	-6
142	-5
142	-4
142	-3
142	-2
142	-1
142	0
142	1
142	2
142	3
142	4
142	5
142	6
142	7
142	8
142	9
142	10
142	11
142	12
143	-12
143	-11
143	-10
143	-9
143	-8
143	-7
143	-6
143	-5
143	-4
143	-3
143	-2
143	-1
143	0
143	1
143	2
143	3
143	4
143	5
143	6
143	7
143	8
143	9
143	10
143	11
143	12
144	-12
144	-11
144	-10
144	-9
144	-8
144	-7
144	-6
144	-5
144	-4
144	-3
144	-2
144	-1
144	0
144	1
144	2
144	3
144	4
144	5
144	6
144	7
144	8
144	9
144	10
144	11
144	12
145	-12
145	-11
145	-10
145	-9
145	-8
145	-7
145	-6
145	-5
145	-4
145	-3
145	-2
145	-1
145	0
145	1
145	2
145	3
145	4
145	5
145	6
145	7
145	8
145	9
145	10
145	11
145	12
146	-12
146	-11
146	-10
146	-9
146	-8
146	-7
146	-6
146	-5
146	-4
146	-3
146	-2
146	-1
146	0
146	1
146	2
146	3
146	4
146	5
146	6
146	7
146	8
146	9
146	10
146	11
146	12
147	-12
147	-11
147	-10
147	-9
147	-8
147	-7
147	-6
147	-5
147	-4
147	-3
147	-2
147	-1
147	0
147	1
147	2
147	3
147	4
147	5
147	6
147	7
147	8
147	9
147	10
147	11
147	12
148	-12
148	-11
148	-10
148	-9
148	-8
148	-7
148	-6
148	-5
148	-4
148	-3
148	-2
148	-1
148	0
148	1
148	2
148	3
148	4
148	5
148	6
148	7
148	8
148	9
148	10
148	11
148	12
149	-12
149	-11
149	-10
149	-9
149	-8
149	-7
149	-6
149	-5
149	-4
149	-3
149	-2
149	-1
149	0
149	1
149	2
149	3
149	4
149	5
149	6
149	7
149	8
149	9
149	10
149	11
149	12
150	-12
150	-11
150	-10
150	-9
150	-8
150	-7
150	-6
150	-5
150	-4
150	-3
150	-2
150	-1
150	0
150	1
150	2
150	3
150	4
150	5
150	6
150	7
150	8
150	9
150	10
150	11
150	12
151	-12
151	-11
151	-10
151	-9
151	-8
151	-7
151	-6
151	-5
151	-4
151	-3
151	-2
151	-1
151	0
151	1
151	2
151	3
151	4
151	5
151	6
151	7
151	8
151	9
151	10
151	11
151	12
152	-12
152	-11
152	-10
152	-9
152	-8
152	-7
152	-6
152	-5
152	-4
152	-3
152	-2
152	-1
152	0
152	1
152	2
152	3
152	4
152	5
152	6
152	7
152	8
152	9
152	10
152	11
152	12
153	-12
153	-11
153	-10
153	-9
153	-8
153	-7
153	-6
153	-5
153	-4
153	-3
153	-2
153	-1
153	0
153	1
153	2
153	3
153	4
153	5
153	6
153	7
153	8
153	9
153	10
153	11
153	12
154	-12
154	-11
154	-10
154	-9
154	-8
154	-7
154	-6
154	-5
154	-4
154	-3
154	-2
154	-1
154	0
154	1
154	2
154	3
154	4
154	5
154	6
154	7
154	8
154	9
154	10
154	11
154	12
155	-12
155	-11
155	-10
155	-9
155	-8
155	-7
155	-6
155	-5
155	-4
155	-3
155	-2
155	-1
155	0
155	1
155	2
155	3
155	4
155	5
155	6
155	7
155	8
155	9
155	10
155	11
155	12
156	-12
156	-11
156	-10
156	-9
156	-8
156	-7
156	-6
156	-5
156	-4
156	-3
156	-2
156	-1
156	0
156	1
156	2
156	3
156	4
156	5
156	6
156	7
156	8
156	9
156	10
156	11
156	12
157	-12
157	-11
157	-10
157	-9
157	-8
157	-7
157	-6
157	-5
157	-4
157	-3
157	-2
157	-1
157	0
157	1
157	2
157	3
157	4
157	5
157	6
157	7
157	8
157	9
157	10
157	11
157	12
158	-12
158	-11
158	-10
158	-9
158	-8
158	-7
158	-6
158	-5
158	-4
158	-3
158	-2
158	-1
158	0
158	1
158	2
158	3
158	4
158	5
158	6
158	7
158	8
158	9
158	10
158	11
158	12
159	-12
159	-11
159	-10
159	-9
159	-8
159	-7
159	-6
159	-5
159	-4
159	-3
159	-2
159	-1
159	0
159	1
159	2
159	3
159	4
159	5
159	6
159	7
159	8
159	9
159	10
159	11
159	12
160	-12
160	-11
160	-10
160	-9
160	-8
160	-7
160	-6
160	-5
160	-4
160	-3
160	-2
160	-1
160	0
160	1
160	2
160	3
160	4
160	5
160	6
160	7
160	8
160	9
160	10
160	11
160	12
161	-12
161	-11
161	-10
161	-9
161	-8
161	-7
161	-6
161	-5
161	-4
161	-3
161	-2
161	-1
161	0
161	1
161	2
161	3
161	4
161	5
161	6
161	7
161	8
161	9
161	10
161	11
161	12
162	-12
162	-11
162	-10
162	-9
162	-8
162	-7
162	-6
162	-5
162	-4
162	-3
162	-2
162	-1
162	0
162	1
162	2
162	3
162	4
162	5
162	6
162	7
162	8
162	9
162	10
162	11
162	12
163	-12
163	-11
163	-10
163	-9
163	-8
163	-7
163	-6
163	-5
163	-4
163	-3
163	-2
163	-1
163	0
163	1
163	2
163	3
163	4
163	5
163	6
163	7
163	8
163	9
163	10
163	11
163	12
164	-12
164	-11
164	-10
164	-9
164	-8
164	-7
164	-6
164	-5
164	-4
164	-3
164	-2
164	-1
164	0
164	1
164	2
164	3
164	4
164	5
164	6
164	7
164	8
164	9
164	10
164	11
164	12
