53	-11	0
53	-10	0
53	-9	0
53	-8	0
53	-7	0
53	-6	0
53	-5	0
53	-4	0
53	-3	0
53	-2	0
53	-1	0
53	0	0
53	1	0
53	2	0
53	3	0
53	4	0
53	5	0
53	6	0
53	7	0
53	8	0
53	9	0
53	10	0
53	11	0
53	12	0
54	-12	1
54	-11	1
54	-10	1
54	-9	1
54	-8	1
54	-7	1
54	-6	1
54	-5	1
54	-4	1
54	-3	1
54	-2	1
54	-1	1
54	0	1
54	1	1
54	2	1
54	3	1
54	4	1
54	5	1
54	6	1
54	7	1
54	8	1
54	9	1
54	10	1
54	11	1
54	12	1
55	-12	1
55	-11	1
55	-10	1
55	-9	1
55	-8	1
55	-7	1
55	-6	1
55	-5	1
55	-4	1
55	-3	1
55	-2	1
55	-1	1
55	0	1
55	1	1
55	2	1
55	3	1
55	4	1
55	5	1
55	6	1
55	7	1
55	8	1
55	9	1
55	10	1
55	11	1
55	12	1
56	-12	1
56	-11	1
56	-10	1
56	-9	1
56	-8	1
56	-7	1
56	-6	1
56	-5	1
56	-4	1
56	-3	1
56	-2	1
56	-1	1
56	0	1
56	1	1
56	2	1
56	3	1
56	4	1
56	5	1
56	6	1
56	7	1
56	8	1
56	9	1
56	10	1
56	11	1
56	12	1
57	-12	2
57	-11	2
57	-10	2
57	-9	2
57	-8	2
57	-7	2
57	-6	2
57	-5	2
57	-4	2
57	-3	2
57	-2	2
57	-1	2
57	0	2
57	1	2
57	2	2
57	3	2
57	4	2
57	5	2
57	6	2
57	7	2
57	8	2
57	9	2
57	10	2
57	11	2
57	12	2
58	-12	2
58	-11	2
58	-10	2
58	-9	2
58	-8	2
58	-7	2
58	-6	2
58	-5	2
58	-4	2
58	-3	2
58	-2	2
58	-1	2
58	0	2
58	1	2
58	2	2
58	3	2
58	4	2
58	5	2
58	6	2
58	7	2
58	8	2
58	9	2
58	10	2
58	11	2
58	12	2
59	-12	2
59	-11	2
59	-10	2
59	-9	2
59	-8	2
59	-7	2
59	-6	2
59	-5	2
59	-4	2
59	-3	2
59	-2	2
59	-1	2
59	0	2
59	1	2
59	2	2
59	3	2
59	4	2
59	5	2
59	6	2
59	7	2
59	8	2
59	9	2
59	10	2
59	11	2
59	12	2
60	-12	3
60	-11	3
60	-10	3
60	-9	3
60	-8	3
60	-7	3
60	-6	3
60	-5	3
60	-4	3
60	-3	3
60	-2	3
60	-1	3
60	0	3
60	1	3
60	2	3
60	3	3
60	4	3
60	5	3
60	6	3
60	7	3
60	8	3
60	9	3
60	10	3
60	11	3
60	12	3
61	-12	3
61	-11	3
61	-10	3
61	-9	3
61	-8	3
61	-7	3
61	-6	3
61	-5	3
61	-4	3
61	-3	3
61	-2	3
61	-1	3
61	0	3
61	1	3
61	2	3
61	3	3
61	4	3
61	5	3
61	6	3
61	7	3
61	8	3
61	9	3
61	10	3
61	11	3
61	12	3
62	-12	4
62	-11	4
62	-10	4
62	-9	4
62	-8	4
62	-7	4
62	-6	4
62	-5	4
62	-4	4
62	-3	4
62	-2	4
62	-1	4
62	0	4
62	1	4
62	2	4
62	3	4
62	4	4
62	5	4
62	6	4
62	7	4
62	8	4
62	9	4
62	10	4
62	11	4
62	12	4
63	-12	5
63	-11	5
63	-10	5
63	-9	5
63	-8	5
63	-7	5
63	-6	5
63	-5	5
63	-4	5
63	-3	5
63	-2	5
63	-1	5
63	0	5
63	1	5
63	2	5
63	3	5
63	4	5
63	5	5
63	6	5
63	7	5
63	8	5
63	9	5
63	10	5
63	11	5
63	12	5
64	-12	5
64	-11	5
64	-10	5
64	-9	5
64	-8	5
64	-7	5
64	-6	5
64	-5	5
64	-4	5
64	-3	5
64	-2	5
64	-1	5
64	0	5
64	1	5
64	2	5
64	3	5
64	4	5
64	5	5
64	6	5
64	7	5
64	8	5
64	9	5
64	10	5
64	11	5
64	12	5
65	-12	6
65	-11	6
65	-10	6
65	-9	6
65	-8	6
65	-7	6
65	-6	6
65	-5	6
65	-4	6
65	-3	6
65	-2	6
65	-1	6
65	0	6
65	1	6
65	2	6
65	3	6
65	4	6
65	5	6
65	6	6
65	7	6
65	8	6
65	9	6
65	10	6
65	11	6
65	12	6
66	-12	6
66	-11	6
66	-10	6
66	-9	6
66	-8	6
66	-7	6
66	-6	6
66	-5	6
66	-4	6
66	-3	6
66	-2	6
66	-1	6
66	0	6
66	1	6
66	2	6
66	3	6
66	4	6
66	5	6
66	6	6
66	7	6
66	8	6
66	9	6
66	10	6
66	11	6
66	12	6
67	-12	7
67	-11	7
67	-10	7
67	-9	7
67	-8	7
67	-7	7
67	-6	7
67	-5	7
67	-4	7
67	-3	7
67	-2	7
67	-1	7
67	0	7
67	1	7
67	2	7
67	3	7
67	4	7
67	5	7
67	6	7
67	7	7
67	8	7
67	9	7
67	10	7
67	11	7
67	12	7
68	-12	7
68	-11	7
68	-10	7
68	-9	7
68	-8	7
68	-7	7
68	-6	7
68	-5	7
68	-4	7
68	-3	7
68	-2	7
68	-1	7
68	0	7
68	1	7
68	2	7
68	3	7
68	4	7
68	5	7
68	6	7
68	7	7
68	8	7
68	9	7
68	10	7
68	11	7
68	12	6
69	-12	7
69	-11	7
69	-10	7
69	-9	7
69	-8	7
69	-7	7
69	-6	7
69	-5	7
69	-4	7
69	-3	7
69	-2	7
69	-1	7
69	0	7
69	1	7
69	2	7
69	3	7
69	4	7
69	5	7
69	6	7
69	7	7
69	8	7
69	9	7
69	10	7
69	11	7
69	12	7
70	-12	8
70	-11	8
70	-10	8
70	-9	8
70	-8	8
70	-7	8
70	-6	8
70	-5	8
70	-4	8
70	-3	8
70	-2	8
70	-1	8
70	0	8
70	1	8
70	2	8
70	3	8
70	4	8
70	5	8
70	6	8
70	7	8
70	8	8
70	9	8
70	10	7
70	11	6
70	12	6
71	-12	8
71	-11	8
71	-10	8
71	-9	8
71	-8	8
71	-7	8
71	-6	8
71	-5	8
71	-4	8
71	-3	8
71	-2	8
71	-1	8
71	0	8
71	1	8
71	2	8
71	3	8
71	4	8
71	5	8
71	6	8
71	7	8
71	8	8
71	9	8
71	10	7
71	11	6
71	12	6
72	-12	8
72	-11	8
72	-10	8
72	-9	8
72	-8	8
72	-7	8
72	-6	8
72	-5	8
72	-4	8
72	-3	8
72	-2	8
72	-1	8
72	0	8
72	1	8
72	2	8
72	3	8
72	4	8
72	5	8
72	6	8
72	7	8
72	8	8
72	9	8
72	10	7
72	11	6
72	12	6
73	-12	9
73	-11	9
73	-10	9
73	-9	9
73	-8	9
73	-7	9
73	-6	9
73	-5	9
73	-4	9
73	-3	9
73	-2	9
73	-1	9
73	0	9
73	1	9
73	2	9
73	3	9
73	4	9
73	5	9
73	6	9
73	7	9
73	8	9
73	9	8
73	10	8
73	11	7
73	12	7
74	-12	9
74	-11	9
74	-10	9
74	-9	9
74	-8	9
74	-7	9
74	-6	9
74	-5	9
74	-4	9
74	-3	9
74	-2	9
74	-1	9
74	0	9
74	1	9
74	2	9
74	3	9
74	4	9
74	5	9
74	6	9
74	7	9
74	8	8
74	9	8
74	10	7
74	11	7
74	12	7
75	-12	9
75	-11	9
75	-10	9
75	-9	9
75	-8	9
75	-7	9
75	-6	9
75	-5	9
75	-4	9
75	-3	9
75	-2	9
75	-1	9
75	0	9
75	1	9
75	2	9
75	3	9
75	4	9
75	5	9
75	6	9
75	7	8
75	8	8
75	9	7
75	10	7
75	11	7
75	12	7
76	-12	9
76	-11	9
76	-10	9
76	-9	9
76	-8	9
76	-7	9
76	-6	9
76	-5	9
76	-4	9
76	-3	9
76	-2	9
76	-1	9
76	0	9
76	1	9
76	2	9
76	3	9
76	4	9
76	5	9
76	6	8
76	7	8
76	8	7
76	9	7
76	10	7
76	11	7
76	12	6
77	-12	9
77	-11	9
77	-10	9
77	-9	9
77	-8	9
77	-7	9
77	-6	9
77	-5	9
77	-4	9
77	-3	9
77	-2	9
77	-1	9
77	0	9
77	1	9
77	2	9
77	3	9
77	4	9
77	5	9
77	6	8
77	7	7
77	8	7
77	9	7
77	10	7
77	11	6
77	12	6
78	-12	9
78	-11	9
78	-10	9
78	-9	9
78	-8	9
78	-7	9
78	-6	9
78	-5	9
78	-4	9
78	-3	9
78	-2	9
78	-1	9
78	0	9
78	1	9
78	2	9
78	3	9
78	4	9
78	5	8
78	6	8
78	7	7
78	8	7
78	9	7
78	10	6
78	11	6
78	12	5
79	-12	9
79	-11	9
79	-10	9
79	-9	9
79	-8	9
79	-7	9
79	-6	9
79	-5	9
79	-4	9
79	-3	9
79	-2	9
79	-1	9
79	0	9
79	1	9
79	2	9
79	3	9
79	4	8
79	5	8
79	6	7
79	7	7
79	8	7
79	9	6
79	10	6
79	11	6
79	12	5
80	-12	9
80	-11	9
80	-10	9
80	-9	9
80	-8	9
80	-7	9
80	-6	9
80	-5	9
80	-4	9
80	-3	9
80	-2	9
80	-1	9
80	0	9
80	1	9
80	2	9
80	3	9
80	4	8
80	5	7
80	6	7
80	7	7
80	8	7
80	9	6
80	10	6
80	11	5
80	12	5
81	-12	9
81	-11	9
81	-10	9
81	-9	9
81	-8	9
81	-7	9
81	-6	9
81	-5	9
81	-4	9
81	-3	9
81	-2	9
81	-1	9
81	0	9
81	1	9
81	2	9
81	3	8
81	4	8
81	5	7
81	6	7
81	7	7
81	8	6
81	9	6
81	10	5
81	11	5
81	12	4
82	-12	9
82	-11	9
82	-10	9
82	-9	9
82	-8	9
82	-7	9
82	-6	9
82	-5	9
82	-4	9
82	-3	9
82	-2	9
82	-1	9
82	0	9
82	1	9
82	2	8
82	3	8
82	4	7
82	5	7
82	6	7
82	7	6
82	8	6
82	9	6
82	10	5
82	11	4
82	12	4
83	-12	9
83	-11	9
83	-10	9
83	-9	9
83	-8	9
83	-7	9
83	-6	9
83	-5	9
83	-4	9
83	-3	9
83	-2	9
83	-1	9
83	0	9
83	1	9
83	2	8
83	3	7
83	4	7
83	5	7
83	6	7
83	7	6
83	8	6
83	9	5
83	10	5
83	11	4
83	12	4
84	-12	9
84	-11	9
84	-10	9
84	-9	9
84	-8	9
84	-7	9
84	-6	9
84	-5	9
84	-4	9
84	-3	9
84	-2	9
84	-1	9
84	0	9
84	1	8
84	2	8
84	3	7
84	4	7
84	5	7
84	6	6
84	7	6
84	8	6
84	9	5
84	10	4
84	11	4
84	12	4
85	-12	9
85	-11	9
85	-10	9
85	-9	9
85	-8	9
85	-7	9
85	-6	9
85	-5	9
85	-4	9
85	-3	9
85	-2	9
85	-1	8
85	0	8
85	1	8
85	2	7
85	3	7
85	4	7
85	5	6
85	6	6
85	7	6
85	8	5
85	9	5
85	10	4
85	11	4
85	12	4
86	-12	9
86	-11	9
86	-10	9
86	-9	9
86	-8	9
86	-7	9
86	-6	9
86	-5	8
86	-4	8
86	-3	8
86	-2	8
86	-1	8
86	0	7
86	1	7
86	2	7
86	3	7
86	4	7
86	5	6
86	6	6
86	7	6
86	8	5
86	9	4
86	10	4
86	11	4
86	12	4
87	-12	8
87	-11	8
87	-10	8
87	-9	8
87	-8	8
87	-7	8
87	-6	8
87	-5	8
87	-4	7
87	-3	7
87	-2	7
87	-1	7
87	0	7
87	1	7
87	2	7
87	3	7
87	4	6
87	5	6
87	6	6
87	7	6
87	8	5
87	9	4
87	10	4
87	11	4
87	12	4
88	-12	7
88	-11	7
88	-10	7
88	-9	7
88	-8	7
88	-7	7
88	-6	7
88	-5	7
88	-4	7
88	-3	7
88	-2	7
88	-1	7
88	0	7
88	1	7
88	2	6
88	3	6
88	4	6
88	5	6
88	6	6
88	7	6
88	8	5
88	9	5
88	10	5
88	11	4
88	12	4
89	-12	7
89	-11	7
89	-10	7
89	-9	7
89	-8	7
89	-7	7
89	-6	7
89	-5	7
89	-4	7
89	-3	7
89	-2	6
89	-1	6
89	0	6
89	1	6
89	2	6
89	3	6
89	4	6
89	5	6
89	6	6
89	7	6
89	8	6
89	9	6
89	10	5
89	11	4
89	12	4
90	-12	6
90	-11	6
90	-10	6
90	-9	6
90	-8	6
90	-7	6
90	-6	6
90	-5	6
90	-4	6
90	-3	6
90	-2	6
90	-1	6
90	0	6
90	1	6
90	2	6
90	3	6
90	4	6
90	5	6
90	6	6
90	7	6
90	8	6
90	9	5
90	10	5
90	11	4
90	12	4
91	-12	6
91	-11	6
91	-10	6
91	-9	6
91	-8	6
91	-7	6
91	-6	6
91	-5	6
91	-4	6
91	-3	6
91	-2	6
91	-1	6
91	0	6
91	1	6
91	2	6
91	3	6
91	4	6
91	5	6
91	6	6
91	7	6
91	8	6
91	9	5
91	10	4
91	11	4
91	12	4
92	-12	6
92	-11	6
92	-10	6
92	-9	6
92	-8	6
92	-7	6
92	-6	6
92	-5	6
92	-4	6
92	-3	6
92	-2	6
92	-1	6
92	0	6
92	1	6
92	2	6
92	3	6
92	4	6
92	5	6
92	6	6
92	7	6
92	8	6
92	9	5
92	10	4
92	11	4
92	12	4
93	-12	6
93	-11	6
93	-10	6
93	-9	6
93	-8	6
93	-7	6
93	-6	6
93	-5	6
93	-4	6
93	-3	6
93	-2	6
93	-1	6
93	0	6
93	1	6
93	2	6
93	3	6
93	4	6
93	5	6
93	6	6
93	7	6
93	8	5
93	9	5
93	10	4
93	11	4
93	12	3
94	-12	6
94	-11	6
94	-10	6
94	-9	6
94	-8	6
94	-7	6
94	-6	6
94	-5	6
94	-4	6
94	-3	6
94	-2	6
94	-1	6
94	0	6
94	1	6
94	2	6
94	3	6
94	4	6
94	5	6
94	6	6
94	7	6
94	8	5
94	9	4
94	10	4
94	11	4
94	12	3
95	-12	6
95	-11	6
95	-10	6
95	-9	6
95	-8	6
95	-7	6
95	-6	6
95	-5	6
95	-4	6
95	-3	6
95	-2	6
95	-1	6
95	0	6
95	1	6
95	2	6
95	3	6
95	4	6
95	5	6
95	6	6
95	7	5
95	8	5
95	9	4
95	10	4
95	11	4
95	12	3
96	-12	6
96	-11	6
96	-10	6
96	-9	6
96	-8	6
96	-7	6
96	-6	6
96	-5	6
96	-4	6
96	-3	6
96	-2	6
96	-1	6
96	0	6
96	1	6
96	2	6
96	3	6
96	4	6
96	5	6
96	6	5
96	7	5
96	8	4
96	9	4
96	10	4
96	11	3
96	12	3
97	-12	6
97	-11	6
97	-10	6
97	-9	6
97	-8	6
97	-7	6
97	-6	6
97	-5	6
97	-4	6
97	-3	6
97	-2	6
97	-1	6
97	0	6
97	1	6
97	2	6
97	3	6
97	4	6
97	5	6
97	6	5
97	7	4
97	8	4
97	9	4
97	10	4
97	11	3
97	12	3
98	-12	6
98	-11	6
98	-10	6
98	-9	6
98	-8	6
98	-7	6
98	-6	6
98	-5	6
98	-4	6
98	-3	6
98	-2	6
98	-1	6
98	0	6
98	1	6
98	2	6
98	3	6
98	4	5
98	5	5
98	6	5
98	7	4
98	8	4
98	9	4
98	10	3
98	11	3
98	12	3
99	-12	6
99	-11	6
99	-10	6
99	-9	6
99	-8	6
99	-7	6
99	-6	6
99	-5	6
99	-4	6
99	-3	6
99	-2	6
99	-1	6
99	0	6
99	1	6
99	2	5
99	3	5
99	4	5
99	5	4
99	6	4
99	7	4
99	8	4
99	9	3
99	10	3
99	11	3
99	12	3
100	-12	6
100	-11	6
100	-10	6
100	-9	6
100	-8	5
100	-7	5
100	-6	5
100	-5	5
100	-4	5
100	-3	5
100	-2	5
100	-1	5
100	0	5
100	1	5
100	2	5
100	3	4
100	4	4
100	5	4
100	6	4
100	7	4
100	8	4
100	9	3
100	10	3
100	11	3
100	12	3
101	-12	5
101	-11	5
101	-10	5
101	-9	5
101	-8	5
101	-7	4
101	-6	4
101	-5	4
101	-4	4
101	-3	4
101	-2	4
101	-1	4
101	0	4
101	1	4
101	2	4
101	3	4
101	4	4
101	5	4
101	6	4
101	7	3
101	8	3
101	9	3
101	10	3
101	11	3
101	12	3
102	-12	4
102	-11	4
102	-10	4
102	-9	4
102	-8	4
102	-7	4
102	-6	4
102	-5	4
102	-4	4
102	-3	4
102	-2	4
102	-1	4
102	0	4
102	1	4
102	2	4
102	3	4
102	4	4
102	5	3
102	6	3
102	7	3
102	8	3
102	9	3
102	10	3
102	11	3
102	12	3
103	-12	4
103	-11	4
103	-10	4
103	-9	4
103	-8	4
103	-7	4
103	-6	4
103	-5	3
103	-4	3
103	-3	3
103	-2	3
103	-1	3
103	0	3
103	1	3
103	2	3
103	3	3
103	4	3
103	5	3
103	6	3
103	7	3
103	8	3
103	9	3
103	10	3
103	11	3
103	12	3
104	-12	3
104	-11	3
104	-10	3
104	-9	3
104	-8	3
104	-7	3
104	-6	3
104	-5	3
104	-4	3
104	-3	3
104	-2	3
104	-1	3
104	0	3
104	1	3
104	2	3
104	3	3
104	4	3
104	5	3
104	6	3
104	7	3
104	8	3
104	9	3
104	10	3
104	11	3
104	12	3
105	-12	3
105	-11	3
105	-10	3
105	-9	3
105	-8	3
105	-7	3
105	-6	3
105	-5	3
105	-4	3
105	-3	3
105	-2	3
105	-1	3
105	0	3
105	1	3
105	2	3
105	3	3
105	4	3
105	5	3
105	6	3
105	7	3
105	8	3
105	9	3
105	10	3
105	11	3
105	12	3
106	-12	3
106	-11	3
106	-10	3
106	-9	3
106	-8	3
106	-7	3
106	-6	3
106	-5	3
106	-4	3
106	-3	3
106	-2	3
106	-1	3
106	0	3
106	1	3
106	2	3
106	3	3
106	4	3
106	5	3
106	6	3
106	7	3
106	8	3
106	9	3
106	10	3
106	11	3
106	12	3
107	-12	3
107	-11	3
107	-10	3
107	-9	3
107	-8	3
107	-7	3
107	-6	3
107	-5	3
107	-4	3
107	-3	3
107	-2	3
107	-1	3
107	0	3
107	1	3
107	2	3
107	3	3
107	4	3
107	5	3
107	6	3
107	7	3
107	8	3
107	9	3
107	10	3
107	11	3
107	12	3
108	-12	3
108	-11	3
108	-10	3
108	-9	3
108	-8	3
108	-7	3
108	-6	3
108	-5	3
108	-4	3
108	-3	3
108	-2	3
108	-1	3
108	0	3
108	1	3
108	2	3
108	3	3
108	4	3
108	5	3
108	6	3
108	7	3
108	8	3
108	9	3
108	10	3
108	11	3
108	12	3
109	-12	3
109	-11	3
109	-10	3
109	-9	3
109	-8	3
109	-7	3
109	-6	3
109	-5	3
109	-4	3
109	-3	3
109	-2	3
109	-1	3
109	0	3
109	1	3
109	2	3
109	3	3
109	4	3
109	5	3
109	6	3
109	7	3
109	8	3
109	9	3
109	10	3
109	11	3
109	12	3
110	-12	3
110	-11	3
110	-10	3
110	-9	3
110	-8	3
110	-7	3
110	-6	3
110	-5	3
110	-4	3
110	-3	3
110	-2	3
110	-1	3
110	0	3
110	1	3
110	2	3
110	3	3
110	4	3
110	5	3
110	6	3
110	7	3
110	8	3
110	9	3
110	10	3
110	11	3
110	12	3
111	-12	3
111	-11	3
111	-10	3
111	-9	3
111	-8	3
111	-7	3
111	-6	2
111	-5	2
111	-4	2
111	-3	2
111	-2	2
111	-1	2
111	0	2
111	1	3
111	2	3
111	3	3
111	4	3
111	5	3
111	6	3
111	7	3
111	8	3
111	9	3
111	10	3
111	11	3
111	12	3
112	-12	3
112	-11	2
112	-10	2
112	-9	2
112	-8	2
112	-7	2
112	-6	2
112	-5	1
112	-4	1
112	-3	1
112	-2	1
112	-1	1
112	0	2
112	1	2
112	2	2
112	3	2
112	4	3
112	5	3
112	6	3
112	7	3
112	8	3
112	9	3
112	10	3
112	11	3
112	12	3
113	-12	2
113	-11	2
113	-10	1
113	-9	1
113	-8	1
113	-7	1
113	-6	1
113	-5	1
113	-4	1
113	-3	1
113	-2	1
113	-1	1
113	0	1
113	1	1
113	2	1
113	3	2
113	4	2
113	5	3
113	6	3
113	7	3
113	8	3
113	9	3
113	10	3
113	11	3
113	12	3
114	-12	1
114	-11	1
114	-10	1
114	-9	1
114	-8	1
114	-7	1
114	-6	1
114	-5	1
114	-4	1
114	-3	0
114	-2	1
114	-1	1
114	0	1
114	1	1
114	2	1
114	3	1
114	4	2
114	5	2
114	6	3
114	7	3
114	8	3
114	9	3
114	10	3
114	11	3
114	12	3
115	-12	1
115	-11	1
115	-10	1
115	-9	1
115	-8	0
115	-7	0
115	-6	0
115	-5	0
115	-4	0
115	-3	0
115	-2	0
115	-1	0
115	0	0
115	1	1
115	2	1
115	3	1
115	4	1
115	5	2
115	6	3
115	7	3
115	8	3
115	9	3
115	10	3
115	11	3
115	12	3
116	-12	1
116	-11	1
116	-10	0
116	-9	0
116	-8	0
116	-7	0
116	-6	0
116	-5	0
116	-4	0
116	-3	0
116	-2	0
116	-1	0
116	0	0
116	1	0
116	2	1
116	3	1
116	4	1
116	5	2
116	6	3
116	7	3
116	8	3
116	9	3
116	10	3
116	11	3
116	12	3
117	-12	1
117	-11	0
117	-10	0
117	-9	0
117	-8	0
117	-7	0
117	-6	0
117	-5	0
117	-4	0
117	-3	0
117	-2	0
117	-1	0
117	0	0
117	1	0
117	2	0
117	3	1
117	4	1
117	5	2
117	6	3
117	7	3
117	8	3
117	9	3
117	10	3
117	11	3
117	12	3
118	-12	0
118	-11	0
118	-10	0
118	-9	0
118	-8	0
118	-7	0
118	-6	0
118	-5	0
118	-4	0
118	-3	0
118	-2	0
118	-1	0
118	0	0
118	1	0
118	2	0
118	3	1
118	4	1
118	5	2
118	6	3
118	7	3
118	8	3
118	9	3
118	10	3
118	11	3
118	12	3
119	-12	0
119	-11	0
119	-10	0
119	-9	0
119	-8	0
119	-7	0
119	-6	0
119	-5	0
119	-4	0
119	-3	0
119	-2	0
119	-1	0
119	0	0
119	1	0
119	2	0
119	3	1
119	4	1
119	5	2
119	6	3
119	7	3
119	8	3
119	9	3
119	10	3
119	11	3
119	12	3
120	-12	0
120	-11	0
120	-10	0
120	-9	0
120	-8	0
120	-7	0
120	-6	0
120	-5	0
120	-4	0
120	-3	0
120	-2	0
120	-1	0
120	0	0
120	1	0
120	2	0
120	3	1
120	4	1
120	5	2
120	6	3
120	7	3
120	8	3
120	9	3
120	10	3
120	11	3
120	12	3
121	-12	0
121	-11	0
121	-10	0
121	-9	0
121	-8	0
121	-7	0
121	-6	0
121	-5	0
121	-4	0
121	-3	0
121	-2	0
121	-1	0
121	0	0
121	1	0
121	2	0
121	3	1
121	4	1
121	5	2
121	6	3
121	7	3
121	8	3
121	9	3
121	10	3
121	11	3
121	12	3
122	-12	0
122	-11	0
122	-10	0
122	-9	0
122	-8	0
122	-7	0
122	-6	0
122	-5	0
122	-4	0
122	-3	0
122	-2	0
122	-1	0
122	0	0
122	1	0
122	2	0
122	3	1
122	4	1
122	5	2
122	6	3
122	7	3
122	8	3
122	9	3
122	10	3
122	11	3
122	12	3
123	-12	1
123	-11	0
123	-10	0
123	-9	0
123	-8	0
123	-7	0
123	-6	0
123	-5	0
123	-4	0
123	-3	0
123	-2	0
123	-1	0
123	0	0
123	1	0
123	2	0
123	3	1
123	4	1
123	5	2
123	6	3
123	7	3
123	8	3
123	9	3
123	10	3
123	11	3
123	12	3
124	-12	1
124	-11	1
124	-10	0
124	-9	0
124	-8	0
124	-7	0
124	-6	0
124	-5	0
124	-4	0
124	-3	0
124	-2	0
124	-1	0
124	0	0
124	1	0
124	2	1
124	3	1
124	4	1
124	5	2
124	6	3
124	7	3
124	8	3
124	9	3
124	10	3
124	11	3
124	12	2
125	-12	1
125	-11	1
125	-10	1
125	-9	0
125	-8	0
125	-7	0
125	-6	0
125	-5	0
125	-4	0
125	-3	0
125	-2	0
125	-1	0
125	0	0
125	1	1
125	2	1
125	3	1
125	4	1
125	5	2
125	6	3
125	7	3
125	8	3
125	9	3
125	10	3
125	11	2
125	12	2
126	-12	1
126	-11	1
126	-10	1
126	-9	1
126	-8	1
126	-7	1
126	-6	0
126	-5	0
126	-4	0
