capital	run	columns	spread	step	lane_step	junctions	overlaps	junc_spread	junc_step	raised	raise_max	walled	solid	pillars	wet	piers	rails	lamps	lamps_off	queries
dur_brannoc	lane_northwest_cross	221	6	1	1	0	0	0	0	71	2	0	0	0	0	0	0	56	26	1561
dur_brannoc	lane_southwest_spine	221	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	56	17	1561
dur_brannoc	lane_southwest_cross	221	6	1	1	0	0	0	0	85	2	0	0	0	0	0	0	56	18	1561
gor_drazhak	avenue_south	214	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	2	1524
gor_drazhak	avenue_north	214	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	0	1524
gor_drazhak	avenue_west	214	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	12	1524
gor_drazhak	avenue_east	214	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	8	1524
gor_drazhak	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	10	1415
gor_drazhak	ring_east	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	3	1415
gor_drazhak	ring_south	193	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	9	1415
gor_drazhak	ring_north	193	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	7	1415
gor_drazhak	lane_spine_southeast	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	18	1383
gor_drazhak	lane_cross_southeast	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	20	1383
gor_drazhak	lane_spine_northeast	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	12	1383
gor_drazhak	lane_cross_northeast	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	14	1383
gor_drazhak	lane_spine_northwest	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	12	1383
gor_drazhak	lane_cross_northwest	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	11	1383
gor_drazhak	lane_spine_southwest	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	16	1383
gor_drazhak	lane_cross_southwest	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	19	1383
lethariel	avenue_south	214	3	1	1	0	0	0	0	25	2	0	0	0	0	0	0	54	11	1524
lethariel	avenue_north	240	2	1	1	0	0	0	0	761	6	62	46	16	675	0	0	33	7	1660
lethariel	avenue_west	214	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	10	1524
lethariel	avenue_east	214	3	1	1	0	0	0	0	420	3	3	3	0	368	0	0	39	11	1524
lethariel	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	12	1415
lethariel	ring_east	193	2	1	1	0	0	0	0	303	1	0	0	0	301	0	0	38	7	1415
lethariel	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	9	1415
lethariel	ring_north	193	3	1	1	0	0	0	0	605	1	0	0	0	611	0	0	26	4	1415
lethariel	lane_southeast_spine	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	12	1403
lethariel	lane_southeast_cross	191	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	1	1403
lethariel	lane_northeast_shore	233	3	1	1	0	0	0	0	478	1	0	0	0	445	0	0	42	20	1625
lethariel	lane_northwest_spine	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	11	1403
lethariel	lane_northwest_cross	191	2	1	1	0	0	0	0	120	1	0	0	0	128	0	0	43	9	1403
lethariel	lane_southwest_spine	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	7	1403
lethariel	lane_southwest_cross	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	3	1403
kezamba	avenue_south	209	2	1	1	0	0	0	0	248	12	191	191	0	0	0	0	54	20	1499
kezamba	avenue_north	209	3	1	1	0	0	0	0	312	24	276	276	0	467	0	0	54	20	1499
kezamba	avenue_west	209	2	1	1	0	0	0	0	143	10	96	96	0	0	0	0	54	13	1499
kezamba	avenue_east	209	5	1	1	0	0	0	0	91	6	59	59	0	499	0	0	54	14	1499
kezamba	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	21	1415
kezamba	ring_east	193	2	1	1	0	0	0	0	106	13	88	88	0	530	0	0	50	10	1415
kezamba	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	7	1415
kezamba	ring_north	193	1	1	1	0	0	0	0	140	18	125	125	0	640	0	0	50	7	1415
nhal_veyr	avenue_south	214	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	9	1524
nhal_veyr	avenue_north	214	2	1	1	0	0	0	0	31	4	14	14	0	0	0	0	54	17	1524
nhal_veyr	avenue_west	214	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	12	1524
nhal_veyr	avenue_east	214	2	1	1	0	0	0	0	2	2	0	0	0	0	0	0	54	6	1524
nhal_veyr	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	10	1415
nhal_veyr	ring_east	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	15	1415
nhal_veyr	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	10	1415
nhal_veyr	ring_north	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	7	1415
nhal_veyr	lane_southeast_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	2	1383
nhal_veyr	lane_southeast_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	18	1383
nhal_veyr	lane_northeast_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	16	1383
nhal_veyr	lane_northeast_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	8	1383
nhal_veyr	lane_northwest_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	19	1383
nhal_veyr	lane_northwest_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	19	1383
nhal_veyr	lane_southwest_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	22	1383
nhal_veyr	lane_southwest_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	18	1383
