capital	run	columns	spread	step	lane_step	junctions	overlaps	junc_spread	junc_step	raised	raise_max	walled	solid	pillars	wet	piers	rails	lamps	lamps_off	queries
kezamba	avenue_east	209	6	1	1	0	0	0	0	163	19	143	143	0	499	0	0	54	15	1499
kezamba	ring_west	193	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	18	1415
kezamba	ring_east	193	2	1	1	0	0	0	0	155	19	134	134	0	530	0	0	50	13	1415
kezamba	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	9	1415
kezamba	ring_north	193	1	1	1	0	0	0	0	169	17	153	153	0	640	0	0	50	8	1415
nhal_veyr	avenue_south	214	3	1	1	0	0	0	0	10	2	0	0	0	0	0	0	54	19	1524
nhal_veyr	avenue_north	214	2	1	1	0	0	0	0	27	5	12	12	0	0	0	0	54	7	1524
nhal_veyr	avenue_west	214	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	14	1524
nhal_veyr	avenue_east	214	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	13	1524
nhal_veyr	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	10	1415
nhal_veyr	ring_east	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	21	1415
nhal_veyr	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	3	1415
nhal_veyr	ring_north	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	7	1415
nhal_veyr	lane_southeast_spine	187	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	2	1383
nhal_veyr	lane_southeast_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	13	1383
nhal_veyr	lane_northeast_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	19	1383
nhal_veyr	lane_northeast_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	4	1383
nhal_veyr	lane_northwest_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	1383
nhal_veyr	lane_northwest_cross	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	17	1383
nhal_veyr	lane_southwest_spine	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	16	1383
nhal_veyr	lane_southwest_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	21	1383
