capital	run	columns	spread	step	lane_step	junctions	overlaps	junc_spread	junc_step	raised	raise_max	walled	solid	pillars	wet	piers	rails	lamps	lamps_off	queries
gor_drazhak	avenue_west	214	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	11	1524
gor_drazhak	avenue_east	214	3	1	1	0	0	0	0	1	1	0	0	0	0	0	0	54	17	1524
gor_drazhak	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	7	1415
gor_drazhak	ring_east	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	13	1415
gor_drazhak	ring_south	193	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	18	1415
gor_drazhak	ring_north	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	9	1415
gor_drazhak	lane_spine_southeast	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	12	1383
gor_drazhak	lane_cross_southeast	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	25	1383
gor_drazhak	lane_spine_northeast	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	9	1383
gor_drazhak	lane_cross_northeast	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	13	1383
gor_drazhak	lane_spine_northwest	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	13	1383
gor_drazhak	lane_cross_northwest	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	18	1383
gor_drazhak	lane_spine_southwest	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	33	1383
gor_drazhak	lane_cross_southwest	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	14	1383
lethariel	avenue_south	214	2	1	1	0	0	0	0	32	2	0	0	0	0	0	0	54	14	1524
lethariel	avenue_north	240	2	1	1	0	0	0	0	675	1	0	0	0	675	0	0	33	7	1660
lethariel	avenue_west	214	2	1	1	0	0	0	0	4	2	0	0	0	0	0	0	54	9	1524
lethariel	avenue_east	214	3	1	1	0	0	0	0	368	1	0	0	0	368	0	0	39	10	1524
lethariel	ring_west	193	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	12	1415
lethariel	ring_east	193	2	1	1	0	0	0	0	307	3	1	1	0	301	0	0	38	14	1415
lethariel	ring_south	193	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	5	1415
lethariel	ring_north	193	2	1	1	0	0	0	0	638	2	0	0	0	611	0	0	26	7	1415
lethariel	lane_southeast_spine	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	17	1403
lethariel	lane_southeast_cross	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	6	1403
lethariel	lane_northeast_shore	233	2	1	1	0	0	0	0	445	1	0	0	0	445	0	0	42	14	1625
lethariel	lane_northwest_spine	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	12	1403
lethariel	lane_northwest_cross	191	2	1	1	0	0	0	0	150	2	0	0	0	128	0	0	43	16	1403
lethariel	lane_southwest_spine	191	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	12	1403
lethariel	lane_southwest_cross	191	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	7	1403
kezamba	avenue_south	209	2	1	1	0	0	0	0	375	35	304	304	0	0	0	0	54	27	1499
kezamba	avenue_north	209	1	1	1	0	0	0	0	342	18	312	312	0	467	0	0	54	18	1499
kezamba	avenue_west	209	2	1	1	0	0	0	0	160	12	133	133	0	0	0	0	54	14	1499
kezamba	avenue_east	209	5	1	1	0	0	0	0	100	10	80	80	0	499	0	0	54	10	1499
kezamba	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	18	1415
kezamba	ring_east	193	3	1	1	0	0	0	0	140	19	126	126	0	530	0	0	50	14	1415
kezamba	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	4	1415
kezamba	ring_north	193	1	1	1	0	0	0	0	96	12	80	80	0	640	0	0	50	7	1415
nhal_veyr	avenue_south	214	3	1	1	0	0	0	0	2	1	0	0	0	0	0	0	54	11	1524
nhal_veyr	avenue_north	214	2	1	1	0	0	0	0	30	4	13	13	0	0	0	0	54	15	1524
nhal_veyr	avenue_west	214	2	1	1	0	0	0	0	6	2	0	0	0	0	0	0	54	15	1524
nhal_veyr	avenue_east	214	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	54	15	1524
nhal_veyr	ring_west	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	16	1415
nhal_veyr	ring_east	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	14	1415
nhal_veyr	ring_south	193	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	11	1415
nhal_veyr	ring_north	193	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	50	9	1415
nhal_veyr	lane_southeast_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	4	1383
nhal_veyr	lane_southeast_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	15	1383
nhal_veyr	lane_northeast_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	8	1383
nhal_veyr	lane_northeast_cross	187	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	3	1383
nhal_veyr	lane_northwest_spine	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	27	1383
nhal_veyr	lane_northwest_cross	187	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	16	1383
nhal_veyr	lane_southwest_spine	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	23	1383
nhal_veyr	lane_southwest_cross	187	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	48	17	1383
